timestamp_s,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7
14.543,2.88604,3.24422,1.51553,-0.162756,1.41426,-1.66358,0.918064
14.544,2.90638,3.2495,1.5048,-0.166092,1.42449,-1.66785,0.918465
14.545,2.92163,3.25477,1.51695,-0.181558,1.42097,-1.6697,0.921488
14.546,2.905,3.25506,1.52793,-0.188121,1.41833,-1.67186,0.9192
14.547,2.91594,3.23927,1.51749,-0.170967,1.42553,-1.67407,0.922877
14.5479,2.90992,3.2486,1.52736,-0.17756,1.42808,-1.67297,0.920348
14.5489,2.9354,3.25145,1.50767,-0.173404,1.43916,-1.67256,0.920997
14.5499,2.9582,3.25357,1.50007,-0.178584,1.42981,-1.67697,0.921837
14.551,2.96493,3.23303,1.49007,-0.180499,1.43271,-1.67304,0.922768
14.552,2.97892,3.25827,1.49438,-0.16597,1.44537,-1.67715,0.922555
14.553,2.97671,3.25093,1.47384,-0.166298,1.44598,-1.67358,0.920716
14.554,3.0054,3.25427,1.45121,-0.171321,1.45564,-1.67255,0.921012
14.5549,3.03047,3.25313,1.46133,-0.203284,1.44678,-1.67781,0.923374
14.556,3.02894,3.25221,1.48688,-0.181433,1.44667,-1.68212,0.922408
14.557,3.05776,3.2376,1.4553,-0.206886,1.45675,-1.689,0.92705
14.558,3.0542,3.26513,1.4671,-0.189201,1.45929,-1.68085,0.924649
14.5589,3.07478,3.2641,1.45005,-0.194156,1.46949,-1.67664,0.924986
14.56,3.09029,3.25801,1.45106,-0.202429,1.46751,-1.67339,0.924477
14.561,3.05464,3.24635,1.45605,-0.178324,1.45818,-1.67868,0.92214
14.5619,3.08027,3.24128,1.42936,-0.204404,1.47102,-1.69127,0.92312
14.563,3.06342,3.2307,1.42355,-0.199901,1.48775,-1.69156,0.924514
14.564,3.09125,3.23715,1.41267,-0.201,1.5005,-1.69491,0.923791
14.5649,3.07557,3.24167,1.40612,-0.19971,1.49411,-1.69347,0.922358
14.566,3.07955,3.24256,1.42087,-0.206487,1.49307,-1.69652,0.921518
14.5669,3.08938,3.24116,1.42156,-0.211351,1.49539,-1.69763,0.924494
14.5679,3.10123,3.23485,1.40464,-0.201331,1.49606,-1.69678,0.926011
14.569,3.1254,3.23799,1.39899,-0.191701,1.5068,-1.69908,0.925414
14.57,3.10807,3.23422,1.41652,-0.191722,1.49266,-1.69602,0.924666
14.571,3.10024,3.22638,1.39655,-0.211746,1.49445,-1.69969,0.926403
14.572,3.11297,3.23702,1.38959,-0.197897,1.49717,-1.7019,0.927493
14.573,3.12319,3.23055,1.39068,-0.200527,1.49741,-1.69827,0.928261
14.5739,3.14678,3.23444,1.37263,-0.194016,1.50426,-1.70111,0.926656
14.575,3.11973,3.23958,1.38906,-0.199505,1.50278,-1.70498,0.92551
14.576,3.1348,3.25158,1.35751,-0.203694,1.50125,-1.70456,0.927579
14.577,3.13863,3.25397,1.36075,-0.21954,1.51735,-1.70685,0.924784
14.578,3.1528,3.24224,1.37174,-0.208223,1.51278,-1.70571,0.929858
14.579,3.17318,3.24827,1.3548,-0.204355,1.5229,-1.70664,0.930061
14.58,3.15312,3.24917,1.33886,-0.208947,1.51512,-1.70552,0.927708
14.581,3.15997,3.24481,1.34667,-0.197826,1.50396,-1.70958,0.925784
14.582,3.14413,3.25437,1.34428,-0.200073,1.50406,-1.71564,0.930843
14.583,3.13333,3.2415,1.35529,-0.193288,1.50541,-1.71764,0.929577
14.584,3.14671,3.23976,1.33964,-0.192212,1.51374,-1.71963,0.930367
14.585,3.13908,3.24572,1.32754,-0.195669,1.51148,-1.72055,0.930215
14.586,3.11008,3.22971,1.35181,-0.21333,1.51075,-1.71798,0.931827
14.587,3.11623,3.24094,1.33983,-0.207624,1.50816,-1.72514,0.927912
14.588,3.09932,3.23607,1.34297,-0.211631,1.50447,-1.72194,0.928967
14.589,3.11476,3.23472,1.33979,-0.211571,1.51116,-1.71891,0.930126
14.59,3.11604,3.23767,1.35129,-0.197338,1.50704,-1.7203,0.929544
14.591,3.08935,3.2325,1.34073,-0.216151,1.4942,-1.72331,0.932593
14.592,3.08978,3.2334,1.34362,-0.214451,1.49455,-1.73271,0.932711
14.593,3.09158,3.22291,1.35536,-0.202648,1.49435,-1.73047,0.931449
14.594,3.10354,3.22873,1.34431,-0.198383,1.50239,-1.73333,0.931352
14.595,3.08567,3.24088,1.34339,-0.210522,1.49523,-1.73276,0.932749
14.596,3.08056,3.239,1.35025,-0.192104,1.49453,-1.73618,0.931844
14.597,3.09343,3.23582,1.35564,-0.194399,1.49582,-1.7336,0.929961
14.598,3.0602,3.2344,1.33638,-0.189341,1.49499,-1.73719,0.929805
14.599,3.0826,3.23609,1.32332,-0.182371,1.5012,-1.7405,0.930954
14.5999,3.08558,3.22934,1.31556,-0.202005,1.48964,-1.74002,0.93252
14.6009,3.07153,3.24946,1.32142,-0.1865,1.49012,-1.7409,0.933951
14.6019,3.07301,3.25473,1.30402,-0.183735,1.49255,-1.74501,0.935821
14.603,3.0732,3.22928,1.28571,-0.178474,1.49178,-1.752,0.932149
14.604,3.10081,3.23654,1.27402,-0.178153,1.49701,-1.75156,0.930357
14.605,3.09772,3.24543,1.27426,-0.177804,1.49303,-1.75107,0.930995
14.606,3.06522,3.24484,1.27302,-0.17188,1.48523,-1.75041,0.934874
14.607,3.08844,3.24812,1.27344,-0.170773,1.49284,-1.75492,0.929359
14.608,3.09006,3.24558,1.24617,-0.180289,1.49264,-1.75448,0.930835
14.6089,3.11342,3.24642,1.22861,-0.177388,1.50386,-1.75602,0.931452
14.61,3.10961,3.24694,1.23184,-0.182296,1.50569,-1.75766,0.931859
14.611,3.10414,3.25542,1.24512,-0.166814,1.49803,-1.75712,0.932753
14.6119,3.09692,3.26921,1.228,-0.163163,1.49614,-1.76138,0.93615
14.613,3.08931,3.26346,1.22798,-0.169419,1.49386,-1.75728,0.934091
14.614,3.0944,3.26827,1.21132,-0.157467,1.49664,-1.75881,0.933906
14.615,3.08796,3.25686,1.22172,-0.14646,1.49912,-1.75868,0.93273
14.616,3.08423,3.2666,1.19654,-0.138443,1.48189,-1.76163,0.936586
14.617,3.08485,3.25812,1.19857,-0.153741,1.48877,-1.76123,0.933107
14.618,3.07601,3.25532,1.19538,-0.150571,1.48442,-1.76475,0.932585
14.619,3.08761,3.26137,1.18232,-0.14419,1.49143,-1.76472,0.933021
14.62,3.08318,3.2666,1.18745,-0.13918,1.48711,-1.7601,0.933817
14.621,3.0624,3.2499,1.20676,-0.147496,1.47969,-1.75977,0.937349
14.622,3.0684,3.25314,1.19709,-0.132557,1.48385,-1.75973,0.937548
14.623,3.04831,3.25831,1.20301,-0.13359,1.47917,-1.76748,0.93441
14.624,3.0626,3.26454,1.1963,-0.130453,1.4859,-1.77172,0.934273
14.625,3.03824,3.2639,1.2026,-0.136602,1.48078,-1.7689,0.935181
14.626,3.03827,3.26924,1.21553,-0.11934,1.47895,-1.76491,0.933541
14.6269,3.02258,3.26495,1.20614,-0.123302,1.48265,-1.76904,0.93414
14.628,3.01468,3.27393,1.20024,-0.119498,1.48182,-1.76113,0.931074
14.629,3.04327,3.27224,1.19149,-0.112407,1.48969,-1.76128,0.931824
14.6299,3.02366,3.25926,1.18304,-0.108713,1.48729,-1.76901,0.9329
14.6309,3.02741,3.26547,1.20087,-0.101637,1.48112,-1.77188,0.935653
14.6319,3.03226,3.27918,1.21411,-0.103825,1.48769,-1.77182,0.932651
14.633,3.01012,3.26627,1.18901,-0.0914514,1.48528,-1.76753,0.93202
14.634,3.02916,3.27202,1.18512,-0.0922292,1.49355,-1.77033,0.931959
14.635,3.02456,3.27369,1.17769,-0.0968143,1.49032,-1.76743,0.935382
14.636,3.00755,3.28697,1.18486,-0.091088,1.49043,-1.76482,0.93297
14.637,3.02437,3.2781,1.16507,-0.0800051,1.48981,-1.76605,0.934209
14.638,3.01481,3.28278,1.17802,-0.0700575,1.49055,-1.76642,0.934213
14.6391,3.02561,3.28937,1.16867,-0.0645163,1.49681,-1.7665,0.935014
14.64,2.98928,3.29233,1.17024,-0.0642677,1.48325,-1.76904,0.936254
14.641,3.00297,3.2851,1.16969,-0.0657628,1.4889,-1.76794,0.939392
14.642,2.99839,3.30178,1.16034,-0.0478208,1.49598,-1.76778,0.937312
14.643,2.9877,3.27893,1.18675,-0.0500713,1.5001,-1.77179,0.933531
14.644,3.00336,3.28817,1.16757,-0.046753,1.50955,-1.77587,0.932939
14.645,2.97005,3.28741,1.15435,-0.0454064,1.49976,-1.77799,0.935699
14.646,2.97528,3.29451,1.15896,-0.0448037,1.49462,-1.7777,0.934585
14.647,2.9577,3.3145,1.16537,-0.0358271,1.50023,-1.77922,0.935856
14.648,2.95702,3.30544,1.16198,-0.021024,1.50276,-1.77863,0.933382
14.649,2.97436,3.314,1.14786,-0.0110318,1.51186,-1.7794,0.933739
14.65,2.96312,3.31673,1.14279,-0.0125916,1.50921,-1.78256,0.936664
14.651,2.9497,3.31269,1.16566,-0.00729605,1.50404,-1.78591,0.937626
14.652,2.94186,3.30952,1.16093,0.00997995,1.4983,-1.78318,0.933864
14.653,2.919,3.32467,1.15549,0.00322059,1.50326,-1.78588,0.934682
14.654,2.93765,3.32705,1.15316,0.011215,1.50803,-1.78681,0.935294
14.655,2.92142,3.31814,1.17142,0.0312642,1.49758,-1.77872,0.938054
14.656,2.89202,3.34017,1.1502,0.0198475,1.48284,-1.78551,0.93585
14.657,2.91233,3.34327,1.16566,0.0241668,1.48644,-1.78397,0.939056
14.658,2.88736,3.33075,1.15925,0.0510271,1.48894,-1.78184,0.936467
14.659,2.90378,3.3316,1.15407,0.0567276,1.49446,-1.78174,0.935817
14.6599,3.22845,3.35869,0.749789,0.0333053,1.29581,-1.81895,0.956965
14.6609,3.20811,3.38092,0.746328,0.0428083,1.28703,-1.8165,0.953275
14.6619,3.2094,3.37487,0.743483,0.0419196,1.29294,-1.81892,0.952716
14.6629,3.17543,3.35755,0.754385,0.0555127,1.29251,-1.81531,0.953528
14.664,2.8597,3.33927,1.1453,0.0769122,1.48625,-1.77731,0.934848
14.665,3.16427,3.36857,0.765409,0.0553009,1.28983,-1.82415,0.956741
14.6659,3.16164,3.3818,0.763586,0.0530796,1.28441,-1.81828,0.958071
14.667,3.11362,3.37639,0.790765,0.0645371,1.29033,-1.81953,0.9572
14.668,3.0954,3.36815,0.806674,0.0748575,1.29258,-1.81756,0.958097
14.669,3.10672,3.37705,0.804142,0.0821944,1.30474,-1.81673,0.956117
14.67,3.09735,3.36821,0.803628,0.0803659,1.29403,-1.80747,0.953551
14.671,3.05092,3.38363,0.819858,0.0900614,1.30586,-1.80821,0.95619
14.6719,3.01834,3.38206,0.836707,0.105442,1.31394,-1.7994,0.956653
14.6729,2.99724,3.38738,0.849011,0.10402,1.3325,-1.79931,0.955545
14.674,2.67652,3.37389,1.23879,0.121901,1.53209,-1.75711,0.936043
14.675,2.97678,3.37712,0.848592,0.124162,1.34707,-1.79382,0.954866
14.676,2.95101,3.38062,0.876372,0.12298,1.35309,-1.79641,0.955185
14.6769,2.61438,3.37477,1.2684,0.130542,1.55058,-1.7537,0.934179
14.678,2.57624,3.37478,1.27908,0.122885,1.55118,-1.74999,0.933989
14.679,2.59379,3.37875,1.27107,0.137511,1.56377,-1.75073,0.933338
14.6799,2.57077,3.37893,1.26358,0.157697,1.56461,-1.74813,0.932423
14.6809,2.55795,3.38628,1.26154,0.163507,1.56218,-1.7447,0.933507
14.682,2.55007,3.38243,1.2494,0.151807,1.56495,-1.73927,0.936153
14.683,2.53573,3.37816,1.26569,0.153871,1.56722,-1.73988,0.93513
14.684,2.56352,3.37922,1.24154,0.162547,1.57021,-1.74022,0.934381
14.685,2.56561,3.37417,1.23384,0.186517,1.5667,-1.73184,0.934269
14.686,2.56078,3.38091,1.20607,0.182526,1.56096,-1.73536,0.936826
14.687,2.56063,3.37038,1.18746,0.187601,1.56479,-1.73844,0.93284
14.688,2.53462,3.38318,1.17524,0.184102,1.55503,-1.73696,0.934188
14.6889,2.56076,3.3904,1.15055,0.189441,1.55792,-1.73828,0.934251
14.69,2.57802,3.38838,1.13993,0.18557,1.55329,-1.73757,0.934891
14.691,2.56804,3.39811,1.12058,0.177556,1.55582,-1.74025,0.937423
14.6919,2.58616,3.39403,1.09588,0.191759,1.55955,-1.73957,0.937942
14.6929,2.56433,3.40209,1.10311,0.209359,1.56055,-1.73543,0.938783
14.6939,2.59957,3.40704,1.07997,0.216522,1.56474,-1.73969,0.938433
14.695,2.58643,3.4144,1.07953,0.215679,1.55407,-1.74512,0.937543
14.696,2.59008,3.42017,1.0573,0.218648,1.5428,-1.74623,0.93681
14.697,2.57146,3.42235,1.02986,0.222587,1.54395,-1.74594,0.935961
14.698,2.54754,3.40678,1.02834,0.228472,1.54152,-1.75058,0.933994
14.699,2.57994,3.41196,1.00612,0.24158,1.54123,-1.75409,0.933731
14.7,2.57013,3.41994,0.9854,0.241962,1.53381,-1.75082,0.935653
14.701,2.54995,3.42305,0.987804,0.242366,1.5251,-1.74799,0.940465
14.702,2.55544,3.42362,0.969916,0.25224,1.52884,-1.74991,0.939047
14.703,2.52774,3.43235,0.953354,0.250018,1.52293,-1.75404,0.937289
14.704,2.55102,3.43248,0.946942,0.263711,1.52917,-1.75585,0.938637
14.7049,2.53647,3.42561,0.961627,0.258025,1.51699,-1.75515,0.938849
14.7059,2.53175,3.43266,0.933593,0.240192,1.51978,-1.75642,0.936204
14.707,2.51947,3.44274,0.91728,0.259078,1.51983,-1.74739,0.937794
14.708,2.50886,3.44041,0.934967,0.27252,1.51847,-1.75216,0.934373
14.709,2.52658,3.43811,0.907735,0.284382,1.5275,-1.75702,0.934337
14.71,2.52277,3.43237,0.909982,0.284405,1.52478,-1.75394,0.937144
14.711,2.49833,3.46368,0.878966,0.28131,1.52159,-1.75439,0.93853
14.712,2.46691,3.44604,0.876488,0.295659,1.51998,-1.75349,0.937893
14.713,2.46579,3.46888,0.857116,0.286531,1.52169,-1.74701,0.934578
14.714,2.4901,3.47302,0.842716,0.28929,1.52996,-1.74853,0.934229
14.715,2.46699,3.45413,0.834876,0.288284,1.5251,-1.75036,0.940583
14.7161,2.42132,3.45533,0.845852,0.312589,1.5255,-1.74853,0.93601
14.717,2.43619,3.45399,0.827645,0.315097,1.53107,-1.74569,0.941593
14.718,2.42205,3.45256,0.807231,0.287828,1.53569,-1.7429,0.939641
14.719,2.44239,3.45621,0.797078,0.292224,1.54242,-1.74603,0.938613
14.72,2.42352,3.45566,0.795349,0.294882,1.53885,-1.74574,0.935061
14.721,2.39873,3.45127,0.785323,0.299698,1.532,-1.74451,0.939323
14.722,2.39323,3.46716,0.760042,0.286554,1.53989,-1.74133,0.93712
14.7229,2.38548,3.46521,0.766119,0.293841,1.54107,-1.74553,0.937052
14.7239,2.41144,3.46862,0.742039,0.309651,1.54791,-1.74907,0.936946
14.7249,2.42278,3.4917,0.711042,0.301666,1.54538,-1.74558,0.936047
14.7259,2.38267,3.46905,0.714458,0.308509,1.5431,-1.74586,0.935744
14.727,2.39148,3.48212,0.692288,0.299478,1.55141,-1.74332,0.935649
14.728,2.39127,3.48408,0.688653,0.316288,1.55988,-1.73903,0.939344
14.729,2.40415,3.48428,0.664689,0.326154,1.56521,-1.73996,0.940812
14.73,2.37228,3.47465,0.647486,0.305397,1.56501,-1.7413,0.940799
14.731,2.33947,3.48681,0.648972,0.309836,1.56244,-1.73898,0.938981
14.7319,2.35075,3.48651,0.631245,0.322319,1.56618,-1.73673,0.940799
14.7329,2.31714,3.47651,0.62288,0.302903,1.56928,-1.73727,0.942809
14.734,2.32448,3.48082,0.596895,0.313606,1.57838,-1.7383,0.942965
14.735,2.31851,3.48826,0.594984,0.314575,1.57326,-1.7366,0.939173
14.7359,2.29543,3.47443,0.584927,0.326481,1.57179,-1.73208,0.93976
14.7369,2.27897,3.48781,0.564739,0.323546,1.57943,-1.73318,0.937363
14.738,2.27064,3.48101,0.54852,0.326133,1.57887,-1.73366,0.938666
14.739,2.28436,3.49217,0.523647,0.33993,1.58959,-1.73583,0.939165
14.74,2.25615,3.50135,0.541221,0.343019,1.59181,-1.73975,0.941596
14.741,2.22769,3.49645,0.512395,0.33291,1.59641,-1.74165,0.941169
14.742,2.22528,3.50253,0.499892,0.339173,1.60185,-1.74115,0.944998
14.743,2.22534,3.48991,0.478126,0.331704,1.60691,-1.74286,0.942755
14.744,2.24422,3.48609,0.469097,0.338289,1.61207,-1.74833,0.941126
14.745,2.22451,3.49294,0.475251,0.338196,1.60798,-1.74843,0.941138
14.746,2.1911,3.48341,0.45654,0.331485,1.60687,-1.74809,0.941314
14.7469,2.19561,3.48341,0.442148,0.30839,1.6086,-1.74641,0.938756
14.748,2.17345,3.48704,0.408633,0.32889,1.60838,-1.74294,0.939282
14.749,2.20121,3.49014,0.40395,0.335667,1.61279,-1.74709,0.939175
14.75,2.18821,3.49419,0.407359,0.315155,1.6115,-1.7424,0.941495
14.751,2.17619,3.50523,0.410497,0.30386,1.60681,-1.73853,0.942351
14.7519,2.17561,3.49657,0.396476,0.305687,1.61516,-1.73598,0.94378
14.7529,2.17604,3.50264,0.374005,0.31026,1.6167,-1.73139,0.942381
14.754,2.19516,3.50138,0.351778,0.319709,1.62322,-1.73589,0.942288
14.7549,2.18058,3.4862,0.340026,0.30709,1.61329,-1.73921,0.942802
14.7559,2.15504,3.48813,0.341389,0.298067,1.61708,-1.73532,0.940815
14.7569,2.13495,3.48537,0.348103,0.283204,1.61447,-1.73801,0.940495
14.758,2.12419,3.48714,0.317528,0.293758,1.61188,-1.7334,0.940132
14.759,2.14705,3.49983,0.29668,0.30174,1.61624,-1.73553,0.941167
14.76,2.13977,3.50852,0.325889,0.308322,1.60915,-1.73254,0.943902
14.761,2.1031,3.50896,0.304905,0.316661,1.60795,-1.73352,0.94806
14.762,2.0828,3.51537,0.31295,0.305968,1.61214,-1.7359,0.94674
14.763,2.07607,3.51955,0.307366,0.304764,1.60953,-1.73938,0.944902
14.764,2.07756,3.52237,0.290476,0.31091,1.61168,-1.74133,0.944899
14.765,2.0614,3.50432,0.295829,0.30915,1.60689,-1.74149,0.945951
14.766,2.04168,3.48996,0.326255,0.304496,1.60643,-1.74,0.940192
14.767,2.02281,3.51082,0.310609,0.302212,1.61188,-1.74328,0.942206
14.768,2.02262,3.5121,0.296492,0.287294,1.61676,-1.74155,0.941257
14.769,2.04212,3.51353,0.286622,0.297845,1.62441,-1.74468,0.941815
14.77,2.02161,3.52065,0.314307,0.299221,1.62218,-1.75009,0.944032
14.771,2.02652,3.50504,0.298711,0.286346,1.61128,-1.75329,0.944331
14.772,1.98463,3.52423,0.315604,0.272138,1.61693,-1.75561,0.940771
14.7729,1.9758,3.51278,0.300484,0.269259,1.61813,-1.75623,0.943522
14.774,1.98941,3.51718,0.29515,0.287492,1.6259,-1.76484,0.943856
14.775,1.97633,3.52197,0.295232,0.275273,1.62371,-1.76294,0.944128
14.776,1.94984,3.51528,0.30049,0.274131,1.62689,-1.76302,0.941387
14.777,1.94255,3.51546,0.309461,0.280903,1.62714,-1.76353,0.944004
14.778,1.93907,3.49754,0.298173,0.249204,1.63308,-1.76213,0.943293
14.7789,1.95045,3.50842,0.288704,0.261047,1.64007,-1.76424,0.942341
14.78,1.92697,3.51878,0.282767,0.270909,1.63105,-1.76742,0.940682
14.781,1.89976,3.50597,0.298312,0.271523,1.62951,-1.76021,0.941257
14.782,1.88187,3.5044,0.295707,0.26071,1.63175,-1.7569,0.941976
14.783,1.88323,3.49346,0.29939,0.244482,1.64045,-1.75304,0.94496
14.784,1.90448,3.49778,0.292464,0.25387,1.64568,-1.75843,0.945029
14.785,1.86896,3.48957,0.317073,0.264068,1.6425,-1.75847,0.943326
14.786,1.86163,3.47185,0.325767,0.246447,1.64551,-1.76179,0.945884
14.7869,1.84082,3.49343,0.324144,0.252811,1.64892,-1.76091,0.941095
14.788,1.83992,3.48578,0.322805,0.240045,1.65759,-1.76238,0.94592
14.789,1.8471,3.49228,0.299155,0.258742,1.6615,-1.76215,0.946031
14.79,1.81894,3.4866,0.309698,0.279904,1.65314,-1.75647,0.946208
14.7909,1.78974,3.47728,0.331043,0.257192,1.66064,-1.75809,0.943265
14.7919,1.79619,3.49644,0.311597,0.253859,1.66152,-1.75618,0.94297
14.7929,1.79737,3.48826,0.316714,0.265716,1.65856,-1.7635,0.944298
14.794,1.81918,3.48931,0.304127,0.28308,1.66169,-1.76495,0.944381
14.795,1.78501,3.48638,0.307477,0.271586,1.65808,-1.77217,0.943161
14.796,1.77437,3.48296,0.301964,0.279592,1.66033,-1.76934,0.946679
14.797,1.7801,3.49588,0.294692,0.265308,1.6721,-1.76366,0.943754
14.7979,1.75404,3.4763,0.303137,0.257723,1.66846,-1.75885,0.946918
14.7989,1.77511,3.47517,0.285346,0.280463,1.67452,-1.7613,0.946597
14.8,1.75783,3.46925,0.289776,0.276925,1.67547,-1.76435,0.94353
14.8009,1.73431,3.44637,0.295508,0.27372,1.67371,-1.76347,0.944272
14.8019,1.74105,3.45946,0.289024,0.275839,1.67801,-1.76733,0.945597
14.803,1.71557,3.43988,0.285206,0.257032,1.68287,-1.76525,0.945859
14.804,1.73101,3.43972,0.265564,0.265317,1.69038,-1.76851,0.945576
14.805,1.71596,3.44043,0.274473,0.258165,1.68673,-1.77122,0.945343
14.806,1.6825,3.44212,0.28372,0.253011,1.6815,-1.76864,0.946765
14.807,1.69042,3.42208,0.292111,0.242353,1.68893,-1.773,0.941278
14.808,1.6589,3.42694,0.301497,0.242683,1.69188,-1.77502,0.945732
14.809,1.68249,3.42233,0.290702,0.250962,1.69583,-1.77533,0.945964
14.81,1.67987,3.41132,0.273663,0.260241,1.69265,-1.77566,0.945357
14.811,1.65659,3.39913,0.271009,0.250784,1.69543,-1.7795,0.944497
14.8119,1.64752,3.40414,0.292565,0.241904,1.7041,-1.78094,0.945625
14.8129,1.62926,3.39221,0.292124,0.230425,1.69689,-1.77993,0.944794
14.8139,1.66146,3.38642,0.281222,0.238426,1.70185,-1.78272,0.944975
14.8149,1.64338,3.3924,0.263976,0.254021,1.69986,-1.7875,0.944922
14.8159,1.62281,3.37633,0.280923,0.241773,1.70317,-1.78732,0.949378
14.817,1.6106,3.37808,0.278202,0.221979,1.71023,-1.79476,0.946581
14.818,1.60274,3.36561,0.299739,0.217674,1.71174,-1.79002,0.94836
14.819,1.62372,3.36526,0.284474,0.216866,1.71802,-1.79591,0.947074
14.82,1.61273,3.37004,0.269633,0.218265,1.71323,-1.8046,0.949374
14.821,1.57301,3.37656,0.290575,0.209226,1.71305,-1.81123,0.946051
14.8219,1.56932,3.35956,0.280728,0.204708,1.71307,-1.8215,0.948176
14.823,1.55201,3.34715,0.250324,0.195967,1.71249,-1.82865,0.94601
14.824,1.56506,3.35226,0.231436,0.21248,1.71288,-1.83346,0.945735
14.825,1.55185,3.34781,0.246286,0.204302,1.69887,-1.83527,0.945724
14.826,1.54968,3.34709,0.247167,0.200842,1.69683,-1.83334,0.947784
14.827,1.53252,3.35554,0.223391,0.169905,1.70548,-1.83931,0.943114
14.828,1.54235,3.34959,0.268831,0.16521,1.7074,-1.84303,0.948303
14.829,1.56388,3.3648,0.244122,0.184764,1.71328,-1.85026,0.948224
14.8299,1.5445,3.36627,0.237222,0.185132,1.70859,-1.85213,0.943607
14.831,1.52454,3.35882,0.260566,0.185986,1.71613,-1.85984,0.944644
14.832,1.50268,3.3667,0.250827,0.176488,1.723,-1.85862,0.947195
14.833,1.50727,3.36823,0.254287,0.163838,1.73272,-1.86195,0.947283
14.834,1.5241,3.37209,0.239985,0.18501,1.73993,-1.86637,0.948255
14.835,1.5143,3.38419,0.261991,0.195316,1.74545,-1.86184,0.946903
14.836,1.48441,3.37824,0.239937,0.186659,1.74832,-1.86236,0.947364
14.837,1.48842,3.3679,0.261983,0.191706,1.75397,-1.85989,0.945651
14.838,1.45631,3.36618,0.242543,0.199928,1.75543,-1.8644,0.943305
14.839,1.48325,3.37294,0.236821,0.209636,1.75687,-1.86717,0.943676
14.84,1.48412,3.37036,0.22631,0.196562,1.75137,-1.87147,0.948735
14.841,1.46622,3.37198,0.225206,0.187621,1.76053,-1.86966,0.948229
14.842,1.48015,3.36423,0.223058,0.186121,1.76753,-1.87025,0.947017
14.843,1.46063,3.36411,0.204089,0.160755,1.76923,-1.8701,0.947045
14.844,1.48374,3.38256,0.178656,0.172105,1.77487,-1.87413,0.947574
14.845,1.50849,3.38519,0.171934,0.19952,1.76884,-1.86943,0.947839
14.846,1.5179,3.37451,0.180789,0.154147,1.76392,-1.87032,0.945649
14.8469,1.5144,3.37774,0.1718,0.157919,1.76561,-1.87174,0.946328
14.848,1.50375,3.38652,0.171732,0.133545,1.76583,-1.86449,0.943944
14.849,1.52187,3.40054,0.140914,0.145771,1.7718,-1.86824,0.945188
14.85,1.51421,3.39825,0.123811,0.158801,1.76119,-1.86979,0.948632
14.8509,1.50552,3.37319,0.138063,0.155322,1.75958,-1.87168,0.950408
14.852,1.49317,3.39334,0.115965,0.151883,1.76334,-1.87181,0.950063
14.853,1.49385,3.38298,0.108093,0.12743,1.76715,-1.87664,0.948553
14.854,1.52582,3.38305,0.0858033,0.146073,1.77169,-1.87966,0.94744
14.855,1.5203,3.37465,0.0920601,0.142491,1.77245,-1.87544,0.948065
14.856,1.49888,3.36744,0.0878449,0.126507,1.77301,-1.87601,0.946398
14.857,1.50188,3.37187,0.0753465,0.115172,1.76814,-1.8749,0.948774
14.858,1.51522,3.36795,0.0712241,0.131225,1.76615,-1.86967,0.946791
14.859,1.54219,3.37308,0.057965,0.153199,1.76904,-1.86781,0.947899
14.8599,1.50768,3.37074,0.0715963,0.13307,1.76275,-1.86093,0.948971
14.8609,1.5001,3.38409,0.0701819,0.0967493,1.76627,-1.86488,0.950798
14.862,1.51364,3.38869,0.0572365,0.0981875,1.76557,-1.86002,0.948062
14.863,1.48848,3.38138,0.0741985,0.0945952,1.7743,-1.85149,0.948033
14.864,1.526,3.38409,0.0694118,0.102132,1.77525,-1.85084,0.948059
14.865,1.50984,3.3826,0.0678352,0.103019,1.77111,-1.84787,0.948312
14.866,1.51678,3.39027,0.074449,0.0802948,1.76793,-1.83487,0.947284
14.867,1.48294,3.38513,0.0772579,0.0651243,1.77458,-1.83977,0.946675
14.8681,1.47129,3.38342,0.0603991,0.0583453,1.77371,-1.82943,0.947021
14.869,1.49444,3.39653,0.0504528,0.0708599,1.77889,-1.83124,0.948098
14.8699,1.4924,3.40023,0.0604123,0.0594703,1.77801,-1.83183,0.949062
14.871,1.46008,3.38781,0.0641922,0.0627934,1.77329,-1.83105,0.952932
14.872,1.46155,3.38286,0.0572782,0.0499637,1.77551,-1.82285,0.951275
14.8729,1.45069,3.38536,0.0461789,0.0291153,1.78069,-1.82327,0.948852
14.874,1.46148,3.39476,0.0275426,0.0249701,1.78792,-1.82453,0.949215
14.875,1.43231,3.38595,0.026602,0.00778296,1.77985,-1.81843,0.952352
14.876,1.41662,3.40279,0.0440602,0.0124928,1.77741,-1.81065,0.952561
14.8769,1.43338,3.38614,0.0284754,-0.00284318,1.78009,-1.81355,0.954398
14.8779,1.401,3.39661,0.0305106,-0.00882558,1.77543,-1.81115,0.949579
14.8789,1.42116,3.40027,0.00811327,0.00473272,1.77947,-1.81551,0.949829
14.88,1.41299,3.41811,0.0253042,-0.0117324,1.77524,-1.81187,0.95102
14.881,1.4136,3.41255,0.0174083,-0.0189482,1.76757,-1.80924,0.952867
14.882,1.42251,3.39351,0.00264543,-0.00744596,1.77366,-1.80125,0.950076
14.883,1.42304,3.38701,0.00851578,-0.025938,1.76967,-1.79363,0.95245
14.884,1.44307,3.3956,-0.0183415,-0.0342399,1.77481,-1.79538,0.952419
