timestamp_s,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7
2.77592,-1.17032,0.206968,0.169862,-1.39887,0.97883,0.592699,0.390104
2.77695,-1.16971,0.188715,0.148446,-1.40162,0.971926,0.586459,0.388111
2.77796,-1.18863,0.175848,0.158571,-1.36108,0.969233,0.579074,0.386875
2.77896,-1.17535,0.18527,0.137441,-1.33823,0.973391,0.573094,0.382125
2.77995,-1.18048,0.171346,0.126713,-1.3589,0.973133,0.576485,0.382648
2.78097,-1.18749,0.168393,0.136279,-1.37991,0.968285,0.575946,0.383597
2.78197,-1.21039,0.148756,0.110673,-1.38139,0.966236,0.561781,0.385776
2.78289,-1.20646,0.151513,0.11615,-1.34759,0.957064,0.557926,0.384812
2.78389,-1.20641,0.145632,0.0995381,-1.35243,0.952209,0.551162,0.379606
2.78495,-1.20766,0.146431,0.0928627,-1.36074,0.950581,0.55559,0.379334
2.78591,-1.20557,0.148785,0.0869824,-1.34891,0.94797,0.556487,0.380718
2.78698,-1.20603,0.153067,0.0686822,-1.32924,0.949613,0.533995,0.377933
2.78792,-1.23015,0.161608,0.0670019,-1.3463,0.941941,0.528374,0.37798
2.78895,-1.2154,0.166396,0.0477469,-1.33892,0.942148,0.529204,0.374947
2.78996,-1.2198,0.163034,0.0449043,-1.34444,0.94345,0.535328,0.374542
2.79096,-1.25541,0.167792,0.0498186,-1.36091,0.934507,0.529909,0.374837
2.79196,-1.23925,0.176024,0.0349986,-1.35068,0.928971,0.515541,0.374222
2.79296,-1.23352,0.172456,0.0296666,-1.33745,0.928263,0.502981,0.375354
2.79396,-1.25813,0.160008,0.0191091,-1.32538,0.925095,0.48031,0.372908
2.79496,-1.2573,0.15041,0.0218383,-1.33278,0.920469,0.488479,0.37252
2.79589,-1.24088,0.156628,0.004534,-1.32565,0.917607,0.478941,0.371296
2.79693,-1.26002,0.15443,-0.00598907,-1.32557,0.924651,0.499781,0.369661
2.79794,-1.26024,0.152534,-0.00271738,-1.31079,0.920756,0.50326,0.368669
2.79892,-1.27229,0.136207,-0.0266454,-1.30946,0.913955,0.487908,0.370546
2.79993,-1.27644,0.13098,-0.0330647,-1.33703,0.912745,0.492468,0.371719
2.80092,-1.26825,0.124103,-0.031941,-1.31542,0.902743,0.487165,0.373059
2.80192,-1.27657,0.119336,-0.0363191,-1.27455,0.906756,0.473224,0.369068
2.80293,-1.27783,0.110894,-0.0291795,-1.27413,0.906128,0.480165,0.368989
2.80385,-1.28761,0.101434,-0.024732,-1.27517,0.910673,0.491805,0.363274
2.80485,-1.28871,0.0997542,-0.0383384,-1.31581,0.906015,0.495275,0.363212
2.80588,-1.2809,0.0859972,-0.045024,-1.32353,0.897703,0.490425,0.363465
2.80687,-1.30551,0.0980204,-0.0406386,-1.29412,0.888968,0.475209,0.361569
2.80797,-1.29763,0.0899083,-0.0676907,-1.28961,0.891007,0.475841,0.364732
2.80896,-1.30776,0.0862688,-0.056727,-1.26328,0.891254,0.47699,0.360492
2.80996,-1.30906,0.0828208,-0.0721956,-1.29791,0.891682,0.473884,0.360978
2.81096,-1.31242,0.0759822,-0.100687,-1.29874,0.891281,0.480084,0.360763
2.81195,-1.31432,0.0812675,-0.0927686,-1.27774,0.88528,0.470199,0.359862
2.81289,-1.31946,0.0666924,-0.104775,-1.26931,0.886342,0.454588,0.362596
2.81395,-1.31811,0.0811437,-0.107338,-1.24162,0.882134,0.43518,0.35779
2.81496,-1.32388,0.0838397,-0.111638,-1.24266,0.882539,0.436761,0.358391
2.81593,-1.33807,0.0696747,-0.10265,-1.23638,0.887951,0.437997,0.361142
2.81696,-1.34303,0.0684169,-0.116345,-1.22915,0.877961,0.429043,0.354405
2.81796,-1.32044,0.0744725,-0.131836,-1.21238,0.882092,0.415886,0.358484
2.81891,-1.33738,0.0664486,-0.134656,-1.19289,0.872345,0.404943,0.353214
2.81994,-1.34381,0.0674457,-0.139471,-1.20724,0.873915,0.407671,0.352922
2.82095,-1.34447,0.0551837,-0.14923,-1.20142,0.877281,0.389757,0.352453
2.82196,-1.35363,0.0792304,-0.14309,-1.16799,0.867891,0.385954,0.352666
2.82296,-1.35841,0.0500791,-0.158582,-1.15934,0.868324,0.380866,0.35777
2.82395,-1.37628,0.0673479,-0.151899,-1.14374,0.860601,0.368186,0.349998
2.82489,-1.38327,0.066969,-0.164247,-1.16043,0.858112,0.373658,0.34896
2.82596,-1.36062,0.0673134,-0.174218,-1.16293,0.854846,0.37194,0.348808
2.82686,-1.37713,0.0699891,-0.185391,-1.14183,0.85329,0.358915,0.349535
2.82795,-1.37232,0.0480906,-0.174828,-1.14359,0.849735,0.348329,0.34751
2.82893,-1.37839,0.0373082,-0.200699,-1.10728,0.858399,0.352581,0.347347
2.82995,-1.37778,0.0353554,-0.200875,-1.12845,0.858671,0.358269,0.347598
2.83095,-1.38661,0.0562185,-0.199717,-1.12918,0.854911,0.346018,0.346687
2.83195,-1.38493,0.0500017,-0.211169,-1.09424,0.851407,0.346354,0.340853
2.83288,-1.39604,0.0475245,-0.217876,-1.08566,0.847484,0.344402,0.345613
2.8339,-1.39033,0.0530842,-0.222192,-1.07454,0.849508,0.342843,0.340024
2.83491,-1.39283,0.0508293,-0.221073,-1.10691,0.845913,0.34444,0.340032
2.83586,-1.39067,0.046473,-0.228229,-1.07724,0.837231,0.35325,0.341384
2.83697,-1.40429,0.0485712,-0.232538,-1.08218,0.829832,0.34754,0.339681
2.83796,-1.40588,0.0275958,-0.240647,-1.05622,0.8235,0.357441,0.33869
2.83892,-1.40563,0.0468004,-0.233242,-1.0412,0.829271,0.362395,0.341325
2.8399,-1.40583,0.0537227,-0.237609,-1.06429,0.831216,0.380909,0.339363
2.84095,-1.42687,0.0506493,-0.24008,-1.08605,0.824798,0.394232,0.335201
2.84195,-1.40093,0.0600655,-0.238049,-1.06427,0.823262,0.398264,0.334681
2.84295,-1.42405,0.0607204,-0.256207,-1.08055,0.81498,0.412482,0.333585
2.84395,-1.41987,0.061235,-0.25945,-1.07253,0.813607,0.432136,0.334696
2.84491,-1.42413,0.0617852,-0.269528,-1.07431,0.81233,0.449684,0.334787
2.84593,-1.43456,0.0718794,-0.268147,-1.07996,0.812048,0.464977,0.333637
2.84692,-1.43793,0.0464347,-0.298025,-1.06276,0.809055,0.473314,0.332834
2.84799,-1.4413,0.0721242,-0.287671,-1.07216,0.81111,0.476787,0.332949
2.84898,-1.4283,0.0673763,-0.296499,-1.06269,0.809513,0.474235,0.335187
2.84987,-1.43284,0.0704875,-0.303588,-1.06357,0.810972,0.488823,0.333915
2.85092,-1.44316,0.070512,-0.316471,-1.05623,0.813881,0.510765,0.331587
2.85192,-1.44215,0.0612903,-0.324016,-1.08236,0.810233,0.522358,0.330305
2.85291,-1.45023,0.0756818,-0.325178,-1.08124,0.804328,0.528837,0.32891
2.85391,-1.44993,0.0783747,-0.331525,-1.05929,0.797622,0.538447,0.328043
2.85489,-1.45109,0.0743788,-0.330762,-1.07807,0.796476,0.545719,0.327745
2.85593,-1.44638,0.0611045,-0.324537,-1.05279,0.799722,0.536874,0.326837
2.85691,-1.46235,0.0696901,-0.32717,-1.00868,0.793741,0.538556,0.326542
2.85788,-1.44862,0.0732128,-0.339518,-1.0043,0.797211,0.543073,0.325215
2.85888,-1.46178,0.0893681,-0.332851,-1.00257,0.796095,0.547985,0.330179
2.85988,-1.46529,0.095743,-0.343905,-1.04632,0.793218,0.549037,0.328363
2.86088,-1.46124,0.100112,-0.353845,-1.02956,0.793912,0.550388,0.325396
2.86188,-1.47857,0.0968297,-0.347767,-0.99116,0.792032,0.539153,0.320621
2.8629,-1.47275,0.106055,-0.359149,-0.987644,0.782451,0.543823,0.322829
2.86393,-1.47247,0.104482,-0.336545,-0.962386,0.786441,0.549905,0.325195
2.86488,-1.47831,0.110338,-0.342623,-1.00127,0.784227,0.555839,0.324091
2.86591,-1.48856,0.112357,-0.365663,-0.996228,0.785636,0.560243,0.319536
2.86686,-1.4813,0.107606,-0.346157,-0.967312,0.781751,0.55558,0.321839
2.86785,-1.48508,0.105603,-0.352472,-0.962347,0.781604,0.559137,0.320842
2.86885,-1.49816,0.12278,-0.350298,-0.964317,0.774568,0.560012,0.322061
2.86985,-1.49502,0.124019,-0.35668,-0.983832,0.770296,0.567639,0.321184
2.8709,-1.48961,0.108546,-0.377573,-0.968606,0.769124,0.569613,0.320395
2.87197,-1.50682,0.12939,-0.382651,-0.975124,0.769508,0.580767,0.315615
2.87296,-1.48166,0.134226,-0.369434,-0.936971,0.773919,0.585985,0.318241
2.87396,-1.48131,0.140116,-0.373825,-0.939392,0.767031,0.577391,0.321014
2.87497,-1.48158,0.14574,-0.378649,-0.947224,0.761609,0.589058,0.319658
2.87592,-1.49068,0.163594,-0.382881,-0.931579,0.751888,0.582025,0.315474
2.87696,-1.49156,0.150309,-0.398919,-0.907803,0.751361,0.590743,0.317141
2.87795,-1.49534,0.158937,-0.380043,-0.907447,0.763121,0.600076,0.312892
2.87895,-1.49539,0.159288,-0.376047,-0.885278,0.765221,0.615897,0.314768
2.87996,-1.50292,0.167353,-0.380123,-0.882294,0.763939,0.627499,0.314374
2.88089,-1.51394,0.180204,-0.3924,-0.899762,0.760315,0.629004,0.315255
2.88187,-1.50481,0.187346,-0.381777,-0.878485,0.75788,0.626486,0.317348
2.88289,-1.50464,0.187044,-0.381477,-0.870616,0.757929,0.629204,0.309412
2.88385,-1.49481,0.208249,-0.391184,-0.846522,0.759641,0.632333,0.313945
2.88496,-1.49512,0.212195,-0.398509,-0.881114,0.75836,0.643925,0.313312
2.88595,-1.5127,0.211155,-0.394139,-0.878223,0.76101,0.658085,0.310493
2.88695,-1.50474,0.220728,-0.406285,-0.85917,0.755289,0.662045,0.311819
2.88795,-1.51537,0.2176,-0.382799,-0.85465,0.753726,0.67152,0.310717
2.88896,-1.50081,0.238914,-0.405341,-0.862521,0.751529,0.683134,0.314959
2.88995,-1.4977,0.243013,-0.407784,-0.892499,0.751505,0.695571,0.313621
2.89095,-1.51307,0.236648,-0.404073,-0.860847,0.750022,0.705272,0.311559
2.89195,-1.51801,0.256472,-0.420324,-0.846156,0.749336,0.714965,0.309842
2.89295,-1.50662,0.264591,-0.41179,-0.831366,0.749318,0.72176,0.308758
2.89395,-1.51383,0.269854,-0.410015,-0.835148,0.742329,0.726494,0.31016
2.89494,-1.5137,0.275785,-0.409752,-0.855347,0.741268,0.733769,0.31002
2.89593,-1.52943,0.292438,-0.423016,-0.843453,0.745603,0.738138,0.308055
2.89695,-1.52617,0.292921,-0.423719,-0.832723,0.743234,0.737669,0.309214
2.89796,-1.50857,0.304815,-0.398829,-0.82192,0.737887,0.742191,0.308042
2.89895,-1.52945,0.31109,-0.397226,-0.812342,0.744933,0.744793,0.309573
2.89996,-1.52522,0.31849,-0.397728,-0.816567,0.742704,0.751776,0.30853
2.90086,-1.52703,0.327383,-0.395225,-0.8224,0.737751,0.75984,0.308661
2.90186,-1.51639,0.340128,-0.397302,-0.799869,0.734695,0.752969,0.30626
2.90288,-1.51157,0.355871,-0.395154,-0.82134,0.734688,0.747787,0.307055
2.90392,-1.53298,0.368521,-0.393617,-0.820589,0.734763,0.748882,0.307293
2.90496,-1.53527,0.374439,-0.394172,-0.824747,0.731543,0.756147,0.308484
2.90594,-1.53052,0.373966,-0.394945,-0.808381,0.728672,0.762931,0.307528
2.90692,-1.51476,0.379163,-0.409012,-0.82817,0.732351,0.757517,0.311278
2.90792,-1.53084,0.405621,-0.388167,-0.806186,0.729796,0.744073,0.306251
2.90891,-1.52807,0.4099,-0.396819,-0.793786,0.734647,0.734582,0.310506
2.90991,-1.52666,0.422349,-0.396987,-0.820346,0.736853,0.739849,0.309263
2.91091,-1.53316,0.427018,-0.399724,-0.837548,0.733668,0.736946,0.307813
2.91192,-1.51079,0.45541,-0.403724,-0.831699,0.737466,0.733941,0.305321
2.91299,-1.5151,0.46025,-0.401833,-0.823182,0.735496,0.733735,0.30597
2.91394,-1.50062,0.482598,-0.406832,-0.834467,0.731251,0.723436,0.30478
2.91493,-1.50278,0.489833,-0.403342,-0.851812,0.729795,0.732615,0.304892
2.91596,-1.50945,0.508143,-0.396643,-0.832842,0.729362,0.72614,0.301948
2.91696,-1.49489,0.500379,-0.388597,-0.834541,0.729602,0.714438,0.309575
2.91786,-1.49019,0.538985,-0.381442,-0.843245,0.734665,0.716703,0.303059
2.9189,-1.49433,0.533862,-0.379571,-0.852487,0.736859,0.701126,0.306725
2.91994,-1.49768,0.540116,-0.384721,-0.85566,0.735971,0.703415,0.306214
2.9209,-1.50411,0.562442,-0.403519,-0.851237,0.728219,0.698893,0.305788
2.9219,-1.50612,0.577728,-0.388666,-0.857914,0.727841,0.694926,0.306457
2.9229,-1.498,0.595225,-0.383266,-0.836823,0.725769,0.695497,0.305208
2.92386,-1.48994,0.61468,-0.386916,-0.832869,0.729343,0.686924,0.304835
2.92494,-1.48451,0.626754,-0.38338,-0.83211,0.729302,0.691871,0.305036
2.92592,-1.47891,0.635071,-0.376376,-0.839098,0.726451,0.691663,0.308138
2.92692,-1.49721,0.653528,-0.390065,-0.856028,0.729211,0.685659,0.305733
2.92792,-1.49219,0.692907,-0.393155,-0.840477,0.727568,0.678838,0.303537
2.92892,-1.48249,0.69706,-0.380725,-0.838036,0.727639,0.67205,0.304992
2.92988,-1.48296,0.704739,-0.378211,-0.84446,0.727909,0.677263,0.304993
2.93092,-1.47896,0.709218,-0.383942,-0.83291,0.727008,0.678705,0.306125
2.93193,-1.49118,0.727027,-0.388972,-0.817329,0.730497,0.677411,0.306797
2.93285,-1.48357,0.744856,-0.383389,-0.837808,0.738778,0.680743,0.304187
2.93385,-1.48191,0.764996,-0.377439,-0.826387,0.740618,0.671401,0.304363
2.93486,-1.48108,0.77809,-0.373352,-0.857133,0.742337,0.681936,0.304481
2.93585,-1.48227,0.789929,-0.376222,-0.863323,0.736604,0.674199,0.306415
2.93689,-1.47884,0.816015,-0.373363,-0.825458,0.741995,0.678649,0.306437
2.93797,-1.4523,0.820374,-0.351143,-0.848234,0.732721,0.682301,0.305826
2.93897,-1.46351,0.847177,-0.365143,-0.835435,0.736964,0.682176,0.305234
2.93997,-1.46526,0.864642,-0.362583,-0.857253,0.734492,0.684786,0.305368
2.94095,-1.47156,0.877773,-0.348797,-0.831407,0.728364,0.696437,0.306711
2.94192,-1.47853,0.882757,-0.342805,-0.826916,0.737202,0.677157,0.309645
2.94296,-1.47123,0.928562,-0.339483,-0.816742,0.734612,0.672159,0.307219
2.94395,-1.45928,0.944915,-0.346409,-0.811159,0.736761,0.668386,0.307838
2.94496,-1.46404,0.962036,-0.343316,-0.838165,0.738746,0.679263,0.308865
2.94595,-1.47553,0.97209,-0.329923,-0.832895,0.73989,0.679761,0.30986
2.94695,-1.45385,0.991234,-0.345881,-0.827134,0.748728,0.683079,0.307691
2.94796,-1.44862,1.02299,-0.333267,-0.832006,0.747044,0.685573,0.309989
2.94893,-1.44874,1.04109,-0.334837,-0.803951,0.744277,0.670548,0.306038
2.94998,-1.44829,1.06015,-0.335837,-0.801976,0.748114,0.67727,0.306941
2.95096,-1.43862,1.06226,-0.342353,-0.792797,0.750219,0.66577,0.309173
2.95192,-1.43363,1.09617,-0.340133,-0.795462,0.747329,0.66608,0.314289
2.95292,-1.43093,1.12477,-0.332029,-0.782072,0.749286,0.663877,0.312838
2.95393,-1.43251,1.12483,-0.335444,-0.785098,0.751713,0.661193,0.305955
2.95493,-1.43329,1.14303,-0.331223,-0.785979,0.752411,0.661955,0.306976
2.95592,-1.43551,1.17117,-0.307257,-0.785247,0.752854,0.652682,0.310665
2.95694,-1.42558,1.18717,-0.332731,-0.774593,0.75065,0.635538,0.309329
2.95796,-1.42522,1.2122,-0.329452,-0.772024,0.746935,0.625245,0.313907
2.95895,-1.41722,1.23745,-0.318795,-0.757119,0.758837,0.630457,0.310001
2.95995,-1.41641,1.25017,-0.317499,-0.7582,0.761899,0.635866,0.311072
2.96095,-1.41099,1.26284,-0.302579,-0.757026,0.763874,0.636637,0.31117
2.96185,-1.41137,1.27407,-0.302338,-0.723178,0.764468,0.62085,0.312249
2.96291,-1.40781,1.28892,-0.290078,-0.737057,0.759247,0.614201,0.31556
2.96396,-1.40167,1.32943,-0.28177,-0.738847,0.761237,0.603955,0.31439
2.96496,-1.39652,1.34011,-0.281873,-0.764221,0.761559,0.611945,0.314195
2.96594,-1.39119,1.35444,-0.271,-0.759101,0.763209,0.627924,0.314643
2.96695,-1.39461,1.36659,-0.278809,-0.732455,0.770591,0.622293,0.309629
2.96785,-1.38481,1.38596,-0.281969,-0.754566,0.768593,0.620701,0.314803
2.96897,-1.39511,1.40357,-0.271589,-0.725535,0.771565,0.621857,0.312886
2.96993,-1.38168,1.41771,-0.264195,-0.740987,0.773843,0.635776,0.313753
2.97093,-1.36815,1.43149,-0.260658,-0.749143,0.775215,0.630951,0.314803
2.97198,-1.36682,1.45901,-0.268991,-0.736571,0.774465,0.641828,0.317059
2.97293,-1.36849,1.47782,-0.24507,-0.727474,0.781503,0.653379,0.315965
2.97392,-1.3751,1.49456,-0.254809,-0.711985,0.780269,0.664048,0.316188
2.97496,-1.37415,1.50828,-0.25391,-0.72365,0.783087,0.675086,0.316467
2.97595,-1.36179,1.53069,-0.250241,-0.731989,0.783852,0.678504,0.314484
2.97696,-1.36147,1.55273,-0.262835,-0.718636,0.786414,0.676418,0.314659
2.97789,-1.35313,1.58564,-0.249717,-0.714703,0.792949,0.680113,0.321168
2.97889,-1.32517,1.59772,-0.230387,-0.711402,0.800824,0.687605,0.317067
2.97996,-1.32277,1.61497,-0.229699,-0.711148,0.803939,0.704472,0.318
2.98095,-1.33777,1.64823,-0.215898,-0.708039,0.804443,0.709666,0.320507
2.98195,-1.34401,1.64893,-0.231623,-0.708266,0.800597,0.713131,0.321913
2.98285,-1.33222,1.67558,-0.216506,-0.695974,0.802329,0.707966,0.32135
2.9839,-1.31634,1.69287,-0.214333,-0.693527,0.799224,0.70318,0.322636
2.98493,-1.31804,1.70757,-0.210941,-0.707557,0.799169,0.713528,0.322637
2.98593,-1.32181,1.72807,-0.202158,-0.70167,0.807937,0.715303,0.32345
2.98692,-1.31534,1.76248,-0.198484,-0.711314,0.813678,0.720127,0.320542
2.98792,-1.30718,1.78963,-0.186821,-0.690879,0.815304,0.718782,0.323665
2.98888,-1.32818,1.79843,-0.169252,-0.663044,0.816309,0.711635,0.323101
2.98993,-1.32265,1.81983,-0.168574,-0.678268,0.820298,0.719451,0.323925
2.99093,-1.3071,1.84758,-0.165998,-0.680531,0.824794,0.717149,0.323579
2.99194,-1.30162,1.87755,-0.17144,-0.674761,0.825019,0.70649,0.324478
2.99292,-1.29454,1.88619,-0.142966,-0.656706,0.829032,0.710026,0.328304
2.99393,-1.30348,1.90836,-0.15612,-0.673105,0.83206,0.710235,0.327691
2.99492,-1.29703,1.92741,-0.151188,-0.693015,0.833569,0.713465,0.327403
2.99594,-1.28267,1.95439,-0.133651,-0.682959,0.83657,0.716777,0.328396
2.99693,-1.28735,1.94683,-0.141036,-0.678079,0.839201,0.70268,0.326094
2.99793,-1.27724,1.96919,-0.13103,-0.665307,0.838922,0.690683,0.328469
2.99887,-1.28191,1.98559,-0.139551,-0.662958,0.837555,0.687018,0.328317
2.99985,-1.27199,2.00651,-0.131198,-0.668655,0.841463,0.69728,0.329415
3.00086,-1.26486,2.04348,-0.127076,-0.661082,0.849723,0.707487,0.32937
3.00185,-1.25663,2.04833,-0.104699,-0.661679,0.853151,0.703077,0.331048
3.00288,-1.25795,2.07553,-0.100003,-0.6531,0.858,0.701234,0.332712
3.00397,-1.2488,2.09633,-0.104728,-0.668468,0.85393,0.694785,0.333198
3.00497,-1.24874,2.11516,-0.0927746,-0.680879,0.855918,0.70293,0.3337
3.00591,-1.27229,2.12869,-0.0879707,-0.683647,0.85171,0.706602,0.336355
3.00695,-1.23561,2.1497,-0.0850936,-0.668334,0.856402,0.718694,0.332772
3.00795,-1.24192,2.16285,-0.0839276,-0.688519,0.864555,0.722842,0.337682
3.00896,-1.24108,2.18951,-0.066346,-0.675191,0.872818,0.717931,0.33466
3.00995,-1.23866,2.20636,-0.0652827,-0.679347,0.878072,0.728776,0.335893
3.01089,-1.24243,2.21968,-0.0587176,-0.677913,0.873034,0.722547,0.335946
3.01186,-1.22265,2.24693,-0.0570506,-0.688736,0.874437,0.717101,0.34021
3.01294,-1.23011,2.25009,-0.0433055,-0.700454,0.884575,0.729754,0.340897
3.01397,-1.22703,2.26456,-0.0412914,-0.704374,0.878794,0.730508,0.338478
3.01499,-1.23063,2.28543,-0.0372443,-0.707614,0.8797,0.728591,0.339576
3.01594,-1.21503,2.30125,-0.030308,-0.685827,0.883873,0.727894,0.343628
3.01697,-1.22408,2.3285,-0.0374802,-0.682373,0.880699,0.71461,0.340967
3.01796,-1.22107,2.3388,-0.0109473,-0.684056,0.883743,0.70391,0.344059
3.01897,-1.20941,2.36271,0.0136313,-0.67232,0.8876,0.699918,0.342293
3.0199,-1.199,2.37909,0.0124532,-0.690158,0.891015,0.706136,0.343398
3.02097,-1.19557,2.38563,0.00426027,-0.702672,0.899413,0.707382,0.343373
3.02198,-1.20273,2.38408,0.00694722,-0.694066,0.900046,0.694709,0.348624
3.02295,-1.18886,2.4149,0.0179991,-0.68288,0.906364,0.682934,0.346861
3.02391,-1.19058,2.43048,0.0279927,-0.667127,0.900441,0.65741,0.344943
3.02494,-1.18444,2.44684,0.0370133,-0.68175,0.903753,0.654913,0.346383
3.02594,-1.16046,2.46567,0.0451901,-0.707284,0.910989,0.64955,0.349093
3.02694,-1.17113,2.47107,0.0608908,-0.691935,0.922832,0.643892,0.349446
3.02801,-1.16092,2.48029,0.0751606,-0.68219,0.918145,0.635982,0.354329
3.02893,-1.16211,2.49804,0.071787,-0.697911,0.920039,0.615957,0.349841
3.0299,-1.1549,2.50401,0.0842128,-0.701923,0.922033,0.614079,0.35109
3.03088,-1.14139,2.53108,0.09169,-0.696309,0.922438,0.58923,0.351602
3.03195,-1.1319,2.54359,0.0881684,-0.679033,0.929491,0.583522,0.354692
3.03289,-1.13736,2.53742,0.106865,-0.686052,0.936557,0.580441,0.355044
3.03387,-1.14154,2.55335,0.108159,-0.690979,0.945779,0.585033,0.353063
3.03492,-1.13667,2.57148,0.110708,-0.691921,0.9464,0.591454,0.354463
3.03596,-1.11554,2.58123,0.120915,-0.696341,0.943829,0.587591,0.358642
3.03687,-1.12388,2.59481,0.115898,-0.713781,0.943768,0.574787,0.358441
3.03794,-1.10852,2.59575,0.143673,-0.699131,0.947545,0.567629,0.359998
3.03897,-1.09812,2.60151,0.139862,-0.709261,0.953192,0.564191,0.359684
3.03996,-1.08928,2.6183,0.146742,-0.713488,0.958228,0.568906,0.36023
3.04096,-1.0859,2.61329,0.171392,-0.735159,0.961259,0.572475,0.358344
3.04193,-1.08074,2.63356,0.172539,-0.70272,0.966643,0.572744,0.360381
3.04293,-1.0646,2.64678,0.182344,-0.712192,0.967152,0.562531,0.360408
3.04402,-1.06664,2.64998,0.176193,-0.724676,0.961971,0.555238,0.362433
3.04486,-1.06029,2.66548,0.188006,-0.736407,0.965765,0.561611,0.363598
3.04596,-1.05658,2.67519,0.199572,-0.734288,0.970779,0.552598,0.365494
3.04689,-1.04469,2.68465,0.219472,-0.738945,0.972987,0.553894,0.365585
3.04796,-1.05598,2.68735,0.207609,-0.737223,0.983962,0.545575,0.367551
3.04895,-1.03954,2.68946,0.23716,-0.720697,0.977436,0.521079,0.368464
3.04986,-1.0323,2.71117,0.240771,-0.737584,0.977849,0.522108,0.368276
3.05101,-1.02728,2.71938,0.244825,-0.747504,0.990011,0.526076,0.3697
3.05202,-1.03444,2.70363,0.251271,-0.754175,0.993759,0.508462,0.369005
3.05295,-1.02703,2.72859,0.26103,-0.788063,0.992333,0.50392,0.372541
3.0539,-1.01363,2.73489,0.254474,-0.773968,0.994902,0.486375,0.371755
3.0549,-1.00852,2.74659,0.265085,-0.785779,0.997712,0.488389,0.373052
3.0559,-1.00379,2.74775,0.286391,-0.787749,1.00145,0.481946,0.370626
3.0569,-0.991563,2.75079,0.297574,-0.795363,1.00908,0.468954,0.376199
3.0579,-0.996745,2.76067,0.295886,-0.795301,1.01307,0.462812,0.371386
3.05889,-0.982324,2.76456,0.300181,-0.80476,1.01292,0.443196,0.379438
3.05993,-0.977314,2.78211,0.306585,-0.814307,1.01536,0.445415,0.379744
3.06092,-0.964482,2.77083,0.307349,-0.823154,1.02173,0.447625,0.377742
3.06189,-0.974749,2.78288,0.322924,-0.840717,1.02182,0.437461,0.376896
3.06287,-0.968026,2.78842,0.319601,-0.835938,1.02159,0.441645,0.380448
3.06386,-0.972645,2.80007,0.338952,-0.834612,1.02984,0.436524,0.380163
3.06486,-0.967766,2.81813,0.347185,-0.842483,1.03382,0.450424,0.37861
3.06587,-0.945222,2.80927,0.363296,-0.845983,1.03693,0.469395,0.378298
3.06693,-0.955181,2.8218,0.344483,-0.857644,1.03995,0.457784,0.383619
3.06794,-0.949293,2.82033,0.358445,-0.871548,1.03574,0.470418,0.382576
3.06898,-0.940703,2.81473,0.373585,-0.873896,1.03725,0.471126,0.386071
3.06997,-0.932645,2.82659,0.386804,-0.884071,1.03756,0.489121,0.387362
3.07091,-0.935053,2.83846,0.394433,-0.906263,1.04311,0.500989,0.386182
3.07197,-0.91254,2.82882,0.403406,-0.921005,1.0441,0.516809,0.385409
3.07296,-0.908583,2.83131,0.423166,-0.94233,1.04881,0.517149,0.39209
3.07396,-0.909736,2.8092,0.432304,-0.951779,1.05119,0.520566,0.39073
3.07495,-0.902536,2.82146,0.441193,-0.960087,1.05935,0.537827,0.390579
3.07596,-0.888417,2.83333,0.455291,-0.975524,1.05921,0.540508,0.390875
3.07697,-0.888775,2.82814,0.465255,-0.998986,1.06908,0.540456,0.38812
3.07796,-0.865395,2.81969,0.4618,-0.990252,1.07153,0.541813,0.392507
3.07897,-0.866884,2.80525,0.467771,-1.01896,1.07162,0.542953,0.389967
3.07988,-0.865841,2.80675,0.474025,-1.03421,1.0793,0.555845,0.391495
3.08092,-0.865532,2.79645,0.479187,-1.04354,1.08852,0.547196,0.39268
3.08188,-0.854754,2.7901,0.501214,-1.0551,1.08659,0.542538,0.398285
3.08297,-0.849454,2.77437,0.49042,-1.05577,1.09026,0.533257,0.398462
3.08395,-0.856102,2.75897,0.503706,-1.08733,1.09059,0.525777,0.399388
3.08495,-0.851629,2.76613,0.507751,-1.09723,1.08593,0.532111,0.401962
3.08594,-0.835075,2.75744,0.504254,-1.09418,1.08788,0.539824,0.401277
3.08693,-0.842921,2.75346,0.519536,-1.10919,1.09821,0.5334,0.400511
3.08796,-0.834642,2.7459,0.538111,-1.09679,1.09153,0.519056,0.403793
3.08895,-0.819417,2.74492,0.530691,-1.11304,1.09821,0.508288,0.399338
3.08996,-0.813304,2.75171,0.533725,-1.13035,1.10229,0.512431,0.401102
3.09093,-0.80888,2.75146,0.536831,-1.13867,1.10959,0.508871,0.404544
3.09193,-0.798594,2.75259,0.560407,-1.15336,1.1176,0.508372,0.404124
3.09299,-0.793949,2.75095,0.574954,-1.16708,1.12072,0.514814,0.408635
3.09396,-0.79687,2.7369,0.588388,-1.17285,1.12299,0.505916,0.408547
3.09496,-0.790905,2.75304,0.594123,-1.18251,1.12271,0.51949,0.408158
3.09594,-0.757887,2.757,0.578518,-1.19724,1.12079,0.540406,0.408682
3.09698,-0.762803,2.76684,0.594992,-1.22125,1.12487,0.52799,0.40538
3.09795,-0.762981,2.76347,0.600546,-1.21715,1.12995,0.544323,0.410093
3.09895,-0.748106,2.77967,0.609394,-1.25127,1.13453,0.560998,0.408363
