x,y,z,g
0.32986958,-0.34877683,0.02,1
0.3301756,-0.34895862,0.02,1
0.33048141,-0.34912974,0.02,1
0.33078705,-0.34928958,0.02,1
0.33109253,-0.34943749,0.02,1
0.33139787,-0.34957284,0.02,1
0.3317031,-0.34969498,0.02,1
0.33200824,-0.3498033,0.02,1
0.33231331,-0.34989714,0.02,1
0.33261833,-0.34997587,0.02,1
0.33292334,-0.35003887,0.02,1
0.33322835,-0.35008549,0.02,1
0.33353338,-0.35011509,0.02,1
0.33383846,-0.35012705,0.02,1
0.33414361,-0.35012072,0.02,1
0.33444886,-0.35009547,0.02,1
0.33475422,-0.35005067,0.02,1
0.33505972,-0.34998568,0.02,1
0.33536537,-0.34990045,0.02,1
0.33567118,-0.34979624,0.02,1
0.33597713,-0.3496745,0.02,1
0.33628322,-0.34953666,0.02,1
0.33658944,-0.34938416,0.02,1
0.33689578,-0.34921845,0.02,1
0.33720225,-0.34904097,0.02,1
0.33750883,-0.34885316,0.02,1
0.33781551,-0.34865646,0.02,1
0.3381223,-0.34845231,0.02,1
0.33842918,-0.34824216,0.02,1
0.33873615,-0.34802745,0.02,1
0.33904321,-0.34780961,0.02,1
0.33935034,-0.34759009,0.02,1
0.33965754,-0.34737034,0.02,1
0.33996481,-0.34715178,0.02,1
0.34027214,-0.34693587,0.02,1
0.34057951,-0.34672404,0.02,1
0.34088694,-0.34651775,0.02,1
0.3411944,-0.34631842,0.02,1
0.3415019,-0.34612749,0.02,1
0.34180942,-0.34594642,0.02,1
0.34211697,-0.34577665,0.02,1
0.34242453,-0.34561961,0.02,1
0.3427321,-0.34547674,0.02,1
0.34303967,-0.34534949,0.02,1
0.34334725,-0.3452393,0.02,1
0.34365481,-0.34514761,0.02,1
0.34396235,-0.34507586,0.02,1
0.34426988,-0.3450255,0.02,1
0.34457737,-0.34499796,0.02,1
0.34488484,-0.34499468,0.02,1
0.34519226,-0.34501699,0.02,1
0.34549964,-0.34506449,0.02,1
0.34580698,-0.34513553,0.02,1
0.34611429,-0.34522848,0.02,1
0.34642156,-0.34534166,0.02,1
0.34672879,-0.34547343,0.02,1
0.34703599,-0.34562212,0.02,1
0.34734316,-0.34578608,0.02,1
0.3476503,-0.34596365,0.02,1
0.34795741,-0.34615317,0.02,1
0.34826449,-0.34635299,0.02,1
0.34857155,-0.34656145,0.02,1
0.34887859,-0.34677689,0.02,1
0.34918561,-0.34699765,0.02,1
0.3494926,-0.34722209,0.02,1
0.34979958,-0.34744853,0.02,1
0.35010654,-0.34767532,0.02,1
0.35041348,-0.34790081,0.02,1
0.35072042,-0.34812334,0.02,1
0.35102734,-0.34834125,0.02,1
0.35133425,-0.34855288,0.02,1
0.35164115,-0.34875658,0.02,1
0.35194805,-0.34895069,0.02,1
0.35225494,-0.34913355,0.02,1
0.35256182,-0.3493035,0.02,1
0.35286871,-0.3494589,0.02,1
0.35317559,-0.34959807,0.02,1
0.35348248,-0.34971936,0.02,1
0.35378937,-0.34982112,0.02,1
0.35409627,-0.34990169,0.02,1
0.35440317,-0.34995941,0.02,1
0.35471008,-0.34999263,0.02,1
0.355017,-0.34999968,0.02,1
0.35532393,-0.34997957,0.02,1
0.35563087,-0.34993354,0.02,1
0.35593782,-0.34986331,0.02,1
0.35624478,-0.34977058,0.02,1
0.35655175,-0.34965708,0.02,1
0.35685873,-0.34952451,0.02,1
0.35716572,-0.3493746,0.02,1
0.35747272,-0.34920906,0.02,1
0.35777972,-0.34902959,0.02,1
0.35808673,-0.34883792,0.02,1
0.35839375,-0.34863576,0.02,1
0.35870078,-0.34842482,0.02,1
0.35900781,-0.34820683,0.02,1
0.35931485,-0.34798348,0.02,1
0.35962189,-0.3477565,0.02,1
0.35992894,-0.3475276,0.02,1
0.36023599,-0.3472985,0.02,1
0.36054304,-0.3470709,0.02,1
0.3608501,-0.34684653,0.02,1
0.36115716,-0.3466271,0.02,1
0.36146423,-0.34641432,0.02,1
0.36177129,-0.34620991,0.02,1
0.36207836,-0.34601558,0.02,1
0.36238543,-0.34583304,0.02,1
0.3626925,-0.34566401,0.02,1
0.36299957,-0.34551021,0.02,1
0.36330664,-0.34537335,0.02,1
0.36361371,-0.34525514,0.02,1
0.36392077,-0.3451573,0.02,1
0.36422784,-0.34508153,0.02,1
0.36453491,-0.34502957,0.02,1
0.36484197,-0.34500311,0.02,1
0.36514903,-0.34500382,0.02,1
0.36545609,-0.34503171,0.02,1
0.36576314,-0.34508514,0.02,1
0.36607019,-0.3451624,0.02,1
0.36637724,-0.34526173,0.02,1
0.36668429,-0.34538143,0.02,1
0.36699133,-0.34551977,0.02,1
0.36729837,-0.34567501,0.02,1
0.36760541,-0.34584543,0.02,1
0.36791245,-0.34602931,0.02,1
0.36821948,-0.34622491,0.02,1
0.36852652,-0.34643051,0.02,1
0.36883355,-0.34664439,0.02,1
0.36914058,-0.34686481,0.02,1
0.36944761,-0.34709005,0.02,1
0.36975463,-0.34731838,0.02,1
0.37006166,-0.34754808,0.02,1
0.37036869,-0.34777742,0.02,1
0.37067571,-0.34800467,0.02,1
0.37098273,-0.3482281,0.02,1
0.37128975,-0.34844599,0.02,1
0.37159678,-0.34865662,0.02,1
0.3719038,-0.34885824,0.02,1
0.37221082,-0.34904915,0.02,1
0.37251784,-0.3492276,0.02,1
0.37282486,-0.34939188,0.02,1
0.37313188,-0.34954026,0.02,1
0.3734389,-0.34967101,0.02,1
0.37374592,-0.3497824,0.02,1
0.37405294,-0.3498727,0.02,1
0.37435996,-0.3499402,0.02,1
0.37466698,-0.34998315,0.02,1
0.374974,-0.34999985,0.02,1
0.37528102,-0.34998899,0.02,1
0.37558804,-0.34995157,0.02,1
0.37589507,-0.34988931,0.02,1
0.37620209,-0.34980392,0.02,1
0.37650911,-0.34969713,0.02,1
0.37681614,-0.34957066,0.02,1
0.37712316,-0.34942622,0.02,1
0.37743019,-0.34926554,0.02,1
0.37773722,-0.34909034,0.02,1
0.37804424,-0.34890233,0.02,1
0.37835127,-0.34870324,0.02,1
0.3786583,-0.34849479,0.02,1
0.37896533,-0.34827869,0.02,1
0.37927236,-0.34805667,0.02,1
0.37957939,-0.34783045,0.02,1
0.37988642,-0.34760174,0.02,1
0.38019345,-0.34737227,0.02,1
0.38050048,-0.34714376,0.02,1
0.38080751,-0.34691792,0.02,1
0.38111455,-0.34669648,0.02,1
0.38142158,-0.34648116,0.02,1
0.38172861,-0.34627367,0.02,1
0.38203565,-0.34607574,0.02,1
0.38234268,-0.34588909,0.02,1
0.38264972,-0.34571543,0.02,1
0.38295675,-0.34555649,0.02,1
0.38326379,-0.34541399,0.02,1
0.38357082,-0.34528964,0.02,1
0.38387786,-0.34518517,0.02,1
0.3841849,-0.34510229,0.02,1
0.38449194,-0.34504274,0.02,1
0.38479897,-0.34500822,0.02,1
0.38510601,-0.34500043,0.02,1
0.38541305,-0.34501978,0.02,1
0.38572009,-0.34506476,0.02,1
0.38602713,-0.34513368,0.02,1
0.38633417,-0.34522486,0.02,1
0.38664121,-0.34533663,0.02,1
0.38694825,-0.3454673,0.02,1
0.38725529,-0.34561519,0.02,1
0.38756233,-0.34577863,0.02,1
0.38786937,-0.34595593,0.02,1
0.38817641,-0.34614541,0.02,1
0.38848345,-0.34634539,0.02,1
0.38879048,-0.3465542,0.02,1
0.38909752,-0.34677016,0.02,1
0.38940456,-0.34699157,0.02,1
0.38971159,-0.34721677,0.02,1
0.39001863,-0.34744408,0.02,1
0.39032566,-0.34767181,0.02,1
0.39063269,-0.34789828,0.02,1
0.39093973,-0.34812181,0.02,1
0.39124676,-0.34834074,0.02,1
0.39155379,-0.34855336,0.02,1
0.39186081,-0.34875801,0.02,1
0.39216784,-0.34895301,0.02,1
0.39247486,-0.34913666,0.02,1
0.39278189,-0.34930731,0.02,1
0.39308891,-0.34946326,0.02,1
0.39339593,-0.34960283,0.02,1
0.39370295,-0.34972435,0.02,1
0.39400996,-0.34982613,0.02,1
0.39431698,-0.3499065,0.02,1
0.39462399,-0.34996378,0.02,1
0.394931,-0.34999628,0.02,1
0.39523801,-0.35000257,0.02,1
0.39554501,-0.34998322,0.02,1
0.39585201,-0.34993975,0.02,1
0.39615902,-0.34987369,0.02,1
0.39646602,-0.34978655,0.02,1
0.39677302,-0.34967987,0.02,1
0.39708002,-0.34955518,0.02,1
0.39738702,-0.34941399,0.02,1
0.39769402,-0.34925784,0.02,1
0.39800102,-0.34908826,0.02,1
0.39830802,-0.34890676,0.02,1
0.39861503,-0.34871488,0.02,1
0.39892203,-0.34851415,0.02,1
0.39922904,-0.34830608,0.02,1
0.39953605,-0.34809221,0.02,1
0.39984306,-0.34787406,0.02,1
0.40015008,-0.34765315,0.02,1
0.40045709,-0.34743103,0.02,1
0.40076412,-0.3472092,0.02,1
0.40107114,-0.3469892,0.02,1
0.40137818,-0.34677256,0.02,1
0.40168521,-0.34656079,0.02,1
0.40199225,-0.34635543,0.02,1
0.4022993,-0.34615801,0.02,1
0.40260635,-0.34597005,0.02,1
0.40291341,-0.34579307,0.02,1
0.40322048,-0.34562861,0.02,1
0.40352755,-0.34547818,0.02,1
0.40383463,-0.34534332,0.02,1
0.40414171,-0.34522556,0.02,1
0.40444881,-0.34512641,0.02,1
0.40475591,-0.34504741,0.02,1
0.40506302,-0.34499007,0.02,1
0.40537014,-0.34495522,0.02,1
0.40567727,-0.34494211,0.02,1
0.4059844,-0.34494977,0.02,1
0.40629154,-0.34497727,0.02,1
0.40659868,-0.34502365,0.02,1
0.40690583,-0.34508796,0.02,1
0.40721297,-0.34516923,0.02,1
0.40752011,-0.34526653,0.02,1
0.40782726,-0.34537889,0.02,1
0.4081344,-0.34550537,0.02,1
0.40844153,-0.34564501,0.02,1
0.40874866,-0.34579686,0.02,1
0.40905578,-0.34595996,0.02,1
0.4093629,-0.34613337,0.02,1
0.40967,-0.34631613,0.02,1
0.4099771,-0.34650728,0.02,1
0.41028418,-0.34670589,0.02,1
0.41059125,-0.34691098,0.02,1
0.4108983,-0.34712161,0.02,1
0.41120534,-0.34733683,0.02,1
0.41151236,-0.34755568,0.02,1
0.41181936,-0.34777722,0.02,1
0.41212635,-0.34800048,0.02,1
0.41243331,-0.34822452,0.02,1
0.41274025,-0.34844838,0.02,1
0.41304717,-0.34867111,0.02,1
0.41335406,-0.34889176,0.02,1
0.41366092,-0.34910937,0.02,1
0.41396776,-0.34932299,0.02,1
0.41427457,-0.34953168,0.02,1
0.41458135,-0.34973447,0.02,1
0.4148881,-0.34993041,0.02,1
0.41519482,-0.35011861,0.02,1
0.4155015,-0.35029903,0.02,1
0.41580816,-0.3504722,0.02,1
0.4161148,-0.35063867,0.02,1
0.41642143,-0.35079898,0.02,1
0.41672804,-0.35095368,0.02,1
0.41703465,-0.35110333,0.02,1
0.41734126,-0.35124847,0.02,1
0.41764787,-0.35138964,0.02,1
0.41795449,-0.3515274,0.02,1
0.41826112,-0.35166229,0.02,1
0.41856777,-0.35179486,0.02,1
0.41887444,-0.35192567,0.02,1
0.41918114,-0.35205525,0.02,1
0.41948788,-0.35218415,0.02,1
0.41979465,-0.35231293,0.02,1
0.42010146,-0.35244214,0.02,1
0.42040832,-0.35257231,0.02,1
0.42071523,-0.352704,0.02,1
0.42102219,-0.35283776,0.02,1
0.42132922,-0.35297413,0.02,1
0.42163632,-0.35311367,0.02,1
0.42194348,-0.35325691,0.02,1
0.42225072,-0.35340441,0.02,1
0.42255804,-0.35355672,0.02,1
0.42286545,-0.35371439,0.02,1
0.42317294,-0.35387795,0.02,1
0.42348054,-0.35404797,0.02,1
0.42378823,-0.35422499,0.02,1
0.42409602,-0.35440955,0.02,1
0.42440392,-0.35460221,0.02,1
0.42471194,-0.35480351,0.02,1
0.42502008,-0.355014,0.02,1
0.42532833,-0.35523405,0.02,1
0.42563669,-0.3554634,0.02,1
0.42594514,-0.3557017,0.02,1
0.42625365,-0.35594855,0.02,1
0.42656222,-0.3562036,0.02,1
0.42687081,-0.35646648,0.02,1
0.42717943,-0.35673681,0.02,1
0.42748803,-0.35701421,0.02,1
0.42779662,-0.35729833,0.02,1
0.42810517,-0.35758879,0.02,1
0.42841366,-0.35788521,0.02,1
0.42872208,-0.35818723,0.02,1
0.4290304,-0.35849448,0.02,1
0.42933861,-0.35880657,0.02,1
0.4296467,-0.35912316,0.02,1
0.42995464,-0.35944385,0.02,1
0.43026241,-0.35976828,0.02,1
0.43057,-0.36009608,0.02,1
0.43087739,-0.36042688,0.02,1
0.43118456,-0.36076031,0.02,1
0.4314915,-0.36109599,0.02,1
0.43179818,-0.36143355,0.02,1
0.4321046,-0.36177263,0.02,1
0.43241072,-0.36211285,0.02,1
0.43271653,-0.36245384,0.02,1
0.43302202,-0.36279523,0.02,1
0.43332716,-0.36313665,0.02,1
0.43363195,-0.36347773,0.02,1
0.43393635,-0.36381809,0.02,1
0.43424036,-0.36415736,0.02,1
0.43454395,-0.36449518,0.02,1
0.43484711,-0.36483117,0.02,1
0.43514982,-0.36516498,0.02,1
0.4354521,-0.36549643,0.02,1
0.43575403,-0.36582561,0.02,1
0.43605566,-0.36615257,0.02,1
0.43635707,-0.36647738,0.02,1
0.43665831,-0.36680011,0.02,1
0.43695947,-0.36712083,0.02,1
0.43726059,-0.36743961,0.02,1
0.43756176,-0.36775652,0.02,1
0.43786304,-0.36807162,0.02,1
0.43816449,-0.36838499,0.02,1
0.43846618,-0.36869668,0.02,1
0.43876818,-0.36900678,0.02,1
0.43907055,-0.36931535,0.02,1
0.43937337,-0.36962245,0.02,1
0.4396767,-0.36992816,0.02,1
0.4399806,-0.37023254,0.02,1
0.44028514,-0.37053566,0.02,1
0.44059039,-0.37083759,0.02,1
0.44089642,-0.37113841,0.02,1
0.44120329,-0.37143817,0.02,1
0.44151107,-0.37173694,0.02,1
0.44181983,-0.3720348,0.02,1
0.44212963,-0.37233182,0.02,1
0.44244054,-0.37262805,0.02,1
0.44275262,-0.37292358,0.02,1
0.44306595,-0.37321846,0.02,1
0.4433806,-0.37351277,0.02,1
0.44369661,-0.37380657,0.02,1
0.44401408,-0.37409993,0.02,1
0.44433305,-0.37439293,0.02,1
0.4446536,-0.37468563,0.02,1
0.44497579,-0.3749781,0.02,1
0.44529966,-0.3752704,0.02,1
0.44562501,-0.37556264,0.02,1
0.44595159,-0.37585491,0.02,1
0.44627917,-0.37614731,0.02,1
0.44660748,-0.37643993,0.02,1
0.44693628,-0.37673287,0.02,1
0.44726532,-0.37702623,0.02,1
0.44759434,-0.37732011,0.02,1
0.44792311,-0.37761461,0.02,1
0.44825137,-0.37790982,0.02,1
0.44857887,-0.37820583,0.02,1
0.44890536,-0.37850276,0.02,1
0.4492306,-0.37880069,0.02,1
0.44955432,-0.37909972,0.02,1
0.44987629,-0.37939995,0.02,1
0.45019626,-0.37970148,0.02,1
0.45051397,-0.38000441,0.02,1
0.45082918,-0.38030883,0.02,1
0.45114163,-0.38061484,0.02,1
0.45145108,-0.38092253,0.02,1
0.45175728,-0.38123201,0.02,1
0.45205998,-0.38154338,0.02,1
0.45235893,-0.38185672,0.02,1
0.45265387,-0.38217214,0.02,1
0.45294457,-0.38248974,0.02,1
0.45323076,-0.38280961,0.02,1
0.45351221,-0.38313185,0.02,1
0.45378866,-0.38345656,0.02,1
0.45405987,-0.38378383,0.02,1
0.45432557,-0.38411377,0.02,1
0.45458554,-0.38444647,0.02,1
0.4548395,-0.38478202,0.02,1
0.45508722,-0.38512053,0.02,1
0.45532858,-0.38546187,0.02,1
0.45556361,-0.3858056,0.02,1
0.45579239,-0.38615127,0.02,1
0.45601497,-0.38649843,0.02,1
0.45623141,-0.3868466,0.02,1
0.45644178,-0.38719534,0.02,1
0.45664615,-0.38754418,0.02,1
0.45684456,-0.38789267,0.02,1
0.4570371,-0.38824035,0.02,1
0.45722381,-0.38858675,0.02,1
0.45740476,-0.38893143,0.02,1
0.45758001,-0.38927391,0.02,1
0.45774963,-0.38961375,0.02,1
0.45791367,-0.38995049,0.02,1
0.45807221,-0.39028366,0.02,1
0.45822529,-0.39061281,0.02,1
0.45837299,-0.39093748,0.02,1
0.45851537,-0.39125721,0.02,1
0.45865248,-0.39157154,0.02,1
0.4587844,-0.39188001,0.02,1
0.45891118,-0.39218217,0.02,1
0.45903289,-0.39247756,0.02,1
0.45914958,-0.39276571,0.02,1
0.45926132,-0.39304618,0.02,1
0.45936818,-0.39331849,0.02,1
0.45947021,-0.3935822,0.02,1
0.45956748,-0.39383684,0.02,1
0.45966005,-0.39408196,0.02,1
0.45974799,-0.39431709,0.02,1
0.45983134,-0.39454178,0.02,1
0.45991019,-0.39475558,0.02,1
0.45998458,-0.39495801,0.02,1
0.46005458,-0.39514866,0.02,1
0.46012021,-0.3953274,0.02,1
0.46018146,-0.39549422,0.02,1
0.46023833,-0.39564913,0.02,1
0.46029083,-0.39579212,0.02,1
0.46033896,-0.39592319,0.02,1
0.46038271,-0.39604235,0.02,1
0.46042208,-0.39614959,0.02,1
0.46045708,-0.39624492,0.02,1
0.46048771,-0.39632833,0.02,1
0.46051396,-0.39639982,0.02,1
0.46053583,-0.3964594,0.02,1
0.46055333,-0.39650707,0.02,1
0.46056646,-0.39654281,0.02,1
0.46057521,-0.39656664,0.02,1
0.46057958,-0.39657856,0.02,1
0.46057958,-0.39657856,0.02,1
0.46057521,-0.39656664,0.02,1
0.46056646,-0.39654281,0.02,1
0.46055333,-0.39650707,0.02,1
0.46053583,-0.3964594,0.02,1
0.46051396,-0.39639982,0.02,1
0.46048771,-0.39632833,0.02,1
0.46045708,-0.39624492,0.02,1
0.46042208,-0.39614959,0.02,1
0.46038271,-0.39604235,0.02,1
0.46033896,-0.39592319,0.02,1
0.46029083,-0.39579212,0.02,1
0.46023833,-0.39564913,0.02,1
0.46018146,-0.39549422,0.02,1
0.46012021,-0.3953274,0.02,1
0.46005458,-0.39514866,0.02,1
0.45998458,-0.39495801,0.02,1
0.45991019,-0.39475558,0.02,1
0.45983134,-0.39454178,0.02,1
0.45974799,-0.39431709,0.02,1
0.45966005,-0.39408196,0.02,1
0.45956748,-0.39383684,0.02,1
0.45947021,-0.3935822,0.02,1
0.45936818,-0.39331849,0.02,1
0.45926132,-0.39304618,0.02,1
0.45914958,-0.39276571,0.02,1
0.45903289,-0.39247756,0.02,1
0.45891118,-0.39218217,0.02,1
0.4587844,-0.39188001,0.02,1
0.45865248,-0.39157154,0.02,1
0.45851537,-0.39125721,0.02,1
0.45837299,-0.39093748,0.02,1
0.45822529,-0.39061281,0.02,1
0.45807221,-0.39028366,0.02,1
0.45791367,-0.38995049,0.02,1
0.45774963,-0.38961375,0.02,1
0.45758001,-0.38927391,0.02,1
0.45740476,-0.38893143,0.02,1
0.45722381,-0.38858675,0.02,1
0.4570371,-0.38824035,0.02,1
0.45684456,-0.38789267,0.02,1
0.45664615,-0.38754418,0.02,1
0.45644178,-0.38719534,0.02,1
0.45623141,-0.3868466,0.02,1
0.45601497,-0.38649843,0.02,1
0.45579239,-0.38615127,0.02,1
0.45556361,-0.3858056,0.02,1
0.45532858,-0.38546187,0.02,1
0.45508722,-0.38512053,0.02,1
0.4548395,-0.38478202,0.02,1
0.45458554,-0.38444647,0.02,1
0.45432557,-0.38411377,0.02,1
0.45405987,-0.38378383,0.02,1
0.45378866,-0.38345656,0.02,1
0.45351221,-0.38313185,0.02,1
0.45323076,-0.38280961,0.02,1
0.45294457,-0.38248974,0.02,1
0.45265387,-0.38217214,0.02,1
0.45235893,-0.38185672,0.02,1
0.45205998,-0.38154338,0.02,1
0.45175728,-0.38123201,0.02,1
0.45145108,-0.38092253,0.02,1
0.45114163,-0.38061484,0.02,1
0.45082918,-0.38030883,0.02,1
0.45051397,-0.38000441,0.02,1
0.45019626,-0.37970148,0.02,1
0.44987629,-0.37939995,0.02,1
0.44955432,-0.37909972,0.02,1
0.4492306,-0.37880069,0.02,1
0.44890536,-0.37850276,0.02,1
0.44857887,-0.37820583,0.02,1
0.44825137,-0.37790982,0.02,1
0.44792311,-0.37761461,0.02,1
0.44759434,-0.37732011,0.02,1
0.44726532,-0.37702623,0.02,1
0.44693628,-0.37673287,0.02,1
0.44660748,-0.37643993,0.02,1
0.44627917,-0.37614731,0.02,1
0.44595159,-0.37585491,0.02,1
0.44562501,-0.37556264,0.02,1
0.44529966,-0.3752704,0.02,1
0.44497579,-0.3749781,0.02,1
0.4446536,-0.37468563,0.02,1
0.44433305,-0.37439293,0.02,1
0.44401408,-0.37409993,0.02,1
0.44369661,-0.37380657,0.02,1
0.4433806,-0.37351277,0.02,1
0.44306595,-0.37321846,0.02,1
0.44275262,-0.37292358,0.02,1
0.44244054,-0.37262805,0.02,1
0.44212963,-0.37233182,0.02,1
0.44181983,-0.3720348,0.02,1
0.44151107,-0.37173694,0.02,1
0.44120329,-0.37143817,0.02,1
0.44089642,-0.37113841,0.02,1
0.44059039,-0.37083759,0.02,1
0.44028514,-0.37053566,0.02,1
0.4399806,-0.37023254,0.02,1
0.4396767,-0.36992816,0.02,1
0.43937337,-0.36962245,0.02,1
0.43907055,-0.36931535,0.02,1
0.43876818,-0.36900678,0.02,1
0.43846618,-0.36869668,0.02,1
0.43816449,-0.36838499,0.02,1
0.43786304,-0.36807162,0.02,1
0.43756176,-0.36775652,0.02,1
0.43726059,-0.36743961,0.02,1
0.43695947,-0.36712083,0.02,1
0.43665831,-0.36680011,0.02,1
0.43635707,-0.36647738,0.02,1
0.43605566,-0.36615257,0.02,1
0.43575403,-0.36582561,0.02,1
0.4354521,-0.36549643,0.02,1
0.43514982,-0.36516498,0.02,1
0.43484711,-0.36483117,0.02,1
0.43454395,-0.36449518,0.02,1
0.43424036,-0.36415736,0.02,1
0.43393635,-0.36381809,0.02,1
0.43363195,-0.36347773,0.02,1
0.43332716,-0.36313665,0.02,1
0.43302202,-0.36279523,0.02,1
0.43271653,-0.36245384,0.02,1
0.43241072,-0.36211285,0.02,1
0.4321046,-0.36177263,0.02,1
0.43179818,-0.36143355,0.02,1
0.4314915,-0.36109599,0.02,1
0.43118456,-0.36076031,0.02,1
0.43087739,-0.36042688,0.02,1
0.43057,-0.36009608,0.02,1
0.43026241,-0.35976828,0.02,1
0.42995464,-0.35944385,0.02,1
0.4296467,-0.35912316,0.02,1
0.42933861,-0.35880657,0.02,1
0.4290304,-0.35849448,0.02,1
0.42872208,-0.35818723,0.02,1
0.42841366,-0.35788521,0.02,1
0.42810517,-0.35758879,0.02,1
0.42779662,-0.35729833,0.02,1
0.42748803,-0.35701421,0.02,1
0.42717943,-0.35673681,0.02,1
0.42687081,-0.35646648,0.02,1
0.42656222,-0.3562036,0.02,1
0.42625365,-0.35594855,0.02,1
0.42594514,-0.3557017,0.02,1
0.42563669,-0.3554634,0.02,1
0.42532833,-0.35523405,0.02,1
0.42502008,-0.355014,0.02,1
0.42471194,-0.35480351,0.02,1
0.42440392,-0.35460221,0.02,1
0.42409602,-0.35440955,0.02,1
0.42378823,-0.35422499,0.02,1
0.42348054,-0.35404797,0.02,1
0.42317294,-0.35387795,0.02,1
0.42286545,-0.35371439,0.02,1
0.42255804,-0.35355672,0.02,1
0.42225072,-0.35340441,0.02,1
0.42194348,-0.35325691,0.02,1
0.42163632,-0.35311367,0.02,1
0.42132922,-0.35297413,0.02,1
0.42102219,-0.35283776,0.02,1
0.42071523,-0.352704,0.02,1
0.42040832,-0.35257231,0.02,1
0.42010146,-0.35244214,0.02,1
0.41979465,-0.35231293,0.02,1
0.41948788,-0.35218415,0.02,1
0.41918114,-0.35205525,0.02,1
0.41887444,-0.35192567,0.02,1
0.41856777,-0.35179486,0.02,1
0.41826112,-0.35166229,0.02,1
0.41795449,-0.3515274,0.02,1
0.41764787,-0.35138964,0.02,1
0.41734126,-0.35124847,0.02,1
0.41703465,-0.35110333,0.02,1
0.41672804,-0.35095368,0.02,1
0.41642143,-0.35079898,0.02,1
0.4161148,-0.35063867,0.02,1
0.41580816,-0.3504722,0.02,1
0.4155015,-0.35029903,0.02,1
0.41519482,-0.35011861,0.02,1
0.4148881,-0.34993041,0.02,1
0.41458135,-0.34973447,0.02,1
0.41427457,-0.34953168,0.02,1
0.41396776,-0.34932299,0.02,1
0.41366092,-0.34910937,0.02,1
0.41335406,-0.34889176,0.02,1
0.41304717,-0.34867111,0.02,1
0.41274025,-0.34844838,0.02,1
0.41243331,-0.34822452,0.02,1
0.41212635,-0.34800048,0.02,1
0.41181936,-0.34777722,0.02,1
0.41151236,-0.34755568,0.02,1
0.41120534,-0.34733683,0.02,1
0.4108983,-0.34712161,0.02,1
0.41059125,-0.34691098,0.02,1
0.41028418,-0.34670589,0.02,1
0.4099771,-0.34650728,0.02,1
0.40967,-0.34631613,0.02,1
0.4093629,-0.34613337,0.02,1
0.40905578,-0.34595996,0.02,1
0.40874866,-0.34579686,0.02,1
0.40844153,-0.34564501,0.02,1
0.4081344,-0.34550537,0.02,1
0.40782726,-0.34537889,0.02,1
0.40752011,-0.34526653,0.02,1
0.40721297,-0.34516923,0.02,1
0.40690583,-0.34508796,0.02,1
0.40659868,-0.34502365,0.02,1
0.40629154,-0.34497727,0.02,1
0.4059844,-0.34494977,0.02,1
0.40567727,-0.34494211,0.02,1
0.40537014,-0.34495522,0.02,1
0.40506302,-0.34499007,0.02,1
0.40475591,-0.34504741,0.02,1
0.40444881,-0.34512641,0.02,1
0.40414171,-0.34522556,0.02,1
0.40383463,-0.34534332,0.02,1
0.40352755,-0.34547818,0.02,1
0.40322048,-0.34562861,0.02,1
0.40291341,-0.34579307,0.02,1
0.40260635,-0.34597005,0.02,1
0.4022993,-0.34615801,0.02,1
0.40199225,-0.34635543,0.02,1
0.40168521,-0.34656079,0.02,1
0.40137818,-0.34677256,0.02,1
0.40107114,-0.3469892,0.02,1
0.40076412,-0.3472092,0.02,1
0.40045709,-0.34743103,0.02,1
0.40015008,-0.34765315,0.02,1
0.39984306,-0.34787406,0.02,1
0.39953605,-0.34809221,0.02,1
0.39922904,-0.34830608,0.02,1
0.39892203,-0.34851415,0.02,1
0.39861503,-0.34871488,0.02,1
0.39830802,-0.34890676,0.02,1
0.39800102,-0.34908826,0.02,1
0.39769402,-0.34925784,0.02,1
0.39738702,-0.34941399,0.02,1
0.39708002,-0.34955518,0.02,1
0.39677302,-0.34967987,0.02,1
0.39646602,-0.34978655,0.02,1
0.39615902,-0.34987369,0.02,1
0.39585201,-0.34993975,0.02,1
0.39554501,-0.34998322,0.02,1
0.39523801,-0.35000257,0.02,1
0.394931,-0.34999628,0.02,1
0.39462399,-0.34996378,0.02,1
0.39431698,-0.3499065,0.02,1
0.39400996,-0.34982613,0.02,1
0.39370295,-0.34972435,0.02,1
0.39339593,-0.34960283,0.02,1
0.39308891,-0.34946326,0.02,1
0.39278189,-0.34930731,0.02,1
0.39247486,-0.34913666,0.02,1
0.39216784,-0.34895301,0.02,1
0.39186081,-0.34875801,0.02,1
0.39155379,-0.34855336,0.02,1
0.39124676,-0.34834074,0.02,1
0.39093973,-0.34812181,0.02,1
0.39063269,-0.34789828,0.02,1
0.39032566,-0.34767181,0.02,1
0.39001863,-0.34744408,0.02,1
0.38971159,-0.34721677,0.02,1
0.38940456,-0.34699157,0.02,1
0.38909752,-0.34677016,0.02,1
0.38879048,-0.3465542,0.02,1
0.38848345,-0.34634539,0.02,1
0.38817641,-0.34614541,0.02,1
0.38786937,-0.34595593,0.02,1
0.38756233,-0.34577863,0.02,1
0.38725529,-0.34561519,0.02,1
0.38694825,-0.3454673,0.02,1
0.38664121,-0.34533663,0.02,1
0.38633417,-0.34522486,0.02,1
0.38602713,-0.34513368,0.02,1
0.38572009,-0.34506476,0.02,1
0.38541305,-0.34501978,0.02,1
0.38510601,-0.34500043,0.02,1
0.38479897,-0.34500822,0.02,1
0.38449194,-0.34504274,0.02,1
0.3841849,-0.34510229,0.02,1
