x,y,z,g
0.47890872,0.56970894,0.27654523,1
0.47903889,0.56943262,0.27730818,1
0.47916356,0.56915339,0.27807117,1
0.47928264,0.56887128,0.27883419,1
0.47939604,0.56858632,0.27959725,1
0.47950368,0.56829853,0.28036032,1
0.47960546,0.56800794,0.28112339,1
0.47970129,0.56771459,0.28188646,1
0.47979109,0.5674185,0.28264952,1
0.47987475,0.56711971,0.28341256,1
0.4799522,0.56681824,0.28417556,1
0.48002334,0.56651411,0.28493851,1
0.48008808,0.56620737,0.28570141,1
0.48014633,0.56589803,0.28646425,1
0.48019801,0.56558614,0.28722701,1
0.48024301,0.56527171,0.28798969,1
0.48028126,0.56495477,0.28875227,1
0.48031265,0.56463536,0.28951474,1
0.48033711,0.56431351,0.29027711,1
0.48035453,0.56398923,0.29103934,1
0.48036484,0.56366257,0.29180144,1
0.48036793,0.56333356,0.29256339,1
0.48036373,0.56300221,0.29332519,1
0.48035213,0.56266856,0.29408683,1
0.48033305,0.56233264,0.29484828,1
0.4803064,0.56199448,0.29560955,1
0.48027209,0.5616541,0.29637062,1
0.48023003,0.56131154,0.29713149,1
0.48018013,0.56096683,0.29789214,1
0.4801223,0.56061999,0.29865257,1
0.48005644,0.56027105,0.29941275,1
0.47998247,0.55992005,0.30017269,1
0.47990038,0.55956701,0.30093238,1
0.47981032,0.55921198,0.30169182,1
0.47971246,0.558855,0.30245101,1
0.47960697,0.55849612,0.30320996,1
0.47949402,0.55813538,0.30396867,1
0.47937379,0.55777283,0.30472715,1
0.47924644,0.55740851,0.30548541,1
0.47911215,0.55704246,0.30624344,1
0.47897109,0.55667473,0.30700124,1
0.47882343,0.55630536,0.30775884,1
0.47866934,0.5559344,0.30851622,1
0.478509,0.55556189,0.3092734,1
0.47834257,0.55518788,0.31003037,1
0.47817023,0.5548124,0.31078715,1
0.47799214,0.55443551,0.31154373,1
0.47780849,0.55405724,0.31230012,1
0.47761943,0.55367765,0.31305633,1
0.47742515,0.55329677,0.31381236,1
0.47722581,0.55291466,0.31456821,1
0.47702159,0.55253134,0.31532388,1
0.47681265,0.55214688,0.31607939,1
0.47659918,0.55176131,0.31683474,1
0.47638133,0.55137467,0.31758992,1
0.47615928,0.55098702,0.31834495,1
0.47593321,0.55059839,0.31909983,1
0.47570328,0.55020883,0.31985456,1
0.47546967,0.54981838,0.32060915,1
0.47523254,0.5494271,0.32136361,1
0.47499208,0.54903501,0.32211792,1
0.47474844,0.54864217,0.32287211,1
0.4745018,0.54824862,0.32362618,1
0.47425234,0.5478544,0.32438012,1
0.47400023,0.54745957,0.32513394,1
0.47374563,0.54706415,0.32588766,1
0.47348871,0.54666821,0.32664126,1
0.47322966,0.54627177,0.32739476,1
0.47296864,0.54587489,0.32814817,1
0.47270582,0.54547761,0.32890147,1
0.47244137,0.54507998,0.32965469,1
0.47217547,0.54468203,0.33040782,1
0.47190829,0.54428381,0.33116086,1
0.47163999,0.54388537,0.33191383,1
0.47137075,0.54348675,0.33266673,1
0.47110075,0.543088,0.33341955,1
0.47083014,0.54268915,0.33417231,1
0.47055912,0.54229026,0.33492501,1
0.47028783,0.54189136,0.33567765,1
0.47001647,0.54149251,0.33643024,1
0.46974519,0.54109374,0.33718278,1
0.46947417,0.5406951,0.33793528,1
0.46920359,0.54029664,0.33868774,1
0.4689336,0.53989839,0.33944016,1
0.4686644,0.53950041,0.34019256,1
0.46839613,0.53910273,0.34094492,1
0.46812899,0.5387054,0.34169727,1
0.46786314,0.53830847,0.34244959,1
0.46759874,0.53791198,0.3432019,1
0.46733598,0.53751597,0.34395421,1
0.46707502,0.53712048,0.3447065,1
0.46681604,0.53672557,0.3454588,1
0.4665592,0.53633128,0.3462111,1
0.46630468,0.53593764,0.34696341,1
0.46605265,0.53554471,0.34771573,1
0.46580328,0.53515253,0.34846806,1
0.46555674,0.53476114,0.34922042,1
0.46531321,0.53437059,0.3499728,1
0.46507285,0.53398092,0.35072521,1
0.46483584,0.53359217,0.35147765,1
0.46460235,0.53320439,0.35223013,1
0.46437255,0.53281763,0.35298265,1
0.46414661,0.53243192,0.35373522,1
0.4639247,0.53204732,0.35448784,1
0.463707,0.53166386,0.35524052,1
0.46349367,0.53128159,0.35599325,1
0.46328489,0.53090056,0.35674605,1
0.46308083,0.53052081,0.35749892,1
0.46288166,0.53014237,0.35825185,1
0.46268756,0.52976531,0.35900487,1
0.46249868,0.52938965,0.35975796,1
0.46231521,0.52901546,0.36051114,1
0.46213732,0.52864276,0.36126441,1
0.46196517,0.5282716,0.36201777,1
0.46179894,0.52790203,0.36277123,1
0.46163881,0.5275341,0.36352479,1
0.46148493,0.52716784,0.36427846,1
0.46133749,0.5268033,0.36503223,1
0.46119666,0.52644053,0.36578613,1
0.4610626,0.52607956,0.36654014,1
0.46093549,0.52572045,0.36729428,1
0.4608155,0.52536323,0.36804854,1
0.4607028,0.52500796,0.36880294,1
0.46059756,0.52465467,0.36955747,1
0.46049996,0.52430341,0.37031214,1
0.46041017,0.52395423,0.37106696,1
0.46032835,0.52360716,0.37182192,1
0.46025468,0.52326226,0.37257704,1
0.46018933,0.52291956,0.37333232,1
0.46013247,0.52257911,0.37408776,1
0.46008427,0.52224096,0.37484337,1
0.46004491,0.52190515,0.37559915,1
0.46001456,0.52157172,0.3763551,1
0.45999338,0.52124071,0.37711123,1
0.45998155,0.52091218,0.37786754,1
0.45997924,0.52058617,0.37862405,1
0.45998663,0.52026271,0.37938074,1
0.46000388,0.51994186,0.38013763,1
0.46003106,0.51962361,0.38089472,1
0.46006802,0.51930789,0.381652,1
0.46011456,0.51899457,0.38240946,1
0.46017049,0.51868356,0.38316711,1
0.46023562,0.51837475,0.38392492,1
0.46030974,0.51806803,0.3846829,1
0.46039268,0.5177633,0.38544103,1
0.46048423,0.51746046,0.38619931,1
0.46058421,0.5171594,0.38695774,1
0.46069241,0.51686001,0.3877163,1
0.46080865,0.51656219,0.38847498,1
0.46093274,0.51626584,0.38923379,1
0.46106447,0.51597084,0.38999272,1
0.46120366,0.5156771,0.39075175,1
0.46135011,0.51538451,0.39151088,1
0.46150363,0.51509296,0.39227011,1
0.46166403,0.51480234,0.39302942,1
0.46183111,0.51451256,0.39378881,1
0.46200468,0.51422351,0.39454827,1
0.46218455,0.51393508,0.3953078,1
0.46237052,0.51364717,0.39606739,1
0.4625624,0.51335967,0.39682702,1
0.46276,0.51307247,0.39758671,1
0.46296312,0.51278548,0.39834643,1
0.46317157,0.51249858,0.39910617,1
0.46338516,0.51221168,0.39986595,1
0.46360369,0.51192466,0.40062573,1
0.46382697,0.51163742,0.40138553,1
0.46405481,0.51134985,0.40214533,1
0.46428701,0.51106186,0.40290512,1
0.46452338,0.51077333,0.40366491,1
0.46476373,0.51048416,0.40442467,1
0.46500787,0.51019425,0.40518441,1
0.46525559,0.50990349,0.40594411,1
0.46550671,0.50961177,0.40670377,1
0.46576104,0.50931899,0.40746339,1
0.46601838,0.50902504,0.40822295,1
0.46627853,0.50872982,0.40898246,1
0.46654131,0.50843323,0.40974189,1
0.46680652,0.50813515,0.41050125,1
0.46707397,0.50783549,0.41126052,1
0.46734346,0.50753413,0.41201971,1
0.4676148,0.50723098,0.4127788,1
0.4678878,0.50692592,0.41353779,1
0.46816227,0.50661886,0.41429666,1
0.46843801,0.50630969,0.41505542,1
0.46871482,0.50599829,0.41581406,1
0.46899252,0.50568458,0.41657256,1
0.46927091,0.50536843,0.41733093,1
0.4695498,0.50504975,0.41808915,1
0.469829,0.50472843,0.41884721,1
0.4701083,0.50440437,0.41960512,1
0.47038753,0.50407746,0.42036286,1
0.47066648,0.50374759,0.42112043,1
0.47094496,0.50341467,0.42187782,1
0.47122278,0.50307858,0.42263502,1
0.47149975,0.50273921,0.42339202,1
0.47177567,0.50239648,0.42414883,1
0.47205034,0.50205026,0.42490542,1
0.47232358,0.50170046,0.4256618,1
0.4725952,0.50134696,0.42641796,1
0.47286499,0.50098968,0.42717389,1
0.47313277,0.50062848,0.42792958,1
0.47339834,0.50026329,0.42868502,1
0.47366151,0.49989398,0.42944022,1
0.47392209,0.49952045,0.43019516,1
0.47417988,0.4991426,0.43094983,1
0.47443469,0.49876033,0.43170423,1
0.47468632,0.49837352,0.43245835,1
0.47493459,0.49798207,0.43321219,1
0.4751793,0.49758588,0.43396574,1
0.47542025,0.49718485,0.43471898,1
0.47565726,0.49677886,0.43547192,1
0.47589012,0.49636781,0.43622454,1
0.47611865,0.49595159,0.43697684,1
0.47634266,0.49553011,0.43772882,1
0.47656194,0.49510326,0.43848046,1
0.47677631,0.49467092,0.43923175,1
0.47698558,0.494233,0.4399827,1
0.47718954,0.49378939,0.4407333,1
0.47738801,0.49333999,0.44148352,1
0.4775808,0.49288468,0.44223338,1
0.4777677,0.49242337,0.44298287,1
0.47794854,0.49195595,0.44373196,1
0.4781231,0.49148232,0.44448067,1
0.47829121,0.49100236,0.44522898,1
0.47845266,0.49051598,0.44597688,1
0.47860727,0.49002306,0.44672437,1
0.47875484,0.48952351,0.44747145,1
0.47889517,0.48901722,0.44821809,1
0.47902808,0.48850408,0.4489643,1
0.47915337,0.48798398,0.44971008,1
0.47927084,0.48745683,0.4504554,1
0.47938031,0.48692252,0.45120027,1
0.47948159,0.48638094,0.45194468,1
0.47957447,0.48583199,0.45268862,1
0.47965876,0.48527556,0.45343209,1
0.47973427,0.48471154,0.45417507,1
0.47980082,0.48413984,0.45491756,1
0.47985819,0.48356034,0.45565956,1
0.47990621,0.48297295,0.45640105,1
0.47994468,0.48237755,0.45714204,1
0.4799734,0.48177404,0.4578825,1
0.47999218,0.48116231,0.45862244,1
0.48000083,0.48054227,0.45936185,1
0.47999916,0.4799138,0.46010072,1
0.47998706,0.47927687,0.46083906,1
0.4799647,0.47863162,0.46157687,1
0.47993227,0.47797823,0.46231419,1
0.47988997,0.47731688,0.46305104,1
0.479838,0.47664773,0.46378745,1
0.47977657,0.47597097,0.46452343,1
0.47970586,0.47528678,0.46525901,1
0.47962608,0.47459531,0.46599422,1
0.47953744,0.47389676,0.46672908,1
0.47944011,0.47319129,0.46746361,1
0.47933432,0.47247909,0.46819784,1
0.47922025,0.47176032,0.46893179,1
0.4790981,0.47103517,0.46966548,1
0.47896808,0.4703038,0.47039894,1
0.47883038,0.46956639,0.47113219,1
0.4786852,0.46882313,0.47186526,1
0.47853275,0.46807418,0.47259816,1
0.47837321,0.46731972,0.47333093,1
0.47820679,0.46655992,0.47406359,1
0.47803369,0.46579496,0.47479615,1
0.47785411,0.46502502,0.47552866,1
0.47766824,0.46425027,0.47626112,1
0.47747629,0.46347089,0.47699356,1
0.47727846,0.46268704,0.477726,1
0.47707494,0.46189892,0.47845848,1
0.47686593,0.46110669,0.47919101,1
0.47665163,0.46031052,0.47992362,1
0.47643224,0.4595106,0.48065633,1
0.47620797,0.45870709,0.48138916,1
0.475979,0.45790018,0.48212215,1
0.47574554,0.45709004,0.4828553,1
0.47550779,0.45627685,0.48358865,1
0.47526595,0.45546077,0.48432222,1
0.47502021,0.45464199,0.48505604,1
0.47477078,0.45382068,0.48579012,1
0.47451785,0.45299701,0.4865245,1
0.47426162,0.45217117,0.48725919,1
0.4740023,0.45134332,0.48799421,1
0.47374007,0.45051365,0.48872961,1
0.47347515,0.44968232,0.48946538,1
0.47320773,0.44884952,0.49020157,1
0.472938,0.44801542,0.49093819,1
0.47266618,0.44718019,0.49167528,1
0.47239245,0.446344,0.49241284,1
0.47211701,0.44550704,0.49315091,1
0.47184008,0.44466949,0.4938895,1
0.47156183,0.4438315,0.49462865,1
0.47128248,0.44299327,0.49536838,1
0.47100222,0.44215496,0.49610871,1
0.47072125,0.44131676,0.49684966,1
0.47043978,0.44047883,0.49759126,1
0.47015799,0.43964135,0.49833354,1
0.46987609,0.43880451,0.49907651,1
0.46959428,0.43796846,0.4998202,1
0.46931276,0.43713339,0.50056463,1
0.46903173,0.43629948,0.50130983,1
0.46875137,0.43546689,0.50205582,1
0.46847191,0.43463581,0.50280262,1
0.46819352,0.43380641,0.50355027,1
0.46791642,0.43297886,0.50429878,1
0.4676408,0.43215334,0.50504817,1
0.46736687,0.43133003,0.50579847,1
0.46709481,0.4305091,0.50654971,1
0.46682483,0.42969073,0.50730191,1
0.46655713,0.42887509,0.50805508,1
0.46629191,0.42806235,0.50880927,1
0.46602936,0.4272527,0.50956448,1
0.46576969,0.42644631,0.51032074,1
0.46551309,0.42564335,0.51107808,1
0.46525977,0.424844,0.51183652,1
0.46500992,0.42404843,0.51259609,1
0.46476374,0.42325682,0.5133568,1
0.46452143,0.42246935,0.51411869,1
0.4642832,0.42168618,0.51488177,1
0.46404923,0.42090751,0.51564607,1
0.46381973,0.42013349,0.51641161,1
0.4635949,0.41936431,0.51717843,1
0.46337493,0.41860014,0.51794653,1
0.46316004,0.41784116,0.51871594,1
0.4629504,0.41708754,0.5194867,1
0.46274623,0.41633946,0.52025882,1
0.46254772,0.41559709,0.52103232,1
0.46235508,0.41486061,0.52180723,1
0.4621685,0.4141302,0.52258358,1
0.46198817,0.41340602,0.52336138,1
0.46181431,0.41268826,0.52414067,1
0.46164711,0.41197709,0.52492146,1
0.46148676,0.41127268,0.52570378,1
0.46133347,0.41057521,0.52648765,1
0.46118743,0.40988486,0.5272731,1
0.46104885,0.40920181,0.52806015,1
0.46091793,0.40852622,0.52884882,1
0.46079486,0.40785827,0.52963914,1
0.46067984,0.40719814,0.53043113,1
0.46057307,0.406546,0.53122482,1
0.46047475,0.40590203,0.53202022,1
0.46038509,0.4052664,0.53281737,1
0.46030427,0.4046393,0.53361629,1
0.4602325,0.40402088,0.53441699,1
0.46016998,0.40341134,0.53521951,1
0.4601169,0.40281084,0.53602387,1
0.46007347,0.40221957,0.53683009,1
0.46003988,0.40163769,0.5376382,1
0.46001634,0.40106538,0.53844822,1
0.46000304,0.40050282,0.53926017,1
0.46000018,0.39995017,0.54007407,1
0.46000787,0.39940755,0.54088994,1
0.46002597,0.3988748,0.54170768,1
0.46005427,0.39835172,0.54252722,1
0.46009258,0.39783813,0.54334847,1
0.46014069,0.39733382,0.54417133,1
0.46019839,0.39683861,0.54499573,1
0.4602655,0.3963523,0.54582156,1
0.46034181,0.3958747,0.54664875,1
0.46042712,0.39540562,0.54747721,1
0.46052122,0.39494485,0.54830684,1
0.46062393,0.39449221,0.54913756,1
0.46073503,0.3940475,0.54996929,1
0.46085433,0.39361052,0.55080192,1
0.46098162,0.3931811,0.55163538,1
0.46111671,0.39275902,0.55246958,1
0.46125939,0.3923441,0.55330443,1
0.46140947,0.39193615,0.55413983,1
0.46156674,0.39153496,0.55497571,1
0.461731,0.39114035,0.55581197,1
0.46190205,0.39075212,0.55664853,1
0.4620797,0.39037008,0.55748529,1
0.46226373,0.38999404,0.55832217,1
0.46245396,0.38962379,0.55915909,1
0.46265017,0.38925916,0.55999595,1
0.46285218,0.38889993,0.56083266,1
0.46305977,0.38854593,0.56166914,1
0.46327274,0.38819695,0.5625053,1
0.46349091,0.3878528,0.56334104,1
0.46371406,0.38751329,0.5641763,1
0.46394199,0.38717822,0.56501096,1
0.46417451,0.3868474,0.56584495,1
0.46441142,0.38652064,0.56667818,1
0.4646525,0.38619775,0.56751056,1
0.46489757,0.38587852,0.568342,1
0.46514642,0.38556277,0.56917241,1
0.46539885,0.38525029,0.57000171,1
0.46565467,0.38494091,0.5708298,1
0.46591366,0.38463442,0.5716566,1
0.46617563,0.38433063,0.57248203,1
0.46644038,0.38402935,0.57330598,1
0.4667077,0.38373037,0.57412838,1
0.46697741,0.38343352,0.57494914,1
0.46724929,0.38313859,0.57576817,1
0.46752314,0.3828454,0.57658537,1
0.46779877,0.38255374,0.57740067,1
0.46807598,0.38226342,0.57821397,1
0.46835456,0.38197426,0.57902518,1
0.46863431,0.38168605,0.57983422,1
0.46891503,0.3813986,0.580641,1
0.46919653,0.38111172,0.58144544,1
0.4694786,0.38082521,0.58224743,1
0.46976103,0.38053889,0.5830469,1
0.47004364,0.38025255,0.58384375,1
0.47032622,0.37996601,0.58463791,1
0.47060856,0.37967906,0.58542927,1
0.47089047,0.37939152,0.58621776,1
0.47117175,0.3791032,0.58700328,1
0.4714522,0.37881389,0.58778574,1
0.47173161,0.3785234,0.58856506,1
0.47200978,0.37823155,0.58934115,1
0.47228652,0.37793813,0.59011393,1
0.47256163,0.37764296,0.59088329,1
0.47283489,0.37734583,0.59164916,1
0.47310612,0.37704656,0.59241145,1
0.47337511,0.37674495,0.59317006,1
0.47364166,0.37644081,0.59392492,1
0.47390557,0.37613395,0.59467593,1
0.47416665,0.37582416,0.595423,1
0.47442468,0.37551126,0.59616604,1
0.47467946,0.37519505,0.59690498,1
0.47493081,0.37487535,0.59763971,1
0.47517851,0.37455194,0.59837016,1
0.47542237,0.37422465,0.59909623,1
0.47566219,0.37389328,0.59981783,1
0.47589776,0.37355763,0.60053488,1
0.47612888,0.3732175,0.60124729,1
0.47635536,0.37287272,0.60195497,1
0.47657699,0.37252308,0.60265783,1
0.47679357,0.37216838,0.60335578,1
0.4770049,0.37180845,0.60404875,1
0.47721079,0.37144307,0.60473663,1
0.47741102,0.37107206,0.60541933,1
0.47760541,0.37069522,0.60609678,1
0.47779374,0.37031236,0.60676889,1
0.47797582,0.36992329,0.60743556,1
0.47815145,0.36952781,0.6080967,1
0.47832043,0.36912573,0.60875224,1
0.47848255,0.36871685,0.60940207,1
0.47863761,0.36830099,0.61004612,1
0.47878543,0.36787794,0.6106843,1
0.47892578,0.36744751,0.6113165,1
0.47905848,0.36700951,0.61194266,1
0.47918333,0.36656375,0.61256268,1
0.47930011,0.36611003,0.61317647,1
0.47940864,0.36564816,0.61378394,1
0.4795087,0.36517795,0.61438501,1
0.47960011,0.36469919,0.61497958,1
0.47968266,0.3642117,0.61556757,1
0.47975614,0.36371528,0.6161489,1
0.47982037,0.36320974,0.61672347,1
0.47987513,0.36269489,0.61729119,1
0.47992023,0.36217053,0.61785198,1
0.47995546,0.36163647,0.61840574,1
0.47998063,0.36109251,0.6189524,1
0.47999553,0.36053846,0.61949186,1
0.47999997,0.35997412,0.62002403,1
0.47999382,0.35939939,0.62054885,1
0.47997722,0.35881439,0.62106633,1
0.47995038,0.35821932,0.62157649,1
0.47991349,0.35761439,0.62207937,1
0.47986675,0.35699979,0.62257498,1
0.47981037,0.35637571,0.62306336,1
0.47974455,0.35574236,0.62354453,1
0.47966949,0.35509993,0.62401852,1
0.47958539,0.35444862,0.62448536,1
0.47949246,0.35378863,0.62494507,1
0.47939088,0.35312014,0.62539768,1
0.47928087,0.35244337,0.62584322,1
0.47916262,0.35175851,0.62628172,1
0.47903634,0.35106575,0.62671319,1
0.47890222,0.35036529,0.62713768,1
0.47876047,0.34965733,0.6275552,1
0.47861129,0.34894207,0.62796578,1
0.47845489,0.3482197,0.62836945,1
0.47829145,0.34749042,0.62876624,1
0.47812118,0.34675444,0.62915617,1
0.47794429,0.34601193,0.62953927,1
0.47776097,0.34526312,0.62991557,1
0.47757143,0.34450818,0.6302851,1
0.47737586,0.34374732,0.63064787,1
0.47717447,0.34298073,0.63100392,1
0.47696746,0.34220862,0.63135328,1
0.47675503,0.34143117,0.63169597,1
0.47653738,0.34064859,0.63203202,1
0.47631471,0.33986108,0.63236146,1
0.47608722,0.33906883,0.63268431,1
0.47585512,0.33827204,0.6330006,1
0.4756186,0.3374709,0.63331036,1
0.47537787,0.33666561,0.63361361,1
0.47513313,0.33585638,0.63391038,1
0.47488457,0.33504339,0.6342007,1
0.4746324,0.33422685,0.63448459,1
0.47437683,0.33340695,0.63476209,1
0.47411804,0.33258389,0.63503322,1
0.47385625,0.33175787,0.635298,1
0.47359165,0.33092908,0.63555646,1
0.47332444,0.33009772,0.63580864,1
0.47305484,0.32926399,0.63605455,1
0.47278302,0.32842809,0.63629422,1
0.47250921,0.32759021,0.63652769,1
0.47223359,0.32675055,0.63675497,1
0.47195638,0.3259093,0.6369761,1
0.47167776,0.32506668,0.6371911,1
0.47139795,0.32422286,0.6374,1
0.47111714,0.32337806,0.63760283,1
0.47083554,0.32253246,0.6377996,1
0.47055334,0.32168626,0.63799036,1
0.47027075,0.32083967,0.63817513,1
0.46998796,0.31999287,0.63835392,1
0.46970518,0.31914607,0.63852678,1
0.46942262,0.31829947,0.63869373,1
0.46914046,0.31745325,0.63885479,1
0.46885891,0.31660762,0.63900999,1
0.46857818,0.31576278,0.63915936,1
0.46829846,0.31491892,0.63930292,1
0.46801996,0.31407624,0.63944071,1
0.46774287,0.31323493,0.63957275,1
0.4674674,0.3123952,0.63969906,1
0.46719375,0.31155724,0.63981968,1
0.46692212,0.31072125,0.63993463,1
0.46665271,0.30988743,0.64004393,1
0.46638572,0.30905597,0.64014762,1
0.46612135,0.30822707,0.64024572,1
0.46585981,0.30740092,0.64033826,1
0.46560129,0.30657774,0.64042527,1
0.46534599,0.3057577,0.64050676,1
0.46509412,0.30494101,0.64058278,1
0.46484589,0.30412787,0.64065334,1
0.46460147,0.30331848,0.64071847,1
0.46436109,0.30251302,0.64077821,1
0.46412495,0.30171171,0.64083257,1
0.46389323,0.30091473,0.64088159,1
0.46366614,0.30012228,0.64092528,1
0.46344389,0.29933456,0.64096369,1
0.46322668,0.29855178,0.64099683,1
0.4630147,0.29777411,0.64102473,1
0.46280816,0.29700177,0.64104742,1
0.46260726,0.29623495,0.64106493,1
0.4624122,0.29547384,0.64107728,1
0.46222318,0.29471865,0.6410845,1
0.4620404,0.29396957,0.64108661,1
0.46186406,0.2932268,0.64108365,1
0.46169437,0.29249054,0.64107564,1
0.46153152,0.29176098,0.64106261,1
0.46137572,0.29103831,0.64104459,1
0.46122717,0.29032275,0.64102159,1
0.46108606,0.28961448,0.64099365,1
0.46095261,0.28891371,0.6409608,1
0.460827,0.28822062,0.64092307,1
0.46070945,0.28753542,0.64088047,1
0.46060014,0.2868583,0.64083304,1
0.4604993,0.28618947,0.6407808,1
0.4604071,0.28552911,0.64072378,1
0.46032376,0.28487743,0.64066201,1
0.46024948,0.28423463,0.64059552,1
0.46018446,0.28360089,0.64052432,1
0.4601289,0.28297642,0.64044846,1
0.46008299,0.28236142,0.64036795,1
0.46004695,0.28175608,0.64028282,1
0.46002097,0.2811606,0.6401931,1
0.46000525,0.28057517,0.64009882,1
0.46,0.28,0.64,1
0.46000535,0.27943522,0.63989666,1
0.46002116,0.27888069,0.6397888,1
0.46004723,0.27833623,0.63967638,1
0.46008336,0.27780164,0.6395594,1
0.46012936,0.27727674,0.63943783,1
0.46018502,0.27676132,0.63931165,1
0.46025013,0.27625519,0.63918084,1
0.4603245,0.27575817,0.63904538,1
0.46040793,0.27527005,0.63890526,1
0.46050022,0.27479066,0.63876045,1
0.46060115,0.27431978,0.63861093,1
0.46071055,0.27385724,0.63845668,1
0.46082819,0.27340283,0.63829769,1
0.46095388,0.27295637,0.63813393,1
0.46108743,0.27251766,0.63796539,1
0.46122862,0.27208651,0.63779204,1
0.46137726,0.27166272,0.63761386,1
0.46153315,0.27124611,0.63743084,1
0.46169608,0.27083648,0.63724295,1
0.46186585,0.27043364,0.63705018,1
0.46204227,0.27003739,0.63685251,1
0.46222513,0.26964755,0.63664991,1
0.46241423,0.26926391,0.63644236,1
0.46260937,0.26888629,0.63622986,1
0.46281035,0.2685145,0.63601236,1
0.46301697,0.26814834,0.63578987,1
0.46322902,0.26778761,0.63556235,1
0.46344631,0.26743213,0.63532979,1
0.46366863,0.26708171,0.63509217,1
0.46389579,0.26673614,0.63484946,1
0.46412758,0.26639524,0.63460166,1
0.46436379,0.26605881,0.63434873,1
0.46460424,0.26572667,0.63409066,1
0.46484872,0.26539861,0.63382743,1
0.46509702,0.26507446,0.63355902,1
0.46534895,0.264754,0.6332854,1
0.4656043,0.26443705,0.63300657,1
0.46586288,0.26412342,0.6327225,1
0.46612448,0.26381292,0.63243316,1
0.4663889,0.26350535,0.63213855,1
0.46665594,0.26320051,0.63183864,1
0.46692541,0.26289823,0.63153341,1
0.46719709,0.26259829,0.63122284,1
0.46747078,0.26230052,0.63090691,1
0.4677463,0.26200471,0.6305856,1
0.46802343,0.26171068,0.63025889,1
0.46830197,0.26141823,0.62992677,1
0.46858172,0.26112717,0.62958921,1
0.46886249,0.26083731,0.62924619,1
0.46914407,0.26054845,0.6288977,1
0.46942625,0.2602604,0.62854371,1
0.46970885,0.25997297,0.6281842,1
0.46999165,0.25968597,0.62781915,1
0.47027446,0.25939919,0.62744855,1
0.47055707,0.25911246,0.62707237,1
0.47083929,0.25882557,0.6266906,1
0.4711209,0.25853834,0.62630321,1
0.47140172,0.25825057,0.62591019,1
0.47168154,0.25796207,0.62551151,1
0.47196016,0.25767264,0.62510716,1
0.47223738,0.25738209,0.62469712,1
0.472513,0.25709024,0.62428136,1
0.47278681,0.25679688,0.62385986,1
0.47305861,0.25650183,0.62343261,1
0.47332821,0.25620489,0.62299959,1
0.4735954,0.25590586,0.62256078,1
0.47385998,0.25560457,0.62211615,1
0.47412176,0.2553008,0.6216657,1
0.47438052,0.25499438,0.62120939,1
0.47463607,0.2546851,0.6207472,1
0.47488821,0.25437278,0.62027913,1
0.47513673,0.25405722,0.61980514,1
0.47538143,0.25373823,0.61932523,1
0.47562213,0.25341561,0.61883936,1
0.4758586,0.25308918,0.61834752,1
0.47609065,0.25275874,0.61784969,1
0.47631809,0.2524241,0.61734585,1
0.4765407,0.25208506,0.61683598,1
0.47675829,0.25174143,0.61632006,1
0.47697066,0.25139303,0.61579808,1
0.4771776,0.25103965,0.61527,1
0.47737892,0.2506811,0.61473581,1
0.47757441,0.2503172,0.6141955,1
0.47776387,0.24994774,0.61364904,1
0.47794711,0.24957254,0.61309641,1
0.47812391,0.2491914,0.61253759,1
0.47829409,0.24880413,0.61197256,1
0.47845743,0.24841053,0.61140131,1
0.47861374,0.24801043,0.61082381,1
0.47876281,0.24760361,0.61024004,1
0.47890445,0.24718989,0.60964999,1
0.47903845,0.24676907,0.60905363,1
0.47916461,0.24634097,0.60845094,1
0.47928274,0.24590539,0.60784191,1
0.47939262,0.24546214,0.60722651,1
0.47949406,0.24501102,0.60660473,1
0.47958686,0.24455184,0.60597654,1
0.47967082,0.24408441,0.60534193,1
0.47974573,0.24360854,0.60470087,1
0.4798114,0.24312403,0.60405335,1
0.47986762,0.24263069,0.60339935,1
0.47991419,0.24212833,0.60273884,1
0.47995092,0.24161675,0.60207181,1
0.47997759,0.24109577,0.60139823,1
0.47999401,0.24056518,0.60071809,1
0.47999998,0.2400248,0.60003137,1
0.47999535,0.23947448,0.59933807,1
0.47998026,0.23891434,0.59863832,1
0.47995489,0.23834453,0.59793226,1
0.47991945,0.23776524,0.59722004,1
0.47987415,0.23717663,0.59650183,1
0.47981918,0.23657887,0.59577777,1
0.47975474,0.23597214,0.59504802,1
0.47968104,0.2353566,0.59431272,1
0.47959827,0.23473244,0.59357203,1
0.47950664,0.23409981,0.59282611,1
0.47940634,0.2334589,0.5920751,1
0.47929759,0.23280987,0.59131917,1
0.47918057,0.23215289,0.59055845,1
0.47905549,0.23148814,0.58979311,1
0.47892256,0.23081579,0.58902329,1
0.47878196,0.230136,0.58824915,1
0.47863391,0.22944896,0.58747085,1
0.47847861,0.22875483,0.58668853,1
0.47831624,0.22805378,0.58590234,1
0.47814703,0.22734598,0.58511245,1
0.47797116,0.22663162,0.58431899,1
0.47778884,0.22591085,0.58352213,1
0.47760026,0.22518385,0.58272202,1
0.47740564,0.22445079,0.58191881,1
0.47720516,0.22371184,0.58111265,1
0.47699904,0.22296718,0.5803037,1
0.47678747,0.22221697,0.57949211,1
0.47657065,0.22146138,0.57867802,1
0.47634878,0.2207006,0.5778616,1
0.47612207,0.21993479,0.577043,1
0.47589072,0.21916411,0.57622236,1
0.47565492,0.21838875,0.57539984,1
0.47541488,0.21760887,0.5745756,1
