x,y,z
0.53836711,0.19187464,0.52660235
0.53833591,0.19190404,0.52659099
0.53830470,0.19193345,0.52657963
0.53827347,0.19196285,0.52656828
0.53824223,0.19199225,0.52655692
0.53821098,0.19202165,0.52654556
0.53817971,0.19205104,0.52653420
0.53814843,0.19208044,0.52652284
0.53811714,0.19210984,0.52651148
0.53808583,0.19213923,0.52650012
0.53805451,0.19216862,0.52648876
0.53802318,0.19219801,0.52647740
0.53799183,0.19222741,0.52646604
0.53796047,0.19225679,0.52645468
0.53792910,0.19228618,0.52644332
0.53789772,0.19231557,0.52643196
0.53786632,0.19234495,0.52642060
0.53783490,0.19237434,0.52640923
0.53780348,0.19240372,0.52639787
0.53777204,0.19243310,0.52638651
0.53774059,0.19246248,0.52637514
0.53770912,0.19249186,0.52636378
0.53767764,0.19252124,0.52635241
0.53764615,0.19255062,0.52634105
0.53761465,0.19257999,0.52632968
0.53758313,0.19260937,0.52631832
0.53755160,0.19263874,0.52630695
0.53752005,0.19266811,0.52629559
0.53748850,0.19269748,0.52628422
0.53745693,0.19272685,0.52627285
0.53742534,0.19275622,0.52626148
0.53739375,0.19278558,0.52625012
0.53736214,0.19281495,0.52623875
0.53733052,0.19284431,0.52622738
0.53729888,0.19287367,0.52621601
0.53726724,0.19290303,0.52620464
0.53723558,0.19293239,0.52619327
0.53720390,0.19296175,0.52618189
0.53717222,0.19299111,0.52617052
0.53714052,0.19302046,0.52615915
0.53710881,0.19304982,0.52614778
0.53707709,0.19307917,0.52613640
0.53704535,0.19310852,0.52612503
0.53701360,0.19313787,0.52611366
0.53698184,0.19316722,0.52610228
0.53695006,0.19319657,0.52609091
0.53691828,0.19322592,0.52607953
0.53688648,0.19325526,0.52606815
0.53685466,0.19328461,0.52605678
0.53682284,0.19331395,0.52604540
0.53679100,0.19334329,0.52603402
0.53675915,0.19337263,0.52602264
0.53672729,0.19340197,0.52601126
0.53669541,0.19343130,0.52599988
0.53666353,0.19346064,0.52598850
0.53663163,0.19348997,0.52597712
0.53659971,0.19351931,0.52596574
0.53656779,0.19354864,0.52595436
0.53653585,0.19357797,0.52594297
0.53650390,0.19360730,0.52593159
0.53647194,0.19363663,0.52592021
0.53643996,0.19366595,0.52590882
0.53640798,0.19369528,0.52589743
0.53637598,0.19372460,0.52588605
0.53634397,0.19375392,0.52587466
0.53631194,0.19378324,0.52586327
0.53627991,0.19381256,0.52585188
0.53624786,0.19384188,0.52584050
0.53621580,0.19387120,0.52582911
0.53618373,0.19390051,0.52581772
0.53615164,0.19392983,0.52580632
0.53611955,0.19395914,0.52579493
0.53608744,0.19398845,0.52578354
0.53605532,0.19401776,0.52577215
0.53602318,0.19404707,0.52576075
0.53599104,0.19407637,0.52574936
0.53595888,0.19410568,0.52573796
0.53592671,0.19413498,0.52572657
0.53589453,0.19416428,0.52571517
0.53586234,0.19419359,0.52570377
0.53583013,0.19422289,0.52569237
0.53579791,0.19425218,0.52568097
0.53576569,0.19428148,0.52566957
0.53573344,0.19431078,0.52565817
0.53570119,0.19434007,0.52564677
0.53566893,0.19436936,0.52563537
0.53563665,0.19439865,0.52562397
0.53560436,0.19442794,0.52561256
0.53557206,0.19445723,0.52560116
0.53553975,0.19448652,0.52558975
0.53550743,0.19451580,0.52557834
0.53547509,0.19454509,0.52556694
0.53544274,0.19457437,0.52555553
0.53541039,0.19460365,0.52554412
0.53537801,0.19463293,0.52553271
0.53534563,0.19466221,0.52552130
0.53531324,0.19469149,0.52550989
0.53528083,0.19472076,0.52549847
0.53524842,0.19475003,0.52548706
0.53521599,0.19477931,0.52547565
0.53518355,0.19480858,0.52546423
0.53515110,0.19483785,0.52545281
0.53511863,0.19486712,0.52544140
0.53508616,0.19489638,0.52542998
0.53505367,0.19492565,0.52541856
0.53502117,0.19495491,0.52540714
0.53498866,0.19498417,0.52539572
0.53495614,0.19501343,0.52538430
0.53492361,0.19504269,0.52537288
0.53489107,0.19507195,0.52536145
0.53485851,0.19510121,0.52535003
0.53482595,0.19513046,0.52533860
0.53479337,0.19515971,0.52532718
0.53476078,0.19518896,0.52531575
0.53472818,0.19521821,0.52530432
0.53469557,0.19524746,0.52529289
0.53466295,0.19527671,0.52528146
0.53463031,0.19530596,0.52527003
0.53459767,0.19533520,0.52525860
0.53456501,0.19536444,0.52524716
0.53453234,0.19539368,0.52523573
0.53449966,0.19542292,0.52522429
0.53446697,0.19545216,0.52521286
0.53443427,0.19548140,0.52520142
0.53440156,0.19551063,0.52518998
0.53436884,0.19553987,0.52517854
0.53433610,0.19556910,0.52516710
0.53430336,0.19559833,0.52515566
0.53427060,0.19562756,0.52514421
0.53423784,0.19565679,0.52513277
0.53420506,0.19568601,0.52512133
0.53417227,0.19571524,0.52510988
0.53413947,0.19574446,0.52509843
0.53410666,0.19577368,0.52508698
0.53407384,0.19580290,0.52507553
0.53404100,0.19583212,0.52506408
0.53400816,0.19586133,0.52505263
0.53397530,0.19589055,0.52504118
0.53394244,0.19591976,0.52502973
0.53390956,0.19594897,0.52501827
0.53387668,0.19597818,0.52500681
0.53384378,0.19600739,0.52499536
0.53381087,0.19603660,0.52498390
0.53377795,0.19606581,0.52497244
0.53374502,0.19609501,0.52496098
0.53371208,0.19612421,0.52494951
0.53367913,0.19615341,0.52493805
0.53364617,0.19618261,0.52492659
0.53361320,0.19621181,0.52491512
0.53358021,0.19624101,0.52490365
0.53354722,0.19627020,0.52489219
0.53351422,0.19629939,0.52488072
0.53348120,0.19632859,0.52486925
0.53344818,0.19635778,0.52485777
0.53341514,0.19638696,0.52484630
0.53338209,0.19641615,0.52483483
0.53334904,0.19644534,0.52482335
0.53331597,0.19647452,0.52481188
0.53328289,0.19650370,0.52480040
0.53324981,0.19653288,0.52478892
0.53321671,0.19656206,0.52477744
0.53318360,0.19659124,0.52476596
0.53315048,0.19662041,0.52475447
0.53311735,0.19664959,0.52474299
0.53308421,0.19667876,0.52473150
0.53305106,0.19670793,0.52472002
0.53301790,0.19673710,0.52470853
0.53298473,0.19676626,0.52469704
0.53295155,0.19679543,0.52468555
0.53291836,0.19682459,0.52467405
0.53288516,0.19685376,0.52466256
0.53285195,0.19688292,0.52465106
0.53281873,0.19691208,0.52463957
0.53278549,0.19694123,0.52462807
0.53275225,0.19697039,0.52461657
0.53271900,0.19699954,0.52460507
0.53268574,0.19702870,0.52459357
0.53265247,0.19705785,0.52458207
0.53261919,0.19708700,0.52457056
0.53258589,0.19711614,0.52455906
0.53255259,0.19714529,0.52454755
0.53251928,0.19717443,0.52453604
0.53248596,0.19720358,0.52452453
0.53245263,0.19723272,0.52451302
0.53241929,0.19726186,0.52450150
0.53238594,0.19729099,0.52448999
0.53235257,0.19732013,0.52447847
0.53231920,0.19734926,0.52446696
0.53228582,0.19737840,0.52445544
0.53225243,0.19740753,0.52444392
0.53221903,0.19743666,0.52443240
0.53218562,0.19746578,0.52442087
0.53215220,0.19749491,0.52440935
0.53211877,0.19752403,0.52439782
0.53208533,0.19755316,0.52438629
0.53205188,0.19758228,0.52437476
0.53201842,0.19761140,0.52436323
0.53198495,0.19764051,0.52435170
0.53195148,0.19766963,0.52434017
0.53191799,0.19769874,0.52432863
0.53188449,0.19772786,0.52431710
0.53185098,0.19775697,0.52430556
0.53181747,0.19778608,0.52429402
0.53178394,0.19781518,0.52428248
0.53175041,0.19784429,0.52427093
0.53171686,0.19787339,0.52425939
0.53168331,0.19790249,0.52424784
0.53164974,0.19793159,0.52423629
0.53161617,0.19796069,0.52422474
0.53158259,0.19798979,0.52421319
0.53154899,0.19801888,0.52420164
0.53151539,0.19804798,0.52419009
0.53148178,0.19807707,0.52417853
0.53144816,0.19810616,0.52416697
0.53141453,0.19813525,0.52415542
0.53138089,0.19816433,0.52414385
0.53134725,0.19819342,0.52413229
0.53131359,0.19822250,0.52412073
0.53127992,0.19825158,0.52410916
0.53124625,0.19828066,0.52409760
0.53121256,0.19830974,0.52408603
0.53117887,0.19833881,0.52407446
0.53114516,0.19836789,0.52406289
0.53111145,0.19839696,0.52405131
0.53107773,0.19842603,0.52403974
0.53104400,0.19845510,0.52402816
0.53101026,0.19848417,0.52401658
0.53097651,0.19851323,0.52400500
0.53094275,0.19854230,0.52399342
0.53090899,0.19857136,0.52398183
0.53087521,0.19860042,0.52397025
0.53084142,0.19862948,0.52395866
0.53080763,0.19865853,0.52394707
0.53077383,0.19868759,0.52393548
0.53074002,0.19871664,0.52392389
0.53070620,0.19874569,0.52391229
0.53067237,0.19877474,0.52390070
0.53063853,0.19880379,0.52388910
0.53060468,0.19883283,0.52387750
0.53057082,0.19886188,0.52386590
0.53053696,0.19889092,0.52385430
0.53050309,0.19891996,0.52384269
0.53046920,0.19894900,0.52383108
0.53043531,0.19897803,0.52381947
0.53040141,0.19900707,0.52380786
0.53036750,0.19903610,0.52379625
0.53033359,0.19906513,0.52378464
0.53029966,0.19909416,0.52377302
0.53026573,0.19912319,0.52376140
0.53023178,0.19915222,0.52374979
0.53019783,0.19918124,0.52373816
0.53016387,0.19921026,0.52372654
0.53012990,0.19923928,0.52371492
0.53009593,0.19926830,0.52370329
0.53006194,0.19929732,0.52369166
0.53002795,0.19932633,0.52368003
0.52999394,0.19935534,0.52366840
0.52995993,0.19938436,0.52365676
0.52992591,0.19941336,0.52364513
0.52989188,0.19944237,0.52363349
0.52985785,0.19947138,0.52362185
0.52982380,0.19950038,0.52361020
0.52978975,0.19952938,0.52359856
0.52975569,0.19955838,0.52358691
0.52972162,0.19958738,0.52357527
0.52968754,0.19961638,0.52356362
0.52965345,0.19964537,0.52355197
0.52961936,0.19967436,0.52354031
0.52958525,0.19970335,0.52352866
0.52955114,0.19973234,0.52351700
0.52951702,0.19976133,0.52350534
0.52948289,0.19979031,0.52349368
0.52944876,0.19981930,0.52348201
0.52941461,0.19984828,0.52347035
0.52938046,0.19987726,0.52345868
0.52934630,0.19990624,0.52344701
0.52931213,0.19993521,0.52343534
0.52927796,0.19996419,0.52342366
0.52924377,0.19999316,0.52341199
0.52920958,0.20002213,0.52340031
0.52917538,0.20005109,0.52338863
0.52914117,0.20008006,0.52337695
0.52910695,0.20010902,0.52336527
0.52907273,0.20013799,0.52335358
0.52903850,0.20016695,0.52334189
0.52900426,0.20019591,0.52333020
0.52897001,0.20022486,0.52331851
0.52893575,0.20025382,0.52330682
0.52890149,0.20028277,0.52329512
0.52886721,0.20031172,0.52328342
0.52883294,0.20034067,0.52327172
0.52879865,0.20036962,0.52326002
0.52876435,0.20039856,0.52324831
0.52873005,0.20042750,0.52323661
0.52869574,0.20045644,0.52322490
0.52866142,0.20048538,0.52321319
0.52862709,0.20051432,0.52320147
0.52859276,0.20054326,0.52318976
0.52855842,0.20057219,0.52317804
0.52852407,0.20060112,0.52316632
0.52848971,0.20063005,0.52315460
0.52845535,0.20065898,0.52314288
0.52842098,0.20068790,0.52313115
0.52838660,0.20071683,0.52311942
0.52835221,0.20074575,0.52310769
0.52831782,0.20077467,0.52309596
0.52828341,0.20080359,0.52308422
0.52824901,0.20083250,0.52307249
0.52821459,0.20086142,0.52306075
0.52818016,0.20089033,0.52304900
0.52814573,0.20091924,0.52303726
0.52811129,0.20094815,0.52302551
0.52807685,0.20097705,0.52301377
0.52804239,0.20100595,0.52300202
0.52800793,0.20103486,0.52299026
0.52797346,0.20106376,0.52297851
0.52793899,0.20109265,0.52296675
0.52790450,0.20112155,0.52295499
0.52787001,0.20115044,0.52294323
0.52783552,0.20117934,0.52293147
0.52780101,0.20120823,0.52291970
0.52776650,0.20123711,0.52290793
0.52773198,0.20126600,0.52289616
0.52769745,0.20129488,0.52288439
0.52766292,0.20132377,0.52287261
0.52762838,0.20135265,0.52286083
0.52759383,0.20138152,0.52284905
0.52755928,0.20141040,0.52283727
0.52752471,0.20143927,0.52282548
0.52749015,0.20146815,0.52281370
0.52745557,0.20149702,0.52280191
0.52742099,0.20152588,0.52279011
0.52738640,0.20155475,0.52277832
0.52735180,0.20158361,0.52276652
0.52731720,0.20161248,0.52275472
0.52728259,0.20164133,0.52274292
0.52724797,0.20167019,0.52273112
0.52721334,0.20169905,0.52271931
0.52717871,0.20172790,0.52270750
0.52714407,0.20175675,0.52269569
0.52710943,0.20178560,0.52268388
0.52707478,0.20181445,0.52267206
0.52704012,0.20184330,0.52266024
0.52700545,0.20187214,0.52264842
0.52697078,0.20190098,0.52263660
0.52693610,0.20192982,0.52262477
0.52690142,0.20195866,0.52261295
0.52686672,0.20198749,0.52260112
0.52683202,0.20201633,0.52258928
0.52679732,0.20204516,0.52257745
0.52676261,0.20207399,0.52256561
0.52672789,0.20210281,0.52255377
0.52669316,0.20213164,0.52254193
0.52665843,0.20216046,0.52253008
0.52662369,0.20218928,0.52251823
0.52658895,0.20221810,0.52250638
0.52655420,0.20224692,0.52249453
0.52651944,0.20227573,0.52248267
0.52648467,0.20230454,0.52247081
0.52644990,0.20233335,0.52245895
0.52641512,0.20236216,0.52244709
0.52638034,0.20239097,0.52243522
0.52634555,0.20241977,0.52242336
0.52631075,0.20244857,0.52241148
0.52627595,0.20247737,0.52239961
0.52624114,0.20250617,0.52238773
0.52620633,0.20253497,0.52237586
0.52617150,0.20256376,0.52236397
0.52613668,0.20259255,0.52235209
0.52610184,0.20262134,0.52234020
0.52606700,0.20265013,0.52232832
0.52603215,0.20267891,0.52231642
0.52599730,0.20270769,0.52230453
0.52596244,0.20273647,0.52229263
0.52592758,0.20276525,0.52228073
0.52589271,0.20279403,0.52226883
0.52585783,0.20282280,0.52225693
0.52582294,0.20285158,0.52224502
0.52578805,0.20288035,0.52223311
0.52575316,0.20290911,0.52222120
0.52571826,0.20293788,0.52220928
0.52568335,0.20296664,0.52219736
0.52564844,0.20299540,0.52218544
0.52561352,0.20302416,0.52217352
0.52557859,0.20305292,0.52216159
0.52554366,0.20308168,0.52214966
0.52550872,0.20311043,0.52213773
0.52547378,0.20313918,0.52212580
0.52543883,0.20316793,0.52211386
0.52540387,0.20319667,0.52210192
0.52536891,0.20322542,0.52208998
0.52533394,0.20325416,0.52207803
0.52529897,0.20328290,0.52206608
0.52526399,0.20331164,0.52205413
0.52522901,0.20334037,0.52204218
0.52519402,0.20336911,0.52203022
0.52515902,0.20339784,0.52201826
0.52512402,0.20342657,0.52200630
0.52508902,0.20345529,0.52199434
0.52505400,0.20348402,0.52198237
0.52501898,0.20351274,0.52197040
0.52498396,0.20354146,0.52195843
0.52494893,0.20357018,0.52194645
0.52491390,0.20359890,0.52193447
0.52487885,0.20362761,0.52192249
0.52484381,0.20365632,0.52191051
0.52480876,0.20368503,0.52189852
0.52477370,0.20371374,0.52188653
0.52473864,0.20374244,0.52187454
0.52470357,0.20377114,0.52186254
0.52466849,0.20379984,0.52185054
0.52463342,0.20382854,0.52183854
0.52459833,0.20385724,0.52182654
0.52456324,0.20388593,0.52181453
0.52452815,0.20391462,0.52180252
0.52449305,0.20394331,0.52179051
0.52445794,0.20397200,0.52177849
0.52442283,0.20400068,0.52176647
0.52438771,0.20402937,0.52175445
0.52435259,0.20405805,0.52174242
0.52431746,0.20408673,0.52173040
0.52428233,0.20411540,0.52171837
0.52424719,0.20414408,0.52170633
0.52421205,0.20417275,0.52169430
0.52417690,0.20420142,0.52168226
0.52414175,0.20423008,0.52167021
0.52410659,0.20425875,0.52165817
0.52407143,0.20428741,0.52164612
0.52403626,0.20431607,0.52163407
0.52400109,0.20434473,0.52162202
0.52396591,0.20437338,0.52160996
0.52393073,0.20440204,0.52159790
0.52389554,0.20443069,0.52158584
0.52386035,0.20445934,0.52157377
0.52382515,0.20448798,0.52156170
0.52378994,0.20451663,0.52154963
0.52375474,0.20454527,0.52153755
0.52371952,0.20457391,0.52152547
0.52368430,0.20460255,0.52151339
0.52364908,0.20463118,0.52150131
0.52361385,0.20465981,0.52148922
0.52357862,0.20468844,0.52147713
0.52354338,0.20471707,0.52146504
0.52350814,0.20474570,0.52145294
0.52347290,0.20477432,0.52144084
0.52343764,0.20480294,0.52142874
0.52340239,0.20483156,0.52141663
0.52336713,0.20486018,0.52140452
0.52333186,0.20488879,0.52139241
0.52329659,0.20491741,0.52138030
0.52326132,0.20494602,0.52136818
0.52322604,0.20497462,0.52135606
0.52319075,0.20500323,0.52134393
0.52315546,0.20503183,0.52133180
0.52312017,0.20506043,0.52131967
0.52308487,0.20508903,0.52130754
0.52304957,0.20511763,0.52129540
0.52301426,0.20514622,0.52128326
0.52297895,0.20517481,0.52127112
0.52294363,0.20520340,0.52125897
0.52290831,0.20523199,0.52124682
0.52287299,0.20526057,0.52123467
0.52283766,0.20528915,0.52122251
0.52280233,0.20531773,0.52121035
0.52276699,0.20534631,0.52119819
0.52273165,0.20537488,0.52118603
0.52269630,0.20540346,0.52117386
0.52266095,0.20543203,0.52116168
0.52262559,0.20546060,0.52114951
0.52259023,0.20548916,0.52113733
0.52255487,0.20551772,0.52112515
0.52251950,0.20554628,0.52111296
0.52248413,0.20557484,0.52110077
0.52244875,0.20560340,0.52108858
0.52241337,0.20563195,0.52107639
0.52237799,0.20566050,0.52106419
0.52234260,0.20568905,0.52105199
0.52230720,0.20571760,0.52103978
0.52227181,0.20574614,0.52102757
0.52223641,0.20577468,0.52101536
0.52220100,0.20580322,0.52100315
0.52216559,0.20583176,0.52099093
0.52213018,0.20586030,0.52097871
0.52209476,0.20588883,0.52096648
0.52205934,0.20591736,0.52095426
0.52202391,0.20594589,0.52094203
0.52198849,0.20597441,0.52092979
0.52195305,0.20600293,0.52091755
0.52191761,0.20603145,0.52090531
0.52188217,0.20605997,0.52089307
0.52184673,0.20608849,0.52088082
0.52181128,0.20611700,0.52086857
0.52177583,0.20614551,0.52085631
0.52174037,0.20617402,0.52084405
0.52170491,0.20620252,0.52083179
0.52166945,0.20623103,0.52081953
0.52163398,0.20625953,0.52080726
0.52159851,0.20628803,0.52079499
0.52156303,0.20631652,0.52078271
0.52152756,0.20634502,0.52077043
0.52149207,0.20637351,0.52075815
0.52145659,0.20640200,0.52074587
0.52142110,0.20643048,0.52073358
0.52138560,0.20645897,0.52072128
0.52135011,0.20648745,0.52070899
0.52131461,0.20651593,0.52069669
0.52127910,0.20654440,0.52068439
0.52124360,0.20657288,0.52067208
0.52120809,0.20660135,0.52065977
0.52117257,0.20662982,0.52064746
0.52113705,0.20665828,0.52063514
0.52110153,0.20668675,0.52062282
0.52106601,0.20671521,0.52061049
0.52103048,0.20674367,0.52059817
0.52099495,0.20677213,0.52058584
0.52095941,0.20680058,0.52057350
0.52092388,0.20682903,0.52056116
0.52088833,0.20685748,0.52054882
0.52085279,0.20688593,0.52053648
0.52081724,0.20691437,0.52052413
0.52078169,0.20694282,0.52051178
0.52074613,0.20697126,0.52049942
0.52071058,0.20699969,0.52048706
0.52067502,0.20702813,0.52047470
0.52063945,0.20705656,0.52046233
0.52060388,0.20708499,0.52044996
0.52056831,0.20711342,0.52043759
0.52053274,0.20714184,0.52042521
0.52049716,0.20717026,0.52041283
0.52046158,0.20719868,0.52040045
0.52042600,0.20722710,0.52038806
0.52039041,0.20725551,0.52037567
0.52035483,0.20728393,0.52036327
0.52031923,0.20731234,0.52035087
0.52028364,0.20734074,0.52033847
0.52024804,0.20736915,0.52032606
0.52021244,0.20739755,0.52031365
0.52017684,0.20742595,0.52030124
0.52014123,0.20745435,0.52028882
0.52010562,0.20748274,0.52027640
0.52007001,0.20751113,0.52026398
0.52003439,0.20753952,0.52025155
0.51999877,0.20756791,0.52023912
0.51996315,0.20759629,0.52022668
0.51992753,0.20762467,0.52021424
0.51989190,0.20765305,0.52020180
0.51985627,0.20768143,0.52018935
0.51982064,0.20770980,0.52017690
0.51978501,0.20773818,0.52016445
0.51974937,0.20776654,0.52015199
0.51971373,0.20779491,0.52013953
0.51967809,0.20782328,0.52012706
0.51964244,0.20785164,0.52011459
0.51960679,0.20788000,0.52010212
0.51957114,0.20790835,0.52008964
0.51953549,0.20793671,0.52007716
0.51949983,0.20796506,0.52006468
0.51946417,0.20799341,0.52005219
0.51942851,0.20802175,0.52003970
0.51939285,0.20805009,0.52002720
0.51935718,0.20807844,0.52001470
0.51932152,0.20810677,0.52000220
0.51928585,0.20813511,0.51998969
0.51925017,0.20816344,0.51997718
0.51921450,0.20819177,0.51996466
0.51917882,0.20822010,0.51995214
0.51914314,0.20824843,0.51993962
0.51910746,0.20827675,0.51992709
0.51907177,0.20830507,0.51991456
0.51903609,0.20833339,0.51990203
0.51900040,0.20836170,0.51988949
0.51896470,0.20839001,0.51987695
0.51892901,0.20841832,0.51986440
0.51889331,0.20844663,0.51985185
0.51885762,0.20847493,0.51983930
0.51882192,0.20850324,0.51982674
0.51878621,0.20853154,0.51981418
0.51875051,0.20855983,0.51980161
0.51871480,0.20858813,0.51978905
0.51867909,0.20861642,0.51977647
0.51864338,0.20864471,0.51976389
0.51860767,0.20867299,0.51975131
0.51857195,0.20870128,0.51973873
0.51853624,0.20872956,0.51972614
0.51850052,0.20875784,0.51971355
0.51846479,0.20878611,0.51970095
0.51842907,0.20881438,0.51968835
0.51839335,0.20884265,0.51967574
0.51835762,0.20887092,0.51966313
0.51832189,0.20889919,0.51965052
0.51828616,0.20892745,0.51963790
0.51825043,0.20895571,0.51962528
0.51821469,0.20898397,0.51961266
0.51817896,0.20901222,0.51960003
0.51814322,0.20904047,0.51958739
0.51810748,0.20906872,0.51957476
0.51807174,0.20909697,0.51956212
0.51803599,0.20912521,0.51954947
0.51800025,0.20915345,0.51953682
0.51796450,0.20918169,0.51952417
0.51792875,0.20920993,0.51951151
0.51789300,0.20923816,0.51949885
0.51785725,0.20926639,0.51948618
0.51782150,0.20929462,0.51947351
0.51778574,0.20932284,0.51946084
0.51774999,0.20935107,0.51944816
0.51771423,0.20937928,0.51943548
0.51767847,0.20940750,0.51942279
0.51764271,0.20943572,0.51941010
0.51760694,0.20946393,0.51939741
0.51757118,0.20949214,0.51938471
0.51753541,0.20952034,0.51937201
0.51749965,0.20954855,0.51935930
0.51746388,0.20957675,0.51934659
0.51742811,0.20960494,0.51933387
0.51739234,0.20963314,0.51932116
0.51735656,0.20966133,0.51930843
0.51732079,0.20968952,0.51929570
0.51728501,0.20971771,0.51928297
0.51724924,0.20974589,0.51927024
0.51721346,0.20977408,0.51925750
0.51717768,0.20980225,0.51924475
0.51714190,0.20983043,0.51923200
0.51710612,0.20985860,0.51921925
0.51707033,0.20988678,0.51920649
0.51703455,0.20991494,0.51919373
0.51699876,0.20994311,0.51918097
0.51696298,0.20997127,0.51916820
0.51692719,0.20999943,0.51915542
0.51689140,0.21002759,0.51914265
0.51685561,0.21005574,0.51912986
0.51681982,0.21008389,0.51911708
0.51678403,0.21011204,0.51910429
0.51674824,0.21014019,0.51909149
0.51671244,0.21016833,0.51907869
0.51667665,0.21019647,0.51906589
0.51664085,0.21022461,0.51905308
0.51660505,0.21025275,0.51904027
0.51656926,0.21028088,0.51902745
0.51653346,0.21030901,0.51901463
0.51649766,0.21033714,0.51900180
0.51646186,0.21036526,0.51898897
0.51642606,0.21039338,0.51897614
0.51639025,0.21042150,0.51896330
0.51635445,0.21044961,0.51895046
0.51631865,0.21047773,0.51893761
0.51628284,0.21050584,0.51892476
0.51624704,0.21053394,0.51891190
0.51621123,0.21056205,0.51889904
0.51617542,0.21059015,0.51888618
0.51613962,0.21061825,0.51887331
0.51610381,0.21064635,0.51886044
0.51606800,0.21067444,0.51884756
0.51603219,0.21070253,0.51883468
0.51599638,0.21073062,0.51882179
0.51596057,0.21075870,0.51880890
0.51592476,0.21078678,0.51879600
0.51588895,0.21081486,0.51878310
0.51585313,0.21084294,0.51877020
0.51581732,0.21087101,0.51875729
0.51578151,0.21089908,0.51874438
0.51574569,0.21092715,0.51873146
0.51570988,0.21095522,0.51871854
0.51567406,0.21098328,0.51870561
0.51563825,0.21101134,0.51869268
0.51560243,0.21103940,0.51867975
0.51556662,0.21106745,0.51866681
0.51553080,0.21109550,0.51865386
0.51549499,0.21112355,0.51864091
0.51545917,0.21115160,0.51862796
0.51542335,0.21117964,0.51861500
0.51538753,0.21120768,0.51860204
0.51535172,0.21123571,0.51858907
0.51531590,0.21126375,0.51857610
0.51528008,0.21129178,0.51856312
0.51524426,0.21131981,0.51855014
0.51520844,0.21134783,0.51853716
0.51517262,0.21137586,0.51852417
0.51513680,0.21140388,0.51851117
0.51510099,0.21143189,0.51849818
0.51506517,0.21145991,0.51848517
0.51502935,0.21148792,0.51847216
0.51499353,0.21151593,0.51845915
0.51495771,0.21154393,0.51844613
0.51492189,0.21157193,0.51843311
0.51488607,0.21159993,0.51842009
0.51485025,0.21162793,0.51840706
0.51481443,0.21165592,0.51839402
0.51477861,0.21168391,0.51838098
0.51474279,0.21171190,0.51836793
0.51470697,0.21173989,0.51835489
0.51467115,0.21176787,0.51834183
0.51463534,0.21179585,0.51832877
0.51459952,0.21182383,0.51831571
0.51456370,0.21185180,0.51830264
0.51452788,0.21187977,0.51828957
0.51449206,0.21190774,0.51827649
0.51445624,0.21193570,0.51826341
0.51442043,0.21196366,0.51825032
0.51438461,0.21199162,0.51823723
0.51434879,0.21201958,0.51822413
0.51431298,0.21204753,0.51821103
0.51427716,0.21207548,0.51819793
0.51424134,0.21210343,0.51818482
0.51420553,0.21213137,0.51817170
0.51416971,0.21215932,0.51815858
0.51413390,0.21218725,0.51814546
0.51409808,0.21221519,0.51813233
0.51406227,0.21224312,0.51811919
0.51402645,0.21227105,0.51810605
0.51399064,0.21229898,0.51809291
0.51395483,0.21232690,0.51807976
0.51391902,0.21235482,0.51806661
0.51388321,0.21238274,0.51805345
0.51384739,0.21241066,0.51804029
0.51381158,0.21243857,0.51802712
0.51377578,0.21246648,0.51801395
0.51373997,0.21249438,0.51800077
0.51370416,0.21252229,0.51798759
0.51366835,0.21255019,0.51797440
0.51363254,0.21257808,0.51796121
0.51359674,0.21260598,0.51794802
0.51356093,0.21263387,0.51793481
0.51352513,0.21266176,0.51792161
0.51348932,0.21268964,0.51790840
0.51345352,0.21271753,0.51789518
0.51341772,0.21274541,0.51788196
0.51338191,0.21277328,0.51786873
0.51334611,0.21280116,0.51785550
0.51331031,0.21282903,0.51784227
0.51327451,0.21285689,0.51782903
0.51323872,0.21288476,0.51781578
0.51320292,0.21291262,0.51780253
0.51316712,0.21294048,0.51778928
0.51313133,0.21296833,0.51777602
0.51309553,0.21299619,0.51776275
0.51305974,0.21302403,0.51774948
0.51302395,0.21305188,0.51773621
0.51298816,0.21307972,0.51772293
0.51295237,0.21310757,0.51770965
0.51291658,0.21313540,0.51769636
0.51288079,0.21316324,0.51768306
0.51284500,0.21319107,0.51766976
0.51280922,0.21321890,0.51765646
0.51277343,0.21324672,0.51764315
0.51273765,0.21327454,0.51762983
0.51270187,0.21330236,0.51761651
0.51266609,0.21333018,0.51760319
0.51263031,0.21335799,0.51758986
0.51259453,0.21338580,0.51757653
0.51255875,0.21341361,0.51756319
0.51252297,0.21344141,0.51754984
0.51248720,0.21346922,0.51753649
0.51245143,0.21349701,0.51752314
0.51241565,0.21352481,0.51750978
0.51237988,0.21355260,0.51749641
0.51234411,0.21358039,0.51748304
0.51230835,0.21360818,0.51746967
0.51227258,0.21363596,0.51745629
0.51223682,0.21366374,0.51744290
0.51220105,0.21369151,0.51742952
0.51216529,0.21371929,0.51741612
0.51212953,0.21374706,0.51740272
0.51209377,0.21377483,0.51738931
0.51205802,0.21380259,0.51737590
0.51202226,0.21383035,0.51736249
0.51198651,0.21385811,0.51734907
0.51195075,0.21388587,0.51733564
0.51191500,0.21391362,0.51732221
0.51187925,0.21394137,0.51730878
0.51184351,0.21396911,0.51729533
0.51180776,0.21399686,0.51728189
0.51177202,0.21402460,0.51726844
0.51173627,0.21405233,0.51725498
0.51170053,0.21408007,0.51724152
0.51166479,0.21410780,0.51722805
0.51162906,0.21413552,0.51721458
