x,y,z
0.52443070,0.20463275,0.52158444
0.52440065,0.20465741,0.52157409
0.52437059,0.20468207,0.52156375
0.52434053,0.20470673,0.52155340
0.52431046,0.20473139,0.52154304
0.52428039,0.20475605,0.52153269
0.52425032,0.20478070,0.52152233
0.52422024,0.20480535,0.52151197
0.52419016,0.20483000,0.52150161
0.52416007,0.20485465,0.52149125
0.52412998,0.20487930,0.52148088
0.52409989,0.20490394,0.52147052
0.52406979,0.20492859,0.52146015
0.52403969,0.20495323,0.52144977
0.52400958,0.20497787,0.52143940
0.52397948,0.20500250,0.52142902
0.52394936,0.20502714,0.52141865
0.52391925,0.20505177,0.52140827
0.52388913,0.20507640,0.52139788
0.52385900,0.20510103,0.52138750
0.52382887,0.20512566,0.52137711
0.52379874,0.20515028,0.52136672
0.52376861,0.20517490,0.52135633
0.52373847,0.20519953,0.52134594
0.52370832,0.20522414,0.52133554
0.52367818,0.20524876,0.52132514
0.52364803,0.20527338,0.52131474
0.52361787,0.20529799,0.52130434
0.52358772,0.20532260,0.52129393
0.52355755,0.20534721,0.52128353
0.52352739,0.20537182,0.52127312
0.52349722,0.20539642,0.52126271
0.52346705,0.20542102,0.52125229
0.52343687,0.20544563,0.52124187
0.52340669,0.20547022,0.52123146
0.52337651,0.20549482,0.52122104
0.52334632,0.20551942,0.52121061
0.52331613,0.20554401,0.52120019
0.52328594,0.20556860,0.52118976
0.52325574,0.20559319,0.52117933
0.52322554,0.20561778,0.52116890
0.52319534,0.20564236,0.52115846
0.52316513,0.20566694,0.52114803
0.52313492,0.20569153,0.52113759
0.52310470,0.20571610,0.52112715
0.52307449,0.20574068,0.52111670
0.52304426,0.20576526,0.52110626
0.52301404,0.20578983,0.52109581
0.52298381,0.20581440,0.52108536
0.52295358,0.20583897,0.52107491
0.52292334,0.20586354,0.52106445
0.52289311,0.20588810,0.52105399
0.52286286,0.20591266,0.52104353
0.52283262,0.20593722,0.52103307
0.52280237,0.20596178,0.52102261
0.52277212,0.20598634,0.52101214
0.52274186,0.20601089,0.52100167
0.52271160,0.20603545,0.52099120
0.52268134,0.20606000,0.52098073
0.52265108,0.20608455,0.52097025
0.52262081,0.20610909,0.52095977
0.52259053,0.20613364,0.52094929
0.52256026,0.20615818,0.52093881
0.52252998,0.20618272,0.52092832
0.52249970,0.20620726,0.52091783
0.52246941,0.20623179,0.52090734
0.52243913,0.20625633,0.52089685
0.52240884,0.20628086,0.52088636
0.52237854,0.20630539,0.52087586
0.52234824,0.20632992,0.52086536
0.52231794,0.20635444,0.52085486
0.52228764,0.20637897,0.52084435
0.52225733,0.20640349,0.52083384
0.52222702,0.20642801,0.52082333
0.52219671,0.20645253,0.52081282
0.52216639,0.20647704,0.52080231
0.52213607,0.20650156,0.52079179
0.52210575,0.20652607,0.52078127
0.52207543,0.20655058,0.52077075
0.52204510,0.20657508,0.52076023
0.52201476,0.20659959,0.52074970
0.52198443,0.20662409,0.52073917
0.52195409,0.20664859,0.52072864
0.52192375,0.20667309,0.52071811
0.52189341,0.20669759,0.52070757
0.52186306,0.20672208,0.52069703
0.52183271,0.20674658,0.52068649
0.52180236,0.20677107,0.52067595
0.52177200,0.20679555,0.52066540
0.52174165,0.20682004,0.52065485
0.52171128,0.20684453,0.52064430
0.52168092,0.20686901,0.52063375
0.52165055,0.20689349,0.52062319
0.52162018,0.20691797,0.52061263
0.52158981,0.20694244,0.52060207
0.52155944,0.20696692,0.52059151
0.52152906,0.20699139,0.52058094
0.52149868,0.20701586,0.52057037
0.52146829,0.20704032,0.52055980
0.52143790,0.20706479,0.52054923
0.52140751,0.20708925,0.52053865
0.52137712,0.20711371,0.52052807
0.52134673,0.20713817,0.52051749
0.52131633,0.20716263,0.52050691
0.52128593,0.20718708,0.52049632
0.52125552,0.20721154,0.52048573
0.52122512,0.20723599,0.52047514
0.52119471,0.20726044,0.52046455
0.52116430,0.20728488,0.52045395
0.52113388,0.20730933,0.52044335
0.52110347,0.20733377,0.52043275
0.52107305,0.20735821,0.52042215
0.52104263,0.20738265,0.52041154
0.52101220,0.20740708,0.52040093
0.52098177,0.20743151,0.52039032
0.52095134,0.20745595,0.52037970
0.52092091,0.20748037,0.52036909
0.52089047,0.20750480,0.52035847
0.52086004,0.20752923,0.52034784
0.52082960,0.20755365,0.52033722
0.52079915,0.20757807,0.52032659
0.52076871,0.20760249,0.52031596
0.52073826,0.20762690,0.52030533
0.52070781,0.20765132,0.52029469
0.52067736,0.20767573,0.52028406
0.52064690,0.20770014,0.52027342
0.52061644,0.20772455,0.52026277
0.52058598,0.20774895,0.52025213
0.52055552,0.20777336,0.52024148
0.52052505,0.20779776,0.52023083
0.52049459,0.20782216,0.52022018
0.52046412,0.20784655,0.52020952
0.52043364,0.20787095,0.52019886
0.52040317,0.20789534,0.52018820
0.52037269,0.20791973,0.52017753
0.52034221,0.20794412,0.52016687
0.52031173,0.20796850,0.52015620
0.52028125,0.20799289,0.52014553
0.52025076,0.20801727,0.52013485
0.52022027,0.20804165,0.52012417
0.52018978,0.20806602,0.52011349
0.52015929,0.20809040,0.52010281
0.52012879,0.20811477,0.52009213
0.52009829,0.20813914,0.52008144
0.52006779,0.20816351,0.52007075
0.52003729,0.20818788,0.52006005
0.52000678,0.20821224,0.52004936
0.51997628,0.20823660,0.52003866
0.51994577,0.20826096,0.52002796
0.51991526,0.20828532,0.52001725
0.51988474,0.20830967,0.52000654
0.51985423,0.20833403,0.51999584
0.51982371,0.20835838,0.51998512
0.51979319,0.20838273,0.51997441
0.51976267,0.20840707,0.51996369
0.51973214,0.20843142,0.51995297
0.51970162,0.20845576,0.51994225
0.51967109,0.20848010,0.51993152
0.51964056,0.20850444,0.51992079
0.51961002,0.20852877,0.51991006
0.51957949,0.20855310,0.51989932
0.51954895,0.20857743,0.51988859
0.51951841,0.20860176,0.51987785
0.51948787,0.20862609,0.51986710
0.51945733,0.20865041,0.51985636
0.51942679,0.20867474,0.51984561
0.51939624,0.20869905,0.51983486
0.51936569,0.20872337,0.51982410
0.51933514,0.20874769,0.51981335
0.51930459,0.20877200,0.51980259
0.51927403,0.20879631,0.51979183
0.51924348,0.20882062,0.51978106
0.51921292,0.20884493,0.51977029
0.51918236,0.20886923,0.51975952
0.51915180,0.20889353,0.51974875
0.51912123,0.20891783,0.51973797
0.51909067,0.20894213,0.51972719
0.51906010,0.20896642,0.51971641
0.51902953,0.20899072,0.51970563
0.51899896,0.20901501,0.51969484
0.51896838,0.20903929,0.51968405
0.51893781,0.20906358,0.51967326
0.51890723,0.20908786,0.51966246
0.51887665,0.20911214,0.51965166
0.51884607,0.20913642,0.51964086
0.51881549,0.20916070,0.51963006
0.51878491,0.20918497,0.51961925
0.51875432,0.20920925,0.51960844
0.51872373,0.20923352,0.51959762
0.51869314,0.20925778,0.51958681
0.51866255,0.20928205,0.51957599
0.51863196,0.20930631,0.51956517
0.51860137,0.20933057,0.51955434
0.51857077,0.20935483,0.51954352
0.51854017,0.20937909,0.51953268
0.51850958,0.20940334,0.51952185
0.51847897,0.20942759,0.51951101
0.51844837,0.20945184,0.51950018
0.51841777,0.20947609,0.51948933
0.51838716,0.20950034,0.51947849
0.51835656,0.20952458,0.51946764
0.51832595,0.20954882,0.51945679
0.51829534,0.20957306,0.51944594
0.51826473,0.20959729,0.51943508
0.51823411,0.20962153,0.51942422
0.51820350,0.20964576,0.51941336
0.51817288,0.20966999,0.51940249
0.51814227,0.20969421,0.51939162
0.51811165,0.20971844,0.51938075
0.51808103,0.20974266,0.51936988
0.51805040,0.20976688,0.51935900
0.51801978,0.20979110,0.51934812
0.51798916,0.20981531,0.51933724
0.51795853,0.20983952,0.51932635
0.51792790,0.20986373,0.51931546
0.51789727,0.20988794,0.51930457
0.51786664,0.20991215,0.51929368
0.51783601,0.20993635,0.51928278
0.51780538,0.20996055,0.51927188
0.51777474,0.20998475,0.51926097
0.51774411,0.21000895,0.51925007
0.51771347,0.21003314,0.51923916
0.51768283,0.21005733,0.51922824
0.51765219,0.21008152,0.51921733
0.51762155,0.21010571,0.51920641
0.51759091,0.21012989,0.51919549
0.51756027,0.21015407,0.51918456
0.51752962,0.21017825,0.51917363
0.51749898,0.21020243,0.51916270
0.51746833,0.21022661,0.51915177
0.51743768,0.21025078,0.51914083
0.51740703,0.21027495,0.51912989
0.51737638,0.21029912,0.51911895
0.51734573,0.21032328,0.51910800
0.51731508,0.21034745,0.51909705
0.51728442,0.21037161,0.51908610
0.51725377,0.21039577,0.51907514
0.51722311,0.21041992,0.51906419
0.51719245,0.21044408,0.51905322
0.51716179,0.21046823,0.51904226
0.51713113,0.21049238,0.51903129
0.51710047,0.21051653,0.51902032
0.51706981,0.21054067,0.51900935
0.51703915,0.21056481,0.51899837
0.51700849,0.21058895,0.51898739
0.51697782,0.21061309,0.51897641
0.51694716,0.21063723,0.51896542
0.51691649,0.21066136,0.51895443
0.51688582,0.21068549,0.51894344
0.51685515,0.21070962,0.51893244
0.51682448,0.21073374,0.51892145
0.51679381,0.21075787,0.51891044
0.51676314,0.21078199,0.51889944
0.51673247,0.21080610,0.51888843
0.51670179,0.21083022,0.51887742
0.51667112,0.21085433,0.51886641
0.51664044,0.21087845,0.51885539
0.51660977,0.21090255,0.51884437
0.51657909,0.21092666,0.51883334
0.51654841,0.21095077,0.51882232
0.51651774,0.21097487,0.51881129
0.51648706,0.21099897,0.51880026
0.51645638,0.21102306,0.51878922
0.51642569,0.21104716,0.51877818
0.51639501,0.21107125,0.51876714
0.51636433,0.21109534,0.51875609
0.51633365,0.21111943,0.51874504
0.51630296,0.21114351,0.51873399
0.51627228,0.21116759,0.51872294
0.51624159,0.21119167,0.51871188
0.51621091,0.21121575,0.51870082
0.51618022,0.21123983,0.51868975
0.51614953,0.21126390,0.51867868
0.51611884,0.21128797,0.51866761
0.51608815,0.21131204,0.51865654
0.51605746,0.21133610,0.51864546
0.51602677,0.21136016,0.51863438
0.51599608,0.21138423,0.51862329
0.51596539,0.21140828,0.51861221
0.51593470,0.21143234,0.51860112
0.51590401,0.21145639,0.51859002
0.51587331,0.21148044,0.51857893
0.51584262,0.21150449,0.51856783
0.51581193,0.21152854,0.51855672
0.51578123,0.21155258,0.51854562
0.51575054,0.21157662,0.51853451
0.51571984,0.21160066,0.51852339
0.51568914,0.21162470,0.51851228
0.51565845,0.21164873,0.51850116
0.51562775,0.21167276,0.51849003
0.51559705,0.21169679,0.51847891
0.51556635,0.21172082,0.51846778
0.51553565,0.21174484,0.51845665
0.51550495,0.21176886,0.51844551
0.51547425,0.21179288,0.51843437
0.51544355,0.21181690,0.51842323
0.51541285,0.21184091,0.51841208
0.51538215,0.21186492,0.51840093
0.51535145,0.21188893,0.51838978
0.51532075,0.21191294,0.51837862
0.51529005,0.21193694,0.51836747
0.51525935,0.21196094,0.51835630
0.51522864,0.21198494,0.51834514
0.51519794,0.21200894,0.51833397
0.51516724,0.21203293,0.51832280
0.51513653,0.21205693,0.51831162
0.51510583,0.21208091,0.51830044
0.51507513,0.21210490,0.51828926
0.51504442,0.21212889,0.51827807
0.51501372,0.21215287,0.51826688
0.51498301,0.21217685,0.51825569
0.51495231,0.21220082,0.51824450
0.51492160,0.21222480,0.51823330
0.51489090,0.21224877,0.51822210
0.51486019,0.21227274,0.51821089
0.51482949,0.21229671,0.51819968
0.51479878,0.21232067,0.51818847
0.51476807,0.21234463,0.51817725
0.51473737,0.21236859,0.51816603
0.51470666,0.21239255,0.51815481
0.51467596,0.21241650,0.51814358
0.51464525,0.21244045,0.51813235
0.51461454,0.21246440,0.51812112
0.51458384,0.21248835,0.51810989
0.51455313,0.21251229,0.51809865
0.51452242,0.21253624,0.51808740
0.51449172,0.21256018,0.51807616
0.51446101,0.21258411,0.51806491
0.51443030,0.21260805,0.51805365
0.51439960,0.21263198,0.51804240
0.51436889,0.21265591,0.51803114
0.51433818,0.21267983,0.51801987
0.51430748,0.21270376,0.51800861
0.51427677,0.21272768,0.51799734
0.51424606,0.21275160,0.51798606
0.51421536,0.21277551,0.51797478
0.51418465,0.21279943,0.51796350
0.51415395,0.21282334,0.51795222
0.51412324,0.21284725,0.51794093
0.51409253,0.21287115,0.51792964
0.51406183,0.21289506,0.51791835
0.51403112,0.21291896,0.51790705
0.51400042,0.21294286,0.51789575
0.51396971,0.21296675,0.51788444
0.51393901,0.21299065,0.51787313
0.51390830,0.21301454,0.51786182
0.51387760,0.21303843,0.51785051
0.51384689,0.21306231,0.51783919
0.51381619,0.21308620,0.51782786
0.51378548,0.21311008,0.51781654
0.51375478,0.21313396,0.51780521
0.51372408,0.21315783,0.51779388
0.51369337,0.21318170,0.51778254
0.51366267,0.21320557,0.51777120
0.51363197,0.21322944,0.51775986
0.51360127,0.21325331,0.51774851
0.51357057,0.21327717,0.51773716
0.51353986,0.21330103,0.51772580
0.51350916,0.21332489,0.51771445
0.51347846,0.21334874,0.51770309
0.51344776,0.21337260,0.51769172
0.51341706,0.21339645,0.51768035
0.51338636,0.21342029,0.51766898
0.51335566,0.21344414,0.51765761
0.51332497,0.21346798,0.51764623
0.51329427,0.21349182,0.51763484
0.51326357,0.21351566,0.51762346
0.51323287,0.21353949,0.51761207
0.51320218,0.21356332,0.51760067
0.51317148,0.21358715,0.51758928
0.51314078,0.21361098,0.51757788
0.51311009,0.21363480,0.51756647
0.51307939,0.21365862,0.51755507
0.51304870,0.21368244,0.51754366
0.51301801,0.21370626,0.51753224
0.51298731,0.21373007,0.51752082
0.51295662,0.21375388,0.51750940
0.51292593,0.21377769,0.51749797
0.51289524,0.21380150,0.51748655
0.51286455,0.21382530,0.51747511
0.51283386,0.21384910,0.51746368
0.51280317,0.21387290,0.51745224
0.51277248,0.21389669,0.51744079
0.51274179,0.21392049,0.51742935
0.51271110,0.21394428,0.51741789
0.51268042,0.21396806,0.51740644
0.51264973,0.21399185,0.51739498
0.51261905,0.21401563,0.51738352
0.51258836,0.21403941,0.51737205
0.51255768,0.21406319,0.51736058
0.51252699,0.21408696,0.51734911
0.51249631,0.21411073,0.51733764
0.51246563,0.21413450,0.51732616
0.51243495,0.21415827,0.51731467
0.51240427,0.21418203,0.51730318
0.51237359,0.21420579,0.51729169
0.51234291,0.21422955,0.51728020
0.51231224,0.21425331,0.51726870
0.51228156,0.21427706,0.51725720
0.51225088,0.21430081,0.51724569
0.51222021,0.21432456,0.51723418
0.51218953,0.21434830,0.51722267
0.51215886,0.21437205,0.51721115
0.51212819,0.21439579,0.51719963
0.51209752,0.21441952,0.51718811
0.51206685,0.21444326,0.51717658
0.51203618,0.21446699,0.51716504
0.51200551,0.21449072,0.51715351
0.51197484,0.21451444,0.51714197
0.51194418,0.21453817,0.51713043
0.51191351,0.21456189,0.51711888
0.51188285,0.21458561,0.51710733
0.51185218,0.21460932,0.51709577
0.51182152,0.21463304,0.51708422
0.51179086,0.21465675,0.51707265
0.51176020,0.21468046,0.51706109
0.51172954,0.21470416,0.51704952
0.51169888,0.21472786,0.51703795
0.51166823,0.21475156,0.51702637
0.51163757,0.21477526,0.51701479
0.51160692,0.21479895,0.51700320
0.51157626,0.21482265,0.51699162
0.51154561,0.21484634,0.51698002
0.51151496,0.21487002,0.51696843
0.51148431,0.21489371,0.51695683
0.51145366,0.21491739,0.51694522
0.51142301,0.21494106,0.51693362
0.51139237,0.21496474,0.51692201
0.51136172,0.21498841,0.51691039
0.51133108,0.21501208,0.51689877
0.51130043,0.21503575,0.51688715
0.51126979,0.21505942,0.51687552
0.51123915,0.21508308,0.51686389
0.51120851,0.21510674,0.51685226
0.51117788,0.21513039,0.51684062
0.51114724,0.21515405,0.51682898
0.51111660,0.21517770,0.51681733
0.51108597,0.21520135,0.51680568
0.51105534,0.21522499,0.51679403
0.51102471,0.21524864,0.51678237
0.51099408,0.21527228,0.51677071
0.51096345,0.21529591,0.51675905
0.51093282,0.21531955,0.51674738
0.51090220,0.21534318,0.51673571
0.51087157,0.21536681,0.51672403
0.51084095,0.21539044,0.51671235
0.51081033,0.21541406,0.51670067
0.51077971,0.21543768,0.51668898
0.51074909,0.21546130,0.51667729
0.51071847,0.21548492,0.51666559
0.51068786,0.21550853,0.51665389
0.51065724,0.21553214,0.51664219
0.51062663,0.21555575,0.51663048
0.51059602,0.21557935,0.51661877
0.51056541,0.21560295,0.51660705
0.51053480,0.21562655,0.51659533
0.51050420,0.21565015,0.51658361
0.51047359,0.21567374,0.51657188
0.51044299,0.21569733,0.51656015
0.51041239,0.21572092,0.51654842
0.51038179,0.21574451,0.51653668
0.51035119,0.21576809,0.51652493
0.51032059,0.21579167,0.51651319
0.51029000,0.21581525,0.51650144
0.51025941,0.21583882,0.51648968
0.51022881,0.21586239,0.51647792
0.51019822,0.21588596,0.51646616
0.51016764,0.21590953,0.51645439
0.51013705,0.21593309,0.51644262
0.51010647,0.21595665,0.51643085
0.51007588,0.21598021,0.51641907
0.51004530,0.21600376,0.51640729
0.51001472,0.21602732,0.51639550
0.50998414,0.21605087,0.51638371
0.50995357,0.21607441,0.51637191
0.50992299,0.21609796,0.51636012
0.50989242,0.21612150,0.51634831
0.50986185,0.21614504,0.51633651
0.50983128,0.21616857,0.51632470
0.50980072,0.21619210,0.51631288
0.50977015,0.21621563,0.51630106
0.50973959,0.21623916,0.51628924
0.50970903,0.21626269,0.51627741
0.50967847,0.21628621,0.51626558
0.50964791,0.21630973,0.51625375
0.50961735,0.21633324,0.51624191
0.50958680,0.21635675,0.51623007
0.50955625,0.21638026,0.51621822
0.50952570,0.21640377,0.51620637
0.50949515,0.21642728,0.51619451
0.50946460,0.21645078,0.51618266
0.50943406,0.21647428,0.51617079
0.50940352,0.21649777,0.51615893
0.50937298,0.21652127,0.51614705
0.50934244,0.21654476,0.51613518
0.50931191,0.21656825,0.51612330
0.50928137,0.21659173,0.51611142
0.50925084,0.21661521,0.51609953
0.50922031,0.21663869,0.51608764
0.50918978,0.21666217,0.51607574
0.50915926,0.21668564,0.51606384
0.50912873,0.21670911,0.51605194
0.50909821,0.21673258,0.51604003
0.50906769,0.21675605,0.51602812
0.50903718,0.21677951,0.51601620
0.50900666,0.21680297,0.51600428
0.50897615,0.21682642,0.51599236
0.50894564,0.21684988,0.51598043
0.50891513,0.21687333,0.51596850
0.50888463,0.21689678,0.51595656
0.50885412,0.21692022,0.51594462
0.50882362,0.21694367,0.51593267
0.50879312,0.21696711,0.51592072
0.50876262,0.21699054,0.51590877
0.50873213,0.21701398,0.51589681
0.50870164,0.21703741,0.51588485
0.50867115,0.21706083,0.51587289
0.50864066,0.21708426,0.51586092
0.50861017,0.21710768,0.51584894
0.50857969,0.21713110,0.51583696
0.50854921,0.21715452,0.51582498
0.50851873,0.21717793,0.51581299
0.50848825,0.21720134,0.51580100
0.50845778,0.21722475,0.51578901
0.50842731,0.21724816,0.51577701
0.50839684,0.21727156,0.51576501
0.50836637,0.21729496,0.51575300
0.50833591,0.21731836,0.51574099
0.50830545,0.21734175,0.51572897
0.50827499,0.21736514,0.51571695
0.50824453,0.21738853,0.51570493
0.50821408,0.21741191,0.51569290
0.50818363,0.21743529,0.51568086
0.50815318,0.21745867,0.51566883
0.50812273,0.21748205,0.51565679
0.50809229,0.21750542,0.51564474
0.50806184,0.21752879,0.51563269
0.50803140,0.21755216,0.51562064
0.50800097,0.21757553,0.51560858
0.50797053,0.21759889,0.51559651
0.50794010,0.21762225,0.51558445
0.50790967,0.21764560,0.51557238
0.50787925,0.21766896,0.51556030
0.50784882,0.21769231,0.51554822
0.50781840,0.21771565,0.51553614
0.50778798,0.21773900,0.51552405
0.50775757,0.21776234,0.51551196
0.50772716,0.21778568,0.51549986
0.50769675,0.21780902,0.51548776
0.50766634,0.21783235,0.51547565
0.50763593,0.21785568,0.51546354
0.50760553,0.21787900,0.51545143
0.50757513,0.21790233,0.51543931
0.50754474,0.21792565,0.51542719
0.50751434,0.21794897,0.51541506
0.50748395,0.21797228,0.51540293
0.50745356,0.21799560,0.51539080
0.50742318,0.21801891,0.51537866
0.50739279,0.21804221,0.51536651
0.50736241,0.21806552,0.51535436
0.50733204,0.21808882,0.51534221
0.50730166,0.21811211,0.51533005
0.50727129,0.21813541,0.51531789
0.50724092,0.21815870,0.51530573
0.50721056,0.21818199,0.51529356
0.50718019,0.21820527,0.51528138
0.50714983,0.21822856,0.51526920
0.50711948,0.21825184,0.51525702
0.50708912,0.21827511,0.51524483
0.50705877,0.21829839,0.51523264
0.50702842,0.21832166,0.51522045
0.50699808,0.21834493,0.51520824
0.50696774,0.21836819,0.51519604
0.50693740,0.21839146,0.51518383
0.50690706,0.21841471,0.51517162
0.50687673,0.21843797,0.51515940
0.50684640,0.21846122,0.51514718
0.50681607,0.21848447,0.51513495
0.50678575,0.21850772,0.51512272
0.50675543,0.21853097,0.51511048
0.50672511,0.21855421,0.51509824
0.50669479,0.21857745,0.51508600
0.50666448,0.21860068,0.51507375
0.50663417,0.21862391,0.51506149
0.50660387,0.21864714,0.51504924
0.50657356,0.21867037,0.51503697
0.50654327,0.21869359,0.51502471
0.50651297,0.21871682,0.51501244
0.50648268,0.21874003,0.51500016
0.50645239,0.21876325,0.51498788
0.50642210,0.21878646,0.51497560
0.50639182,0.21880967,0.51496331
0.50636154,0.21883287,0.51495101
0.50633126,0.21885608,0.51493872
0.50630099,0.21887928,0.51492641
0.50627072,0.21890247,0.51491411
0.50624045,0.21892567,0.51490179
0.50621019,0.21894886,0.51488948
0.50617992,0.21897204,0.51487716
0.50614967,0.21899523,0.51486483
0.50611941,0.21901841,0.51485250
0.50608916,0.21904159,0.51484017
0.50605892,0.21906477,0.51482783
0.50602867,0.21908794,0.51481549
0.50599843,0.21911111,0.51480314
0.50596819,0.21913427,0.51479079
0.50593796,0.21915744,0.51477843
0.50590773,0.21918060,0.51476607
0.50587750,0.21920376,0.51475371
0.50584728,0.21922691,0.51474134
0.50581706,0.21925006,0.51472896
0.50578684,0.21927321,0.51471659
0.50575663,0.21929636,0.51470420
0.50572642,0.21931950,0.51469181
0.50569622,0.21934264,0.51467942
0.50566601,0.21936577,0.51466702
0.50563581,0.21938891,0.51465462
0.50560562,0.21941204,0.51464222
0.50557543,0.21943516,0.51462981
0.50554524,0.21945829,0.51461739
0.50551505,0.21948141,0.51460497
0.50548487,0.21950453,0.51459255
0.50545469,0.21952764,0.51458012
0.50542452,0.21955076,0.51456768
0.50539435,0.21957386,0.51455524
0.50536418,0.21959697,0.51454280
0.50533402,0.21962007,0.51453035
0.50530386,0.21964317,0.51451790
0.50527370,0.21966627,0.51450545
0.50524355,0.21968936,0.51449298
0.50521340,0.21971245,0.51448052
0.50518326,0.21973554,0.51446805
0.50515312,0.21975863,0.51445557
0.50512298,0.21978171,0.51444309
0.50509285,0.21980479,0.51443061
0.50506272,0.21982786,0.51441812
0.50503259,0.21985093,0.51440563
0.50500247,0.21987400,0.51439313
0.50497235,0.21989707,0.51438063
0.50494223,0.21992013,0.51436812
0.50491212,0.21994319,0.51435561
0.50488202,0.21996625,0.51434309
0.50485191,0.21998930,0.51433057
0.50482181,0.22001235,0.51431804
0.50479172,0.22003540,0.51430551
0.50476163,0.22005844,0.51429298
0.50473154,0.22008148,0.51428044
0.50470145,0.22010452,0.51426789
0.50467137,0.22012756,0.51425534
0.50464130,0.22015059,0.51424279
0.50461123,0.22017362,0.51423023
0.50458116,0.22019665,0.51421767
0.50455109,0.22021967,0.51420510
0.50452103,0.22024269,0.51419252
0.50449098,0.22026570,0.51417995
0.50446092,0.22028872,0.51416736
0.50443088,0.22031173,0.51415478
0.50440083,0.22033474,0.51414219
0.50437079,0.22035774,0.51412959
0.50434075,0.22038074,0.51411699
0.50431072,0.22040374,0.51410438
0.50428069,0.22042673,0.51409177
0.50425067,0.22044972,0.51407916
0.50422065,0.22047271,0.51406654
0.50419063,0.22049570,0.51405391
0.50416062,0.22051868,0.51404128
0.50413061,0.22054166,0.51402865
0.50410061,0.22056464,0.51401601
0.50407061,0.22058761,0.51400336
0.50404062,0.22061058,0.51399072
0.50401063,0.22063355,0.51397806
0.50398064,0.22065651,0.51396540
0.50395066,0.22067947,0.51395274
0.50392068,0.22070243,0.51394007
0.50389070,0.22072538,0.51392740
0.50386073,0.22074833,0.51391472
0.50383077,0.22077128,0.51390204
0.50380081,0.22079422,0.51388935
0.50377085,0.22081717,0.51387666
0.50374090,0.22084010,0.51386397
0.50371095,0.22086304,0.51385126
0.50368100,0.22088597,0.51383856
0.50365106,0.22090890,0.51382585
0.50362113,0.22093183,0.51381313
0.50359120,0.22095475,0.51380041
0.50356127,0.22097767,0.51378769
0.50353135,0.22100058,0.51377496
0.50350143,0.22102350,0.51376222
0.50347152,0.22104641,0.51374948
0.50344161,0.22106931,0.51373674
0.50341170,0.22109222,0.51372399
0.50338180,0.22111512,0.51371123
0.50335190,0.22113802,0.51369847
0.50332201,0.22116091,0.51368571
0.50329213,0.22118380,0.51367294
0.50326224,0.22120669,0.51366017
0.50323236,0.22122957,0.51364739
0.50320249,0.22125245,0.51363460
0.50317262,0.22127533,0.51362182
0.50314276,0.22129821,0.51360902
0.50311290,0.22132108,0.51359622
0.50308304,0.22134395,0.51358342
0.50305319,0.22136681,0.51357061
0.50302334,0.22138968,0.51355780
0.50299350,0.22141254,0.51354498
0.50296367,0.22143539,0.51353216
0.50293383,0.22145824,0.51351933
0.50290400,0.22148109,0.51350650
0.50287418,0.22150394,0.51349366
0.50284436,0.22152678,0.51348082
0.50281455,0.22154962,0.51346797
0.50278474,0.22157246,0.51345512
0.50275493,0.22159529,0.51344226
0.50272513,0.22161812,0.51342940
0.50269534,0.22164095,0.51341653
0.50266555,0.22166377,0.51340366
0.50263576,0.22168659,0.51339078
0.50260598,0.22170941,0.51337790
0.50257621,0.22173223,0.51336502
0.50254643,0.22175504,0.51335212
0.50251667,0.22177784,0.51333923
0.50248691,0.22180065,0.51332633
0.50245715,0.22182345,0.51331342
0.50242740,0.22184625,0.51330051
0.50239765,0.22186904,0.51328759
0.50236791,0.22189183,0.51327467
0.50233817,0.22191462,0.51326174
0.50230844,0.22193741,0.51324881
0.50227871,0.22196019,0.51323587
0.50224899,0.22198297,0.51322293
0.50221927,0.22200574,0.51320999
0.50218955,0.22202852,0.51319703
0.50215985,0.22205129,0.51318408
0.50213014,0.22207405,0.51317112
0.50210044,0.22209681,0.51315815
0.50207075,0.22211957,0.51314518
0.50204106,0.22214233,0.51313220
0.50201138,0.22216508,0.51311922
0.50198170,0.22218783,0.51310623
0.50195203,0.22221058,0.51309324
0.50192236,0.22223332,0.51308024
0.50189270,0.22225606,0.51306724
0.50186304,0.22227880,0.51305423
0.50183338,0.22230153,0.51304122
0.50180374,0.22232426,0.51302821
0.50177409,0.22234699,0.51301518
0.50174446,0.22236971,0.51300216
0.50171482,0.22239243,0.51298912
0.50168519,0.22241515,0.51297609
0.50165557,0.22243786,0.51296304
0.50162595,0.22246057,0.51295000
0.50159634,0.22248328,0.51293694
0.50156674,0.22250598,0.51292389
0.50153713,0.22252868,0.51291082
0.50150754,0.22255138,0.51289776
0.50147795,0.22257407,0.51288468
0.50144836,0.22259676,0.51287161
0.50141878,0.22261945,0.51285852
0.50138920,0.22264213,0.51284543
0.50135963,0.22266481,0.51283234
0.50133007,0.22268749,0.51281924
0.50130051,0.22271016,0.51280614
0.50127095,0.22273284,0.51279303
0.50124140,0.22275550,0.51277992
0.50121186,0.22277817,0.51276680
0.50118232,0.22280083,0.51275367
0.50115279,0.22282349,0.51274054
0.50112326,0.22284614,0.51272741
0.50109374,0.22286879,0.51271427
0.50106422,0.22289144,0.51270112
0.50103471,0.22291408,0.51268797
0.50100520,0.22293672,0.51267482
0.50097570,0.22295936,0.51266166
0.50094621,0.22298200,0.51264849
0.50091672,0.22300463,0.51263532
0.50088723,0.22302725,0.51262215
0.50085775,0.22304988,0.51260897
