x,y,z
-0.18613738,-0.33675040,0.36924393
-0.18608114,-0.33673481,0.36928836
-0.18602490,-0.33671920,0.36933285
-0.18596866,-0.33670358,0.36937738
-0.18591242,-0.33668794,0.36942197
-0.18585617,-0.33667228,0.36946661
-0.18579993,-0.33665661,0.36951130
-0.18574368,-0.33664093,0.36955603
-0.18568743,-0.33662522,0.36960082
-0.18563118,-0.33660950,0.36964566
-0.18557492,-0.33659377,0.36969055
-0.18551867,-0.33657802,0.36973550
-0.18546241,-0.33656225,0.36978049
-0.18540615,-0.33654647,0.36982553
-0.18534989,-0.33653067,0.36987062
-0.18529363,-0.33651486,0.36991576
-0.18523736,-0.33649903,0.36996096
-0.18518110,-0.33648318,0.37000620
-0.18512483,-0.33646732,0.37005149
-0.18506857,-0.33645145,0.37009683
-0.18501230,-0.33643556,0.37014223
-0.18495603,-0.33641965,0.37018767
-0.18489975,-0.33640373,0.37023316
-0.18484348,-0.33638779,0.37027870
-0.18478721,-0.33637184,0.37032429
-0.18473093,-0.33635587,0.37036993
-0.18467465,-0.33633989,0.37041562
-0.18461837,-0.33632389,0.37046136
-0.18456209,-0.33630788,0.37050714
-0.18450581,-0.33629186,0.37055298
-0.18444953,-0.33627581,0.37059886
-0.18439325,-0.33625976,0.37064480
-0.18433696,-0.33624368,0.37069078
-0.18428067,-0.33622760,0.37073681
-0.18422439,-0.33621150,0.37078289
-0.18416810,-0.33619538,0.37082902
-0.18411181,-0.33617925,0.37087520
-0.18405552,-0.33616311,0.37092142
-0.18399923,-0.33614695,0.37096769
-0.18394294,-0.33613077,0.37101401
-0.18388664,-0.33611458,0.37106038
-0.18383035,-0.33609838,0.37110680
-0.18377405,-0.33608216,0.37115327
-0.18371776,-0.33606593,0.37119978
-0.18366146,-0.33604969,0.37124634
-0.18360516,-0.33603343,0.37129295
-0.18354886,-0.33601715,0.37133961
-0.18349256,-0.33600086,0.37138631
-0.18343626,-0.33598456,0.37143306
-0.18337996,-0.33596825,0.37147986
-0.18332366,-0.33595192,0.37152671
-0.18326735,-0.33593557,0.37157360
-0.18321105,-0.33591921,0.37162054
-0.18315475,-0.33590284,0.37166753
-0.18309844,-0.33588646,0.37171456
-0.18304214,-0.33587006,0.37176165
-0.18298583,-0.33585365,0.37180877
-0.18292952,-0.33583722,0.37185595
-0.18287321,-0.33582078,0.37190317
-0.18281691,-0.33580432,0.37195044
-0.18276060,-0.33578786,0.37199775
-0.18270429,-0.33577138,0.37204511
-0.18264798,-0.33575488,0.37209252
-0.18259167,-0.33573838,0.37213998
-0.18253536,-0.33572186,0.37218747
-0.18247905,-0.33570532,0.37223502
-0.18242274,-0.33568877,0.37228261
-0.18236642,-0.33567221,0.37233025
-0.18231011,-0.33565564,0.37237793
-0.18225380,-0.33563905,0.37242566
-0.18219749,-0.33562246,0.37247344
-0.18214117,-0.33560584,0.37252126
-0.18208486,-0.33558922,0.37256912
-0.18202854,-0.33557258,0.37261704
-0.18197223,-0.33555593,0.37266499
-0.18191592,-0.33553927,0.37271299
-0.18185960,-0.33552259,0.37276104
-0.18180329,-0.33550590,0.37280913
-0.18174697,-0.33548920,0.37285727
-0.18169066,-0.33547248,0.37290545
-0.18163434,-0.33545576,0.37295368
-0.18157803,-0.33543902,0.37300195
-0.18152171,-0.33542227,0.37305027
-0.18146540,-0.33540550,0.37309863
-0.18140908,-0.33538872,0.37314703
-0.18135277,-0.33537194,0.37319548
-0.18129645,-0.33535513,0.37324398
-0.18124014,-0.33533832,0.37329252
-0.18118382,-0.33532150,0.37334110
-0.18112750,-0.33530466,0.37338973
-0.18107119,-0.33528781,0.37343840
-0.18101488,-0.33527095,0.37348711
-0.18095856,-0.33525407,0.37353587
-0.18090225,-0.33523719,0.37358467
-0.18084593,-0.33522029,0.37363352
-0.18078962,-0.33520338,0.37368241
-0.18073330,-0.33518646,0.37373134
-0.18067699,-0.33516953,0.37378032
-0.18062068,-0.33515258,0.37382934
-0.18056436,-0.33513563,0.37387840
-0.18050805,-0.33511866,0.37392751
-0.18045174,-0.33510168,0.37397666
-0.18039543,-0.33508469,0.37402585
-0.18033912,-0.33506769,0.37407509
-0.18028281,-0.33505067,0.37412437
-0.18022649,-0.33503365,0.37417369
-0.18017018,-0.33501661,0.37422305
-0.18011387,-0.33499956,0.37427246
-0.18005757,-0.33498250,0.37432191
-0.18000126,-0.33496543,0.37437140
-0.17994495,-0.33494835,0.37442094
-0.17988864,-0.33493126,0.37447051
-0.17983234,-0.33491416,0.37452013
-0.17977603,-0.33489704,0.37456979
-0.17971972,-0.33487992,0.37461950
-0.17966342,-0.33486278,0.37466924
-0.17960711,-0.33484564,0.37471903
-0.17955081,-0.33482848,0.37476886
-0.17949451,-0.33481131,0.37481873
-0.17943821,-0.33479413,0.37486864
-0.17938191,-0.33477694,0.37491859
-0.17932560,-0.33475974,0.37496859
-0.17926931,-0.33474253,0.37501862
-0.17921301,-0.33472531,0.37506870
-0.17915671,-0.33470808,0.37511882
-0.17910041,-0.33469083,0.37516898
-0.17904412,-0.33467358,0.37521918
-0.17898782,-0.33465632,0.37526943
-0.17893153,-0.33463904,0.37531971
-0.17887523,-0.33462176,0.37537003
-0.17881894,-0.33460447,0.37542040
-0.17876265,-0.33458716,0.37547080
-0.17870636,-0.33456985,0.37552125
-0.17865007,-0.33455253,0.37557174
-0.17859378,-0.33453519,0.37562226
-0.17853750,-0.33451785,0.37567283
-0.17848121,-0.33450049,0.37572344
-0.17842493,-0.33448313,0.37577409
-0.17836864,-0.33446576,0.37582478
-0.17831236,-0.33444837,0.37587550
-0.17825608,-0.33443098,0.37592627
-0.17819980,-0.33441358,0.37597708
-0.17814352,-0.33439617,0.37602793
-0.17808725,-0.33437874,0.37607882
-0.17803097,-0.33436131,0.37612974
-0.17797469,-0.33434387,0.37618071
-0.17791842,-0.33432642,0.37623172
-0.17786215,-0.33430896,0.37628276
-0.17780588,-0.33429149,0.37633385
-0.17774961,-0.33427402,0.37638497
-0.17769334,-0.33425653,0.37643613
-0.17763708,-0.33423903,0.37648734
-0.17758081,-0.33422153,0.37653858
-0.17752455,-0.33420401,0.37658986
-0.17746829,-0.33418649,0.37664118
-0.17741203,-0.33416895,0.37669253
-0.17735577,-0.33415141,0.37674393
-0.17729951,-0.33413386,0.37679536
-0.17724326,-0.33411630,0.37684684
-0.17718701,-0.33409873,0.37689835
-0.17713075,-0.33408116,0.37694990
-0.17707450,-0.33406357,0.37700149
-0.17701826,-0.33404598,0.37705311
-0.17696201,-0.33402837,0.37710478
-0.17690577,-0.33401076,0.37715648
-0.17684952,-0.33399314,0.37720822
-0.17679328,-0.33397551,0.37726000
-0.17673704,-0.33395787,0.37731182
-0.17668080,-0.33394023,0.37736367
-0.17662457,-0.33392258,0.37741556
-0.17656833,-0.33390491,0.37746749
-0.17651210,-0.33388724,0.37751945
-0.17645587,-0.33386956,0.37757146
-0.17639965,-0.33385188,0.37762350
-0.17634342,-0.33383418,0.37767558
-0.17628720,-0.33381648,0.37772769
-0.17623097,-0.33379877,0.37777984
-0.17617475,-0.33378105,0.37783203
-0.17611854,-0.33376332,0.37788426
-0.17606232,-0.33374559,0.37793652
-0.17600611,-0.33372785,0.37798882
-0.17594989,-0.33371009,0.37804115
-0.17589369,-0.33369234,0.37809353
-0.17583748,-0.33367457,0.37814594
-0.17578127,-0.33365680,0.37819838
-0.17572507,-0.33363902,0.37825086
-0.17566887,-0.33362123,0.37830338
-0.17561267,-0.33360343,0.37835593
-0.17555648,-0.33358563,0.37840852
-0.17550028,-0.33356782,0.37846115
-0.17544409,-0.33355000,0.37851381
-0.17538790,-0.33353217,0.37856651
-0.17533172,-0.33351434,0.37861924
-0.17527553,-0.33349650,0.37867201
-0.17521935,-0.33347865,0.37872481
-0.17516317,-0.33346080,0.37877765
-0.17510700,-0.33344294,0.37883053
-0.17505082,-0.33342507,0.37888344
-0.17499465,-0.33340720,0.37893638
-0.17493848,-0.33338931,0.37898936
-0.17488231,-0.33337142,0.37904238
-0.17482615,-0.33335353,0.37909543
-0.17476999,-0.33333563,0.37914851
-0.17471383,-0.33331772,0.37920163
-0.17465767,-0.33329980,0.37925479
-0.17460152,-0.33328188,0.37930798
-0.17454537,-0.33326395,0.37936120
-0.17448922,-0.33324601,0.37941446
-0.17443308,-0.33322807,0.37946775
-0.17437693,-0.33321012,0.37952108
-0.17432079,-0.33319217,0.37957444
-0.17426466,-0.33317421,0.37962784
-0.17420852,-0.33315624,0.37968127
-0.17415239,-0.33313826,0.37973473
-0.17409626,-0.33312028,0.37978823
-0.17404014,-0.33310230,0.37984176
-0.17398401,-0.33308430,0.37989533
-0.17392789,-0.33306630,0.37994893
-0.17387178,-0.33304830,0.38000256
-0.17381566,-0.33303029,0.38005622
-0.17375955,-0.33301227,0.38010992
-0.17370345,-0.33299425,0.38016366
-0.17364734,-0.33297622,0.38021742
-0.17359124,-0.33295819,0.38027122
-0.17353514,-0.33294015,0.38032505
-0.17347905,-0.33292210,0.38037892
-0.17342295,-0.33290405,0.38043282
-0.17336686,-0.33288599,0.38048675
-0.17331078,-0.33286793,0.38054071
-0.17325470,-0.33284986,0.38059471
-0.17319862,-0.33283179,0.38064874
-0.17314254,-0.33281371,0.38070280
-0.17308647,-0.33279563,0.38075689
-0.17303040,-0.33277754,0.38081102
-0.17297433,-0.33275944,0.38086518
-0.17291827,-0.33274134,0.38091937
-0.17286221,-0.33272324,0.38097359
-0.17280615,-0.33270513,0.38102785
-0.17275010,-0.33268701,0.38108213
-0.17269405,-0.33266889,0.38113645
-0.17263801,-0.33265077,0.38119080
-0.17258196,-0.33263264,0.38124519
-0.17252592,-0.33261450,0.38129960
-0.17246989,-0.33259636,0.38135405
-0.17241386,-0.33257822,0.38140852
-0.17235783,-0.33256007,0.38146303
-0.17230180,-0.33254191,0.38151757
-0.17224578,-0.33252375,0.38157214
-0.17218976,-0.33250559,0.38162674
-0.17213375,-0.33248742,0.38168138
-0.17207774,-0.33246925,0.38173604
-0.17202173,-0.33245107,0.38179073
-0.17196573,-0.33243289,0.38184546
-0.17190973,-0.33241470,0.38190022
-0.17185374,-0.33239651,0.38195500
-0.17179775,-0.33237832,0.38200982
-0.17174176,-0.33236012,0.38206467
-0.17168577,-0.33234192,0.38211955
-0.17162979,-0.33232371,0.38217446
-0.17157382,-0.33230550,0.38222939
-0.17151785,-0.33228728,0.38228436
-0.17146188,-0.33226907,0.38233936
-0.17140591,-0.33225084,0.38239439
-0.17134995,-0.33223262,0.38244945
-0.17129400,-0.33221438,0.38250454
-0.17123804,-0.33219615,0.38255966
-0.17118209,-0.33217791,0.38261481
-0.17112615,-0.33215967,0.38266999
-0.17107021,-0.33214142,0.38272519
-0.17101427,-0.33212317,0.38278043
-0.17095834,-0.33210492,0.38283570
-0.17090241,-0.33208666,0.38289099
-0.17084649,-0.33206840,0.38294632
-0.17079057,-0.33205014,0.38300167
-0.17073466,-0.33203187,0.38305705
-0.17067874,-0.33201360,0.38311246
-0.17062284,-0.33199533,0.38316790
-0.17056693,-0.33197705,0.38322337
-0.17051104,-0.33195877,0.38327887
-0.17045514,-0.33194049,0.38333440
-0.17039925,-0.33192220,0.38338995
-0.17034337,-0.33190391,0.38344554
-0.17028749,-0.33188562,0.38350115
-0.17023161,-0.33186733,0.38355679
-0.17017574,-0.33184903,0.38361246
-0.17011987,-0.33183073,0.38366815
-0.17006401,-0.33181242,0.38372388
-0.17000815,-0.33179412,0.38377963
-0.16995229,-0.33177581,0.38383541
-0.16989644,-0.33175750,0.38389122
-0.16984060,-0.33173918,0.38394705
-0.16978476,-0.33172087,0.38400292
-0.16972892,-0.33170255,0.38405881
-0.16967309,-0.33168422,0.38411473
-0.16961726,-0.33166590,0.38417067
-0.16956144,-0.33164757,0.38422664
-0.16950563,-0.33162924,0.38428265
-0.16944981,-0.33161091,0.38433867
-0.16939401,-0.33159258,0.38439473
-0.16933820,-0.33157424,0.38445081
-0.16928240,-0.33155590,0.38450692
-0.16922661,-0.33153756,0.38456305
-0.16917082,-0.33151922,0.38461921
-0.16911504,-0.33150088,0.38467540
-0.16905926,-0.33148253,0.38473162
-0.16900349,-0.33146418,0.38478786
-0.16894772,-0.33144583,0.38484413
-0.16889195,-0.33142748,0.38490042
-0.16883619,-0.33140912,0.38495674
-0.16878044,-0.33139077,0.38501309
-0.16872469,-0.33137241,0.38506946
-0.16866895,-0.33135405,0.38512586
-0.16861321,-0.33133569,0.38518228
-0.16855747,-0.33131733,0.38523873
-0.16850174,-0.33129897,0.38529521
-0.16844602,-0.33128060,0.38535171
-0.16839030,-0.33126224,0.38540824
-0.16833459,-0.33124387,0.38546479
-0.16827888,-0.33122550,0.38552137
-0.16822318,-0.33120713,0.38557797
-0.16816748,-0.33118876,0.38563460
-0.16811179,-0.33117038,0.38569126
-0.16805610,-0.33115201,0.38574794
-0.16800042,-0.33113364,0.38580464
-0.16794474,-0.33111526,0.38586137
-0.16788907,-0.33109688,0.38591812
-0.16783340,-0.33107851,0.38597490
-0.16777774,-0.33106013,0.38603170
-0.16772209,-0.33104175,0.38608853
-0.16766644,-0.33102337,0.38614539
-0.16761079,-0.33100499,0.38620226
-0.16755515,-0.33098660,0.38625916
-0.16749952,-0.33096822,0.38631609
-0.16744389,-0.33094984,0.38637304
-0.16738827,-0.33093146,0.38643001
-0.16733265,-0.33091307,0.38648701
-0.16727704,-0.33089469,0.38654403
-0.16722144,-0.33087630,0.38660108
-0.16716584,-0.33085792,0.38665815
-0.16711024,-0.33083953,0.38671524
-0.16705465,-0.33082115,0.38677236
-0.16699907,-0.33080276,0.38682950
-0.16694349,-0.33078437,0.38688666
-0.16688792,-0.33076599,0.38694385
-0.16683236,-0.33074760,0.38700106
-0.16677680,-0.33072921,0.38705829
-0.16672124,-0.33071083,0.38711555
-0.16666569,-0.33069244,0.38717283
-0.16661015,-0.33067406,0.38723013
-0.16655461,-0.33065567,0.38728746
-0.16649908,-0.33063728,0.38734481
-0.16644356,-0.33061890,0.38740218
-0.16638804,-0.33060051,0.38745957
-0.16633253,-0.33058213,0.38751699
-0.16627702,-0.33056374,0.38757443
-0.16622152,-0.33054536,0.38763189
-0.16616602,-0.33052698,0.38768937
-0.16611054,-0.33050859,0.38774688
-0.16605505,-0.33049021,0.38780441
-0.16599958,-0.33047183,0.38786196
-0.16594411,-0.33045345,0.38791953
-0.16588864,-0.33043507,0.38797712
-0.16583318,-0.33041669,0.38803474
-0.16577773,-0.33039831,0.38809238
-0.16572229,-0.33037993,0.38815004
-0.16566685,-0.33036155,0.38820772
-0.16561141,-0.33034318,0.38826542
-0.16555599,-0.33032480,0.38832314
-0.16550057,-0.33030643,0.38838089
-0.16544515,-0.33028805,0.38843865
-0.16538974,-0.33026968,0.38849644
-0.16533434,-0.33025131,0.38855425
-0.16527895,-0.33023294,0.38861208
-0.16522356,-0.33021457,0.38866993
-0.16516817,-0.33019621,0.38872780
-0.16511280,-0.33017784,0.38878569
-0.16505743,-0.33015948,0.38884361
-0.16500207,-0.33014112,0.38890154
-0.16494671,-0.33012275,0.38895949
-0.16489136,-0.33010440,0.38901747
-0.16483602,-0.33008604,0.38907546
-0.16478068,-0.33006768,0.38913348
-0.16472535,-0.33004933,0.38919151
-0.16467003,-0.33003097,0.38924957
-0.16461471,-0.33001262,0.38930764
-0.16455940,-0.32999427,0.38936574
-0.16450409,-0.32997593,0.38942385
-0.16444880,-0.32995758,0.38948199
-0.16439351,-0.32993924,0.38954014
-0.16433822,-0.32992090,0.38959832
-0.16428295,-0.32990256,0.38965651
-0.16422768,-0.32988422,0.38971473
-0.16417241,-0.32986589,0.38977296
-0.16411716,-0.32984756,0.38983121
-0.16406191,-0.32982922,0.38988948
-0.16400667,-0.32981090,0.38994777
-0.16395143,-0.32979257,0.39000608
-0.16389620,-0.32977425,0.39006441
-0.16384098,-0.32975593,0.39012276
-0.16378577,-0.32973761,0.39018112
-0.16373056,-0.32971929,0.39023951
-0.16367536,-0.32970098,0.39029791
-0.16362017,-0.32968267,0.39035633
-0.16356498,-0.32966436,0.39041477
-0.16350980,-0.32964606,0.39047323
-0.16345463,-0.32962776,0.39053171
-0.16339946,-0.32960946,0.39059021
-0.16334430,-0.32959116,0.39064872
-0.16328915,-0.32957287,0.39070725
-0.16323401,-0.32955458,0.39076580
-0.16317887,-0.32953629,0.39082437
-0.16312375,-0.32951801,0.39088295
-0.16306862,-0.32949973,0.39094156
-0.16301351,-0.32948145,0.39100018
-0.16295840,-0.32946317,0.39105882
-0.16290330,-0.32944490,0.39111747
-0.16284821,-0.32942663,0.39117614
-0.16279313,-0.32940837,0.39123484
-0.16273805,-0.32939011,0.39129354
-0.16268298,-0.32937185,0.39135227
-0.16262792,-0.32935360,0.39141101
-0.16257286,-0.32933535,0.39146977
-0.16251781,-0.32931710,0.39152855
-0.16246277,-0.32929886,0.39158734
-0.16240774,-0.32928062,0.39164615
-0.16235271,-0.32926238,0.39170497
-0.16229770,-0.32924415,0.39176382
-0.16224269,-0.32922592,0.39182268
-0.16218768,-0.32920769,0.39188155
-0.16213269,-0.32918947,0.39194045
-0.16207770,-0.32917126,0.39199935
-0.16202272,-0.32915305,0.39205828
-0.16196775,-0.32913484,0.39211722
-0.16191279,-0.32911663,0.39217618
-0.16185783,-0.32909843,0.39223515
-0.16180288,-0.32908024,0.39229414
-0.16174794,-0.32906204,0.39235314
-0.16169301,-0.32904386,0.39241216
-0.16163809,-0.32902567,0.39247120
-0.16158317,-0.32900750,0.39253025
-0.16152826,-0.32898932,0.39258932
-0.16147336,-0.32897115,0.39264840
-0.16141847,-0.32895299,0.39270750
-0.16136358,-0.32893483,0.39276661
-0.16130870,-0.32891667,0.39282574
-0.16125384,-0.32889852,0.39288488
-0.16119897,-0.32888037,0.39294404
-0.16114412,-0.32886223,0.39300321
-0.16108928,-0.32884409,0.39306240
-0.16103444,-0.32882596,0.39312160
-0.16097961,-0.32880784,0.39318082
-0.16092479,-0.32878971,0.39324005
-0.16086998,-0.32877160,0.39329930
-0.16081517,-0.32875348,0.39335856
-0.16076038,-0.32873538,0.39341783
-0.16070559,-0.32871728,0.39347712
-0.16065081,-0.32869918,0.39353642
-0.16059604,-0.32868109,0.39359574
-0.16054127,-0.32866300,0.39365507
-0.16048652,-0.32864492,0.39371442
-0.16043177,-0.32862685,0.39377378
-0.16037704,-0.32860878,0.39383315
-0.16032231,-0.32859071,0.39389253
-0.16026759,-0.32857265,0.39395193
-0.16021287,-0.32855460,0.39401135
-0.16015817,-0.32853655,0.39407078
-0.16010347,-0.32851851,0.39413022
-0.16004878,-0.32850047,0.39418967
-0.15999411,-0.32848244,0.39424914
-0.15993944,-0.32846442,0.39430862
-0.15988477,-0.32844640,0.39436811
-0.15983012,-0.32842839,0.39442761
-0.15977548,-0.32841038,0.39448713
-0.15972084,-0.32839238,0.39454666
-0.15966621,-0.32837439,0.39460621
-0.15961159,-0.32835640,0.39466576
-0.15955699,-0.32833842,0.39472533
-0.15950238,-0.32832044,0.39478491
-0.15944779,-0.32830247,0.39484451
-0.15939321,-0.32828451,0.39490411
-0.15933863,-0.32826655,0.39496373
-0.15928407,-0.32824860,0.39502336
-0.15922951,-0.32823065,0.39508301
-0.15917496,-0.32821271,0.39514266
-0.15912042,-0.32819478,0.39520233
-0.15906589,-0.32817686,0.39526200
-0.15901137,-0.32815894,0.39532169
-0.15895686,-0.32814103,0.39538140
-0.15890235,-0.32812312,0.39544111
-0.15884786,-0.32810523,0.39550083
-0.15879337,-0.32808733,0.39556057
-0.15873890,-0.32806945,0.39562032
-0.15868443,-0.32805157,0.39568007
-0.15862997,-0.32803370,0.39573984
-0.15857552,-0.32801584,0.39579962
-0.15852108,-0.32799798,0.39585942
-0.15846665,-0.32798013,0.39591922
-0.15841223,-0.32796229,0.39597903
-0.15835781,-0.32794445,0.39603886
-0.15830341,-0.32792663,0.39609869
-0.15824902,-0.32790881,0.39615854
-0.15819463,-0.32789099,0.39621839
-0.15814025,-0.32787319,0.39627826
-0.15808589,-0.32785539,0.39633813
-0.15803153,-0.32783760,0.39639802
-0.15797718,-0.32781981,0.39645792
-0.15792284,-0.32780204,0.39651782
-0.15786851,-0.32778427,0.39657774
-0.15781420,-0.32776651,0.39663767
-0.15775988,-0.32774876,0.39669760
-0.15770558,-0.32773101,0.39675755
-0.15765129,-0.32771327,0.39681751
-0.15759701,-0.32769554,0.39687747
-0.15754274,-0.32767782,0.39693745
-0.15748848,-0.32766011,0.39699743
-0.15743422,-0.32764240,0.39705742
-0.15737998,-0.32762470,0.39711743
-0.15732574,-0.32760702,0.39717744
-0.15727152,-0.32758933,0.39723746
-0.15721730,-0.32757166,0.39729749
-0.15716310,-0.32755400,0.39735753
-0.15710890,-0.32753634,0.39741758
-0.15705472,-0.32751869,0.39747764
-0.15700054,-0.32750105,0.39753770
-0.15694638,-0.32748342,0.39759778
-0.15689222,-0.32746580,0.39765786
-0.15683807,-0.32744818,0.39771795
-0.15678394,-0.32743058,0.39777805
-0.15672981,-0.32741298,0.39783816
-0.15667569,-0.32739539,0.39789827
-0.15662159,-0.32737781,0.39795840
-0.15656749,-0.32736024,0.39801853
-0.15651340,-0.32734267,0.39807867
-0.15645932,-0.32732512,0.39813882
-0.15640526,-0.32730758,0.39819897
-0.15635120,-0.32729004,0.39825914
-0.15629715,-0.32727251,0.39831931
-0.15624311,-0.32725500,0.39837949
-0.15618909,-0.32723749,0.39843967
-0.15613507,-0.32721999,0.39849986
-0.15608106,-0.32720250,0.39856007
-0.15602707,-0.32718502,0.39862027
-0.15597308,-0.32716754,0.39868049
-0.15591910,-0.32715008,0.39874071
-0.15586514,-0.32713263,0.39880094
-0.15581118,-0.32711518,0.39886118
-0.15575724,-0.32709775,0.39892142
-0.15570330,-0.32708032,0.39898167
-0.15564937,-0.32706291,0.39904192
-0.15559546,-0.32704550,0.39910219
-0.15554156,-0.32702811,0.39916246
-0.15548766,-0.32701072,0.39922273
-0.15543378,-0.32699334,0.39928301
-0.15537990,-0.32697598,0.39934330
-0.15532604,-0.32695862,0.39940360
-0.15527219,-0.32694127,0.39946390
-0.15521835,-0.32692393,0.39952420
-0.15516452,-0.32690661,0.39958452
-0.15511069,-0.32688929,0.39964483
-0.15505688,-0.32687198,0.39970516
-0.15500308,-0.32685469,0.39976549
-0.15494929,-0.32683740,0.39982582
-0.15489552,-0.32682012,0.39988616
-0.15484175,-0.32680286,0.39994651
-0.15478799,-0.32678560,0.40000686
-0.15473424,-0.32676835,0.40006722
-0.15468051,-0.32675112,0.40012758
-0.15462678,-0.32673389,0.40018795
-0.15457307,-0.32671668,0.40024832
-0.15451936,-0.32669947,0.40030870
-0.15446567,-0.32668228,0.40036908
-0.15441199,-0.32666510,0.40042946
-0.15435832,-0.32664793,0.40048985
-0.15430466,-0.32663076,0.40055025
-0.15425101,-0.32661361,0.40061065
-0.15419737,-0.32659647,0.40067106
-0.15414374,-0.32657935,0.40073146
-0.15409012,-0.32656223,0.40079188
-0.15403652,-0.32654512,0.40085230
-0.15398292,-0.32652802,0.40091272
-0.15392934,-0.32651094,0.40097314
-0.15387577,-0.32649387,0.40103357
-0.15382221,-0.32647680,0.40109401
-0.15376865,-0.32645975,0.40115444
-0.15371511,-0.32644271,0.40121489
-0.15366159,-0.32642568,0.40127533
-0.15360807,-0.32640867,0.40133578
-0.15355456,-0.32639166,0.40139623
-0.15350107,-0.32637466,0.40145668
-0.15344758,-0.32635768,0.40151714
-0.15339411,-0.32634071,0.40157760
-0.15334065,-0.32632375,0.40163807
-0.15328720,-0.32630680,0.40169854
-0.15323376,-0.32628986,0.40175901
-0.15318033,-0.32627294,0.40181948
-0.15312692,-0.32625603,0.40187996
-0.15307351,-0.32623912,0.40194044
-0.15302012,-0.32622224,0.40200092
-0.15296674,-0.32620536,0.40206140
-0.15291337,-0.32618849,0.40212189
-0.15286001,-0.32617164,0.40218238
-0.15280666,-0.32615480,0.40224287
-0.15275333,-0.32613797,0.40230337
-0.15270000,-0.32612115,0.40236386
-0.15264669,-0.32610434,0.40242436
-0.15259339,-0.32608755,0.40248486
-0.15254010,-0.32607077,0.40254536
-0.15248682,-0.32605400,0.40260587
-0.15243355,-0.32603725,0.40266637
-0.15238030,-0.32602050,0.40272688
-0.15232705,-0.32600377,0.40278739
-0.15227382,-0.32598705,0.40284790
-0.15222060,-0.32597035,0.40290841
-0.15216739,-0.32595365,0.40296892
-0.15211420,-0.32593697,0.40302944
-0.15206101,-0.32592030,0.40308995
-0.15200784,-0.32590365,0.40315047
-0.15195468,-0.32588701,0.40321099
-0.15190153,-0.32587038,0.40327150
-0.15184839,-0.32585376,0.40333202
-0.15179527,-0.32583716,0.40339254
-0.15174216,-0.32582057,0.40345307
-0.15168905,-0.32580399,0.40351359
-0.15163596,-0.32578742,0.40357411
-0.15158289,-0.32577087,0.40363463
-0.15152982,-0.32575433,0.40369515
-0.15147677,-0.32573781,0.40375568
-0.15142373,-0.32572130,0.40381620
-0.15137070,-0.32570480,0.40387672
-0.15131768,-0.32568831,0.40393725
-0.15126468,-0.32567184,0.40399777
-0.15121168,-0.32565538,0.40405829
-0.15115870,-0.32563894,0.40411882
-0.15110573,-0.32562251,0.40417934
-0.15105278,-0.32560609,0.40423986
-0.15099983,-0.32558969,0.40430038
-0.15094690,-0.32557330,0.40436091
-0.15089398,-0.32555692,0.40442143
-0.15084107,-0.32554056,0.40448195
-0.15078818,-0.32552421,0.40454247
-0.15073530,-0.32550787,0.40460298
-0.15068243,-0.32549155,0.40466350
-0.15062957,-0.32547525,0.40472402
-0.15057672,-0.32545895,0.40478453
-0.15052389,-0.32544268,0.40484505
-0.15047107,-0.32542641,0.40490556
-0.15041826,-0.32541016,0.40496607
-0.15036547,-0.32539392,0.40502658
-0.15031268,-0.32537770,0.40508709
-0.15025991,-0.32536149,0.40514760
-0.15020716,-0.32534530,0.40520810
-0.15015441,-0.32532912,0.40526861
-0.15010168,-0.32531296,0.40532911
-0.15004896,-0.32529681,0.40538961
-0.14999625,-0.32528067,0.40545011
-0.14994356,-0.32526455,0.40551060
-0.14989087,-0.32524845,0.40557110
-0.14983820,-0.32523235,0.40563159
-0.14978555,-0.32521628,0.40569208
-0.14973290,-0.32520022,0.40575256
-0.14968027,-0.32518417,0.40581305
-0.14962765,-0.32516814,0.40587353
-0.14957505,-0.32515212,0.40593401
-0.14952246,-0.32513612,0.40599448
-0.14946988,-0.32512013,0.40605496
-0.14941731,-0.32510416,0.40611543
-0.14936476,-0.32508820,0.40617589
-0.14931222,-0.32507226,0.40623636
-0.14925969,-0.32505633,0.40629682
-0.14920717,-0.32504042,0.40635728
-0.14915467,-0.32502452,0.40641773
-0.14910218,-0.32500864,0.40647818
-0.14904971,-0.32499278,0.40653863
-0.14899724,-0.32497693,0.40659907
-0.14894479,-0.32496109,0.40665951
-0.14889236,-0.32494528,0.40671995
-0.14883993,-0.32492947,0.40678038
-0.14878752,-0.32491368,0.40684081
-0.14873513,-0.32489791,0.40690124
-0.14868274,-0.32488216,0.40696166
-0.14863037,-0.32486642,0.40702208
-0.14857802,-0.32485069,0.40708249
-0.14852567,-0.32483498,0.40714290
-0.14847334,-0.32481929,0.40720330
-0.14842102,-0.32480361,0.40726370
-0.14836872,-0.32478795,0.40732410
-0.14831643,-0.32477231,0.40738449
-0.14826415,-0.32475668,0.40744487
-0.14821189,-0.32474107,0.40750525
-0.14815964,-0.32472547,0.40756563
-0.14810740,-0.32470989,0.40762600
-0.14805518,-0.32469433,0.40768637
-0.14800297,-0.32467878,0.40774673
-0.14795077,-0.32466325,0.40780708
-0.14789859,-0.32464773,0.40786744
-0.14784642,-0.32463224,0.40792778
-0.14779426,-0.32461676,0.40798812
-0.14774212,-0.32460129,0.40804846
-0.14768999,-0.32458584,0.40810878
